# location=Porto lat=41.15 lon=-8.61 baseline=1991-2020
scenario,time,mean,min,max
ssp370,2083-07-01,2.4031495571136476,1.234716033935547,3.539721870422363
ssp370,2084-07-01,2.4517335891723633,1.3123838424682617,3.5021448135375977
ssp370,2085-07-01,2.4552578449249265,1.0971372604370118,3.495341682434082
ssp370,2086-07-01,2.497283697128296,1.1437097549438477,3.551689338684082
ssp370,2087-07-01,2.5777398109436036,1.296929931640625,3.624699592590332
ssp370,2088-07-01,2.487453889846802,0.9339570999145508,3.747722053527832
ssp370,2089-07-01,2.6364481925964354,1.0142356872558593,3.968620491027832
ssp370,2090-07-01,2.7623990058898924,1.3337440490722656,4.063054084777832
ssp370,2091-07-01,2.825097846984863,1.525963592529297,3.9744028091430663
ssp370,2092-07-01,2.907680702209473,1.4837230682373046,4.058212089538574
ssp370,2093-07-01,3.079273796081543,1.4876537322998047,4.359078788757325
ssp370,2094-07-01,3.1844897747039793,1.5293813705444337,4.532121467590332
ssp370,2095-07-01,3.214707851409912,1.4526382446289063,4.76640682220459
ssp370,2096-07-01,3.289098358154297,1.3886798858642577,4.88392391204834
ssp370,2097-07-01,3.263477897644043,1.4562213897705079,4.80946102142334
ssp370,2098-07-01,3.3149822711944577,1.8100793838500977,4.6033533096313475
ssp370,2099-07-01,3.2490692138671875,1.8551454544067383,4.449799060821533
ssp370,2100-07-01,3.3099165757497153,1.9840809504191081,4.221951484680176
ssp585,2015-07-01,-0.12543392181396484,-0.24568812052408853,-0.02259349822998047
ssp585,2016-07-01,0.05351670583089193,-0.0251462459564209,0.11084580421447754
ssp585,2017-07-01,0.019440905253092448,-0.028911781311035157,0.04878044128417969
ssp585,2018-07-01,-0.013854471842447917,-0.07647514343261719,0.018836593627929686
ssp585,2019-07-01,0.051035944620768235,-0.11259613037109376,0.2812063217163086
ssp585,2020-07-01,0.12855110168457032,-0.22036590576171874,0.47080135345458984
ssp585,2021-07-01,0.0936007817586263,-0.5201591491699219,0.5454219818115235
ssp585,2022-07-01,0.052873420715332,-0.7906663894653321,0.6767549514770508
ssp585,2023-07-01,0.06587104797363286,-0.9835826873779296,0.7716920852661133
ssp585,2024-07-01,0.08718516031901043,-0.9412132263183594,0.6097801208496094
ssp585,2025-07-01,0.08767534891764321,-0.8945674896240234,0.6886360168457031
ssp585,2026-07-01,0.015677960713704458,-0.7480464935302734,0.5862983703613281
ssp585,2027-07-01,0.06742254892985027,-0.5823122024536133,0.6191139221191406
ssp585,2028-07-01,0.08833058675130208,-0.5311847686767578,0.6355323791503906
ssp585,2029-07-01,0.1203714370727539,-0.41167411804199217,0.6331535339355469
ssp585,2030-07-01,0.13922271728515626,-0.2717571258544922,0.5915058135986329
ssp585,2031-07-01,0.2921914418538411,-0.0032016754150390623,0.7082181930541992
ssp585,2032-07-01,0.30154393513997396,0.08326606750488282,0.6657157897949219
ssp585,2033-07-01,0.3641419092814127,0.1472949981689453,0.7530427932739258
ssp585,2034-07-01,0.4327381769816081,-0.026138687133789064,0.9850862503051758
ssp585,2035-07-01,0.44167372385660814,-0.17188034057617188,1.0944250106811524
ssp585,2036-07-01,0.4605670293172201,-0.2718803405761719,1.1304616928100586
ssp585,2037-07-01,0.5963792165120442,-0.15311775207519532,1.2116884231567382
ssp585,2038-07-01,0.6885596593221028,-0.007175445556640625,1.247758674621582
ssp585,2039-07-01,0.7925121943155924,0.2631797790527344,1.4100728988647462
ssp585,2040-07-01,0.8222160975138347,0.29627647399902346,1.477828598022461
ssp585,2041-07-01,0.7625897089640299,0.15016822814941405,1.486611557006836
ssp585,2042-07-01,0.7162633895874023,0.0159912109375,1.5449010848999023
ssp585,2043-07-01,0.6298758824666341,-0.0304229736328125,1.572161865234375
