iso3;qid_country;lang_qid;lang_label;country_label_pt;country_label_en;lang_label_pt;lang_label_en
GHA;Q117;Q30005;ewe;Gana;Ghana;ewe;Ewe
GHA;Q117;Q32238;dagani;Gana;Ghana;dagani;Dagbani
GHA;Q117;Q32934;Língua bissa;Gana;Ghana;Língua bissa;Bissa
GHA;Q117;Q33287;Ga;Gana;Ghana;Ga;Ga
GHA;Q117;Q33594;Ligbi;Gana;Ghana;Ligbi;Ligbi
GHA;Q117;Q34729;Língua ahanta;Gana;Ghana;Língua ahanta;Ahanta
GHA;Q117;Q34730;Agotime;Gana;Ghana;Agotime;Agotime
GHA;Q117;Q34783;Animere;Gana;Ghana;Animere;Animere
GHA;Q117;Q34796;Avatime;Gana;Ghana;Avatime;Avatime
GHA;Q117;Q34831;Língua abron;Gana;Ghana;Língua abron;Bono
GHA;Q117;Q34845;Língua chakosi;Gana;Ghana;Língua chakosi;Anufo
GHA;Q117;Q34847;Efutu;Gana;Ghana;Efutu;Efutu
GHA;Q117;Q34971;Bimoba;Gana;Ghana;Bimoba;Bimoba
GHA;Q117;Q35029;Kposo;Gana;Ghana;Kposo;Kposo
GHA;Q117;Q35085;Buli;Gana;Ghana;Buli;Buli
GHA;Q117;Q35141;Língua dangbe;Gana;Ghana;Língua dangbe;Dangme
GHA;Q117;Q35159;Língua dagaare;Gana;Ghana;Língua dagaare;Dagaare
GHA;Q117;Q35181;Língua kyiripong;Gana;Ghana;Língua kyiripong;Cherepon
GHA;Q117;Q35183;Deg;Gana;Ghana;Deg;Deg
GHA;Q117;Q35190;Chala;Gana;Ghana;Chala;Chala
GHA;Q117;Q35195;Delo;Gana;Ghana;Delo;Delo
GHA;Q117;Q35198;Chumburung;Gana;Ghana;Chumburung;Chumburung
GHA;Q117;Q35206;Chakali;Gana;Ghana;Chakali;Chakali
GHA;Q117;Q35256;Kyode;Gana;Ghana;Kyode;Kyode
GHA;Q117;Q35258;Dwang;Gana;Ghana;Dwang;Dwang
GHA;Q117;Q35267;Língua gonja;Gana;Ghana;Língua gonja;Gonja
GHA;Q117;Q35270;Dompo;Gana;Ghana;Dompo;Dompo
GHA;Q117;Q35289;Língua de Sinais de Gana;Gana;Ghana;Língua de Sinais de Gana;Ghanaian Sign Language
GHA;Q117;Q35331;Língua frafra;Gana;Ghana;Língua frafra;Gurene
GHA;Q117;Q35422;Gua;Gana;Ghana;Gua;Gua
GHA;Q117;Q35426;Hanga;Gana;Ghana;Hanga;Hanga
GHA;Q117;Q35467;Jwira-Pepesa;Gana;Ghana;Jwira-Pepesa;Jwira-Pepesa
GHA;Q117;Q35552;Língua kasen;Gana;Ghana;Língua kasen;Kasem
GHA;Q117;Q35561;Kamara;Gana;Ghana;Kamara;Kamara
GHA;Q117;Q35585;Lelemi;Gana;Ghana;Lelemi;Lelemi
GHA;Q117;Q35628;Kplang;Gana;Ghana;Kplang;Kplang
GHA;Q117;Q35639;Larteh;Gana;Ghana;Larteh;Larteh
GHA;Q117;Q35651;Kantosi;Gana;Ghana;Kantosi;Kantosi
GHA;Q117;Q35658;Krache;Gana;Ghana;Krache;Krache
GHA;Q117;Q35674;Língua konkomba;Gana;Ghana;Língua konkomba;Konkomba
GHA;Q117;Q35680;Konni;Gana;Ghana;Konni;Konni
GHA;Q117;Q35708;Língua kusaal;Gana;Ghana;Língua kusaal;Kusaal
GHA;Q117;Q35804;Língua mampruli;Gana;Ghana;Língua mampruli;Mampruli
GHA;Q117;Q35813;Língua logba;Gana;Ghana;Língua logba;Logba
GHA;Q117;Q35867;Língua nkonya;Gana;Ghana;Língua nkonya;Nkonya
GHA;Q117;Q35906;Nawuri;Gana;Ghana;Nawuri;Nawuri
GHA;Q117;Q36143;Nchumbulu;Gana;Ghana;Nchumbulu;Nchumbulu
GHA;Q117;Q36256;Nyangbo;Gana;Ghana;Nyangbo;Nyangbo
GHA;Q117;Q36257;Likpe;Gana;Ghana;Likpe;Likpe
GHA;Q117;Q36266;Ntcham;Gana;Ghana;Ntcham;Ntcham
GHA;Q117;Q36272;Santrokofi;Gana;Ghana;Santrokofi;Santrokofi
GHA;Q117;Q36337;Língua nzema;Gana;Ghana;Língua nzema;Nzema
GHA;Q117;Q36426;Paasaal;Gana;Ghana;Paasaal;Paasaal
GHA;Q117;Q36432;Safaliba;Gana;Ghana;Safaliba;Safaliba
GHA;Q117;Q36470;Língua siwu;Gana;Ghana;Língua siwu;Siwu
GHA;Q117;Q36545;Tafi;Gana;Ghana;Tafi;Tafi
GHA;Q117;Q36590;Tampulma;Gana;Ghana;Tampulma;Tampulma
GHA;Q117;Q36593;Sehwi;Gana;Ghana;Sehwi;Sehwi
GHA;Q117;Q36637;Vagla;Gana;Ghana;Vagla;Vagla
GHA;Q117;Q36895;Wali;Gana;Ghana;Wali;Wali
GHA;Q117;Q36914;Wasa;Gana;Ghana;Wasa;Wasa
GHA;Q117;Q36974;Bowili;Gana;Ghana;Bowili;Bowili
GHA;Q117;Q56475;Língua haúça;Gana;Ghana;Língua haúça;Hausa
GHA;Q117;Q5555465;Pidgin ganês;Gana;Ghana;Pidgin ganês;Ghanaian Pidgin English
GHA;Q117;Q7042522;Nkami;Gana;Ghana;Nkami;Nkami
GHA;Q117;Q11031321;Bondoukou Kulango;Gana;Ghana;Bondoukou Kulango;Bondoukou Kulango
GHA;Q117;Q11154776;Western Sisaala;Gana;Ghana;Western Sisaala;Western Sisaala
GHA;Q117;Q25383006;Tumulung Sisaala;Gana;Ghana;Tumulung Sisaala;Tumulung Sisaala
GHA;Q117;Q32859745;Southern Birifor;Gana;Ghana;Southern Birifor;Southern Birifor
GIB;Q1410;Q1321;espanhol;Gibraltar;Gibraltar;espanhol;Spanish
GIB;Q1410;Q1860;inglês;Gibraltar;Gibraltar;inglês;English
GIN;Q1006;Q150;francês;Guiné;Guinea;francês;French
GIN;Q1006;Q33990;Língua susu;Guiné;Guinea;Língua susu;Susu
GIN;Q1006;Q35095;Badyara;Guiné;Guinea;Badyara;Badyara
GIN;Q1006;Q35098;Língua bassari;Guiné;Guinea;Língua bassari;Bassari
GIN;Q1006;Q35508;Bainouk-Gunyuño;Guiné;Guinea;Bainouk-Gunyuño;Bainouk-Gunyuño
GIN;Q1006;Q35524;Língua yalunka;Guiné;Guinea;Língua yalunka;Yalunka
GIN;Q1006;Q35568;Landoma;Guiné;Guinea;Landoma;Landoma
GIN;Q1006;Q35695;Baga Koga;Guiné;Guinea;Baga Koga;Baga Koga
GIN;Q1006;Q35772;Manding;Guiné;Guinea;Manding;Manding
GIN;Q1006;Q35815;Baga Manduri;Guiné;Guinea;Baga Manduri;Baga Manduri
GIN;Q1006;Q36003;Mbulungish;Guiné;Guinea;Mbulungish;Mbulungish
GIN;Q1006;Q36026;Nalu;Guiné;Guinea;Nalu;Nalu
GIN;Q1006;Q36466;Baga Sitemu;Guiné;Guinea;Baga Sitemu;Baga Sitemu
GIN;Q1006;Q36935;Wamey;Guiné;Guinea;Wamey;Wamey
GIN;Q1006;Q36991;Língua zialo;Guiné;Guinea;Língua zialo;Zialo
GIN;Q1006;Q1158971;Língua dan;Guiné;Guinea;Língua dan;Dan
GIN;Q1006;Q1420205;Língua pulaar;Guiné;Guinea;Língua pulaar;Pulaar
GIN;Q1006;Q3198703;Kono;Guiné;Guinea;Kono;Kono
GIN;Q1006;Q3198896;Kuranko;Guiné;Guinea;Kuranko;Kuranko
GIN;Q1006;Q3450433;Baga Sobané;Guiné;Guinea;Baga Sobané;Baga Sobané
GIN;Q1006;Q3502293;Baga Kaloum;Guiné;Guinea;Baga Kaloum;Baga Kaloum
GIN;Q1006;Q3913286;Língua mano;Guiné;Guinea;Língua mano;Mano
GIN;Q1006;Q3913966;Kakabe;Guiné;Guinea;Kakabe;Kakabe
GIN;Q1006;Q3913992;Jahanka;Guiné;Guinea;Jahanka;Jahanka
GIN;Q1006;Q3914478;Mixifore;Guiné;Guinea;Mixifore;Mixifore
GIN;Q1006;Q3915357;Pular;Guiné;Guinea;Pular;Pular
GIN;Q1006;Q6520837;Lele;Guiné;Guinea;Lele;Lele
GIN;Q1006;Q11002130;Eastern Maninkaka;Guiné;Guinea;Eastern Maninkaka;Eastern Maninkaka
GIN;Q1006;Q11006832;Manya;Guiné;Guinea;Manya;Manya
GIN;Q1006;Q11034212;East Limba;Guiné;Guinea;East Limba;East Limba
GIN;Q1006;Q11052867;Guinea Kpelle;Guiné;Guinea;Guinea Kpelle;Guinea Kpelle
GIN;Q1006;Q11055484;Toma;Guiné;Guinea;Toma;Toma
GIN;Q1006;Q11155812;Sankaran Maninka;Guiné;Guinea;Sankaran Maninka;Sankaran Maninka
GIN;Q1006;Q11163298;Konyanka Maninka;Guiné;Guinea;Konyanka Maninka;Konyanka Maninka
GIN;Q1006;Q15983937;Guinean Sign Language;Guiné;Guinea;Guinean Sign Language;Guinean Sign Language
GIN;Q1006;Q18546266;N’Ko;Guiné;Guinea;N’Ko;N’Ko
GIN;Q1006;Q19921576;Northern Kissi;Guiné;Guinea;Northern Kissi;Northern Kissi
GIN;Q1006;Q31172660;Pukur;Guiné;Guinea;Pukur;Pukur
GIN;Q1006;Q63257856;Kla-Dan;Guiné;Guinea;Kla-Dan;Kla-Dan
GLP;Q17012;Q150;francês;Guadalupe;Guadeloupe;francês;French
GLP;Q17012;Q3006280;Crioulo de Guadalupe;Guadalupe;Guadeloupe;Crioulo de Guadalupe;Guadeloupean Creole
GMB;Q1005;Q1860;inglês;Gâmbia;The Gambia;inglês;English
GMB;Q1005;Q33678;mandinga;Gâmbia;The Gambia;mandinga;Mandinka
GMB;Q1005;Q35822;Língua manjaca;Gâmbia;The Gambia;Língua manjaca;Mandjak
GMB;Q1005;Q36284;Língua serer;Gâmbia;The Gambia;Língua serer;Serer
GMB;Q1005;Q1420205;Língua pulaar;Gâmbia;The Gambia;Língua pulaar;Pulaar
GMB;Q1005;Q3507832;Língua jola-Fonyi;Gâmbia;The Gambia;Língua jola-Fonyi;Jola-Fonyi
GMB;Q1005;Q11028033;Western Maninkakan;Gâmbia;The Gambia;Western Maninkakan;Western Maninkakan
GMB;Q1005;Q12953302;Gambian Wolof;Gâmbia;The Gambia;Gambian Wolof;Gambian Wolof
GMB;Q1005;Q31172660;Pukur;Gâmbia;The Gambia;Pukur;Pukur
GNB;Q1007;Q5146;português;Guiné-Bissau;Guinea-Bissau;português;Portuguese
GNB;Q1007;Q33339;crioulo da Guiné-Bissau;Guiné-Bissau;Guinea-Bissau;crioulo da Guiné-Bissau;Guinea-Bissau Creole
GNB;Q1007;Q33678;mandinga;Guiné-Bissau;Guinea-Bissau;mandinga;Mandinka
GNB;Q1007;Q35019;Bayot;Guiné-Bissau;Guinea-Bissau;Bayot;Bayot
GNB;Q1007;Q35095;Badyara;Guiné-Bissau;Guinea-Bissau;Badyara;Badyara
GNB;Q1007;Q35099;Biafada;Guiné-Bissau;Guinea-Bissau;Biafada;Biafada
GNB;Q1007;Q35365;Bijago;Guiné-Bissau;Guinea-Bissau;Bijago;Bijago
GNB;Q1007;Q35508;Bainouk-Gunyuño;Guiné-Bissau;Guinea-Bissau;Bainouk-Gunyuño;Bainouk-Gunyuño
GNB;Q1007;Q35542;Kasanga;Guiné-Bissau;Guinea-Bissau;Kasanga;Kasanga
GNB;Q1007;Q35609;Kobiana;Guiné-Bissau;Guinea-Bissau;Kobiana;Kobiana
GNB;Q1007;Q35789;Língua mankania;Guiné-Bissau;Guinea-Bissau;Língua mankania;Mankanya
GNB;Q1007;Q35814;Sua;Guiné-Bissau;Guinea-Bissau;Sua;Sua
GNB;Q1007;Q35822;Língua manjaca;Guiné-Bissau;Guinea-Bissau;Língua manjaca;Mandjak
GNB;Q1007;Q36026;Nalu;Guiné-Bissau;Guinea-Bissau;Nalu;Nalu
GNB;Q1007;Q36314;Papel;Guiné-Bissau;Guinea-Bissau;Papel;Papel
GNB;Q1007;Q56789;Balanta-Kentohe;Guiné-Bissau;Guinea-Bissau;Balanta-Kentohe;Balanta-Kentohe
GNB;Q1007;Q1420205;Língua pulaar;Guiné-Bissau;Guinea-Bissau;Língua pulaar;Pulaar
GNB;Q1007;Q3915357;Pular;Guiné-Bissau;Guinea-Bissau;Pular;Pular
GNB;Q1007;Q6269820;Jola-Felupe;Guiné-Bissau;Guinea-Bissau;Jola-Felupe;Jola-Felupe
GNQ;Q983;Q150;francês;Guiné Equatorial;Equatorial Guinea;francês;French
GNQ;Q983;Q1321;espanhol;Guiné Equatorial;Equatorial Guinea;espanhol;Spanish
GNQ;Q983;Q13345;Língua balengue;Guiné Equatorial;Equatorial Guinea;Língua balengue;Lengue
GNQ;Q983;Q33484;Língua fang;Guiné Equatorial;Equatorial Guinea;Língua fang;Fang
GNQ;Q983;Q34098;Kwasio;Guiné Equatorial;Equatorial Guinea;Kwasio;Kwasio
GNQ;Q983;Q34952;Benga;Guiné Equatorial;Equatorial Guinea;Benga;Benga
GNQ;Q983;Q34979;Noho;Guiné Equatorial;Equatorial Guinea;Noho;Noho
GNQ;Q983;Q34992;Fá d'Ambô;Guiné Equatorial;Equatorial Guinea;Fá d'Ambô;Annobonese Creole
GNQ;Q983;Q35110;Língua bubi;Guiné Equatorial;Equatorial Guinea;Língua bubi;Bube
GNQ;Q983;Q35288;Língua crioula de Bioco;Guiné Equatorial;Equatorial Guinea;Língua crioula de Bioco;Pichinglis
GNQ;Q983;Q35434;Gyele;Guiné Equatorial;Equatorial Guinea;Gyele;Gyele
GNQ;Q983;Q36459;Kombe;Guiné Equatorial;Equatorial Guinea;Kombe;Kombe
GNQ;Q983;Q36547;Seki;Guiné Equatorial;Equatorial Guinea;Seki;Seki
GNQ;Q983;Q36899;Yasa;Guiné Equatorial;Equatorial Guinea;Yasa;Yasa
GRC;Q41;Q256;língua turca;Grécia;Greece;língua turca;Turkish
GRC;Q41;Q7918;língua búlgara;Grécia;Greece;língua búlgara;Bulgarian
GRC;Q41;Q9129;grego;Grécia;Greece;grego;Greek
GRC;Q41;Q9296;língua macedônia;Grécia;Greece;língua macedônia;Macedonian
GRC;Q41;Q13358;língua romena meglesita;Grécia;Greece;língua romena meglesita;Megleno-Romanian
GRC;Q41;Q29316;língua arromena;Grécia;Greece;língua arromena;Aromanian
GRC;Q41;Q29347;arvanitico;Grécia;Greece;arvanitico;Arvanitic
GRC;Q41;Q35497;grego antigo;Grécia;Greece;grego antigo;Ancient Greek
GRC;Q41;Q36510;grego moderno;Grécia;Greece;grego moderno;Modern Greek
GRC;Q41;Q36748;Grego do Ponto;Grécia;Greece;Grego do Ponto;Pontic Greek
GRC;Q41;Q180937;Tosk;Grécia;Greece;Tosk;Tosk
GRC;Q41;Q220607;Língua tsaconiana;Grécia;Greece;Língua tsaconiana;Tsakonian
GRC;Q41;Q853414;Cappadocian Greek;Grécia;Greece;Cappadocian Greek;Cappadocian Greek
GRC;Q41;Q3565084;Língua de sinais grega;Grécia;Greece;Língua de sinais grega;Greek Sign Language
GRC;Q41;Q3915435;Romano-Greek;Grécia;Greece;Romano-Greek;Romano-Greek
GRD;Q769;Q1860;inglês;Granada;Grenada;inglês;English
GRD;Q769;Q3006285;Crioulo de Santa Lúcia;Granada;Grenada;Crioulo de Santa Lúcia;Saint Lucian Creole
GRD;Q769;Q4252500;Crioulo inglês de Granada;Granada;Grenada;Crioulo inglês de Granada;Grenadian Creole English
GRL;Q223;Q9035;dinamarquês;Gronelândia;Greenland;dinamarquês;Danish
GRL;Q223;Q25355;gronelandês;Gronelândia;Greenland;gronelandês;Greenlandic
GRL;Q223;Q1671647;Língua Inuktun;Gronelândia;Greenland;Língua Inuktun;Inuktun
GRL;Q223;Q15665351;Kalaallisut;Gronelândia;Greenland;Kalaallisut;Kalaallisut
GRL;Q223;Q15665389;Tunumiisut;Gronelândia;Greenland;Tunumiisut;Tunumiisut
GTM;Q774;Q1321;espanhol;Guatemala;Guatemala;espanhol;Spanish
GTM;Q774;Q33393;Língua jacalteca;Guatemala;Guatemala;Língua jacalteca;Jakaltek
GTM;Q774;Q33467;Língua mam;Guatemala;Guatemala;Língua mam;Mam
GTM;Q774;Q34774;Língua achi;Guatemala;Guatemala;Língua achi;Achi
GTM;Q774;Q34923;Língua acateca;Guatemala;Guatemala;Língua acateca;Akateko
GTM;Q774;Q35091;aguacateco;Guatemala;Guatemala;aguacateco;Awakatek
GTM;Q774;Q35115;Língua caqchiquel;Guatemala;Guatemala;Língua caqchiquel;Kaqchikel
GTM;Q774;Q35177;Língua chorti;Guatemala;Guatemala;Língua chorti;Ch’orti’
GTM;Q774;Q35233;Língua chuj;Guatemala;Guatemala;Língua chuj;Chuj
GTM;Q774;Q35490;Língua garífuna;Guatemala;Guatemala;Língua garífuna;Garifuna
GTM;Q774;Q35528;Língua ixil;Guatemala;Guatemala;Língua ixil;Ixil
GTM;Q774;Q35536;Língua queqchi;Guatemala;Guatemala;Língua queqchi;Q’eqchi’
GTM;Q774;Q35537;Língua itzá;Guatemala;Guatemala;Língua itzá;Itza’
GTM;Q774;Q35551;Língua canjobal;Guatemala;Guatemala;Língua canjobal;Q’anjob’al
GTM;Q774;Q36183;Língua mopan;Guatemala;Guatemala;Língua mopan;Mopan Maya
GTM;Q774;Q36412;Língua sacapulteca;Guatemala;Guatemala;Língua sacapulteca;Sakapultek
GTM;Q774;Q36414;Língua pocomchi;Guatemala;Guatemala;Língua pocomchi;Poqomchi'
GTM;Q774;Q36416;Língua pocomam;Guatemala;Guatemala;Língua pocomam;Poqomam
GTM;Q774;Q36494;Língua quiché;Guatemala;Guatemala;Língua quiché;K’iche’
GTM;Q774;Q36589;Língua sipacapense;Guatemala;Guatemala;Língua sipacapense;Sipakapa
GTM;Q774;Q36686;Língua tectiteca;Guatemala;Guatemala;Língua tectiteca;Tektitek
GTM;Q774;Q36728;Língua uspanteca;Guatemala;Guatemala;Língua uspanteca;Uspantek
GTM;Q774;Q36941;Língua tsutuil;Guatemala;Guatemala;Língua tsutuil;Tz’utujil
GTM;Q774;Q1546494;Língua xinca;Guatemala;Guatemala;Língua xinca;Xincan
GTM;Q774;Q2886781;Língua Gestual da Guatemala;Guatemala;Guatemala;Língua Gestual da Guatemala;Guatemalan Sign Language
GTM;Q774;Q5054550;Cauque Mayan;Guatemala;Guatemala;Cauque Mayan;Cauque Mayan
GUF;Q3769;Q150;francês;Guiana Francesa;French Guiana;francês;French
GUF;Q3769;Q1363072;Crioulo da Guiana Francesa;Guiana Francesa;French Guiana;Crioulo da Guiana Francesa;Guianan Creole
GUF;Q3769;Q2655664;lokono;Guiana Francesa;French Guiana;lokono;Arawak
GUF;Q3769;Q2659044;Businenge Tongo;Guiana Francesa;French Guiana;Businenge Tongo;Businenge Tongo
GUF;Q3769;Q3073448;Língua palicur;Guiana Francesa;French Guiana;Língua palicur;Palikúr
GUF;Q3769;Q3588942;Língua emerillon;Guiana Francesa;French Guiana;Língua emerillon;Emerillon
GUF;Q3769;Q5908753;Língua uaiana;Guiana Francesa;French Guiana;Língua uaiana;Wayana
GUF;Q3769;Q7975842;Língua oiampi;Guiana Francesa;French Guiana;Língua oiampi;Wayampi
GUM;Q16635;Q1860;inglês;Guam;Guam;inglês;English
GUM;Q16635;Q33262;Língua chamorro;Guam;Guam;Língua chamorro;Chamorro
GUY;Q734;Q1860;inglês;Guiana;Guyana;inglês;English
GUY;Q734;Q28059;Língua capom;Guiana;Guyana;Língua capom;Akawaio
GUY;Q734;Q35215;Berbice Creole Dutch;Guiana;Guyana;Berbice Creole Dutch;Berbice Creole Dutch
GUY;Q734;Q36946;Língua warao;Guiana;Guyana;Língua warao;Warao
GUY;Q734;Q56611;Língua galibi;Guiana;Guyana;Língua galibi;Carib
GUY;Q734;Q56632;Língua uaiuai;Guiana;Guyana;Língua uaiuai;Waiwai
GUY;Q734;Q56633;Língua macuxi;Guiana;Guyana;Língua macuxi;Macushi
GUY;Q734;Q2522153;Skepi Creole Dutch;Guiana;Guyana;Skepi Creole Dutch;Skepi Creole Dutch
GUY;Q734;Q3305477;Crioulo da Guiana;Guiana;Guyana;Crioulo da Guiana;Guyanese Creole
GUY;Q734;Q3450493;Língua wapixana;Guiana;Guyana;Língua wapixana;Wapishana
GUY;Q734;Q3507932;Língua atorai;Guiana;Guyana;Língua atorai;Atorada
GUY;Q734;Q3915921;Patamona;Guiana;Guyana;Patamona;Patamona
GUY;Q734;Q5559094;Língua taruma;Guiana;Guyana;Língua taruma;Taruma
GUY;Q734;Q6753812;Mapidian;Guiana;Guyana;Mapidian;Mapidian
GUY;Q734;Q6794377;Língua mawayana;Guiana;Guyana;Língua mawayana;Mawayana
GUY;Q734;Q10729616;Língua taurepangue;Guiana;Guyana;Língua taurepangue;Pemon
HKG;Q8646;Q1860;inglês;Hong Kong;Hong Kong;inglês;English
HKG;Q8646;Q9186;Cantonês;Hong Kong;Hong Kong;Cantonês;Cantonese
HKG;Q8646;Q9192;mandarim;Hong Kong;Hong Kong;mandarim;Mandarin
HKG;Q8646;Q727694;mandarim padrão;Hong Kong;Hong Kong;mandarim padrão;Standard Chinese
HKG;Q8646;Q7033959;Língua yue;Hong Kong;Hong Kong;Língua yue;Yue Chinese
HKG;Q8646;Q17038844;Língua de Sinais de Hong-Kong;Hong Kong;Hong Kong;Língua de Sinais de Hong-Kong;Hong Kong Sign Language
HND;Q783;Q1321;espanhol;Honduras;Honduras;espanhol;Spanish
HND;Q783;Q35177;Língua chorti;Honduras;Honduras;Língua chorti;Ch’orti’
HND;Q783;Q35490;Língua garífuna;Honduras;Honduras;Língua garífuna;Garifuna
HND;Q783;Q36189;Língua lenca;Honduras;Honduras;Língua lenca;Lencan
HND;Q783;Q1516803;Língua misquita;Honduras;Honduras;Língua misquita;Miskito
HND;Q783;Q3178609;Tol;Honduras;Honduras;Tol;Tol
HND;Q783;Q3302929;Mayangna;Honduras;Honduras;Mayangna;Mayangna
HND;Q783;Q3915496;Língua Gestual das Honduras;Honduras;Honduras;Língua Gestual das Honduras;Honduran Sign Language
HND;Q783;Q4898889;Língua pech;Honduras;Honduras;Língua pech;Paya
HRV;Q224;Q652;italiano;Croácia;Croatia;italiano;Italian
HRV;Q224;Q6654;croata;Croácia;Croatia;croata;Croatian
HRV;Q224;Q9299;língua sérvia;Croácia;Croatia;língua sérvia;Serbian
HRV;Q224;Q9303;Língua bósnia;Croácia;Croatia;Língua bósnia;Bosnian
HRV;Q224;Q33622;língua istrorromena;Croácia;Croatia;língua istrorromena;Istro-Romanian
HRV;Q224;Q35845;Língua istriota;Croácia;Croatia;Língua istriota;Istriot
HRV;Q224;Q1793299;Sinte Romani;Croácia;Croatia;Sinte Romani;Sinte Romani
HRV;Q224;Q3507506;Língua de sinais croata;Croácia;Croatia;Língua de sinais croata;Croatian Sign Language
HTI;Q790;Q150;francês;Haiti;Haiti;francês;French
HTI;Q790;Q33491;crioulo haitiano;Haiti;Haiti;crioulo haitiano;Haitian Creole
HTI;Q790;Q3504239;Haitian Vodoun Culture Language;Haiti;Haiti;Haitian Vodoun Culture Language;Haitian Vodoun Culture Language
HUN;Q28;Q9058;eslovaco;Hungria;Hungary;eslovaco;Slovak
HUN;Q28;Q9063;língua eslovena;Hungria;Hungary;língua eslovena;Slovene
HUN;Q28;Q9067;húngaro;Hungria;Hungary;húngaro;Hungarian
HUN;Q28;Q13636869;Hungarian Sign Language;Hungria;Hungary;Hungarian Sign Language;Hungarian Sign Language
IDN;Q252;Q1860;inglês;Indonésia;Indonesia;inglês;English
IDN;Q252;Q5885;Língua tâmil;Indonésia;Indonesia;Língua tâmil;Tamil
IDN;Q252;Q9192;mandarim;Indonésia;Indonesia;mandarim;Mandarin
IDN;Q252;Q9237;malaio;Indonésia;Indonesia;malaio;Malay
IDN;Q252;Q9240;língua indonésia;Indonésia;Indonesia;língua indonésia;Indonesian
IDN;Q252;Q13324;Língua minangkabau;Indonésia;Indonesia;Língua minangkabau;Minangkabau
IDN;Q252;Q13365;Mentawai;Indonésia;Indonesia;Mentawai;Mentawai
IDN;Q252;Q13955;árabe;Indonésia;Indonesia;árabe;Arabic
IDN;Q252;Q23855;Anus;Indonésia;Indonesia;Anus;Anus
IDN;Q252;Q27683;língua achém;Indonésia;Indonesia;língua achém;Acehnese
IDN;Q252;Q33012;Karo Batak;Indonésia;Indonesia;Karo Batak;Karo Batak
IDN;Q252;Q33014;Língua betawi;Indonésia;Indonesia;Língua betawi;Betawi
IDN;Q252;Q33017;Toba Batak;Indonésia;Indonesia;Toba Batak;Toba Batak
IDN;Q252;Q33070;balinês;Indonésia;Indonesia;balinês;Balinese
IDN;Q252;Q33151;Língua banjaresa;Indonésia;Indonesia;Língua banjaresa;Banjar
IDN;Q252;Q33190;buginês;Indonésia;Indonesia;buginês;Bugis
IDN;Q252;Q33286;Língua gayo;Indonésia;Indonesia;Língua gayo;Gayo
IDN;Q252;Q33424;Língua iban;Indonésia;Indonesia;Língua iban;Iban
IDN;Q252;Q33549;javanês;Indonésia;Indonesia;javanês;Javanese
IDN;Q252;Q33643;Língua makassaresa;Indonésia;Indonesia;Língua makassaresa;Makassar
IDN;Q252;Q33957;Sara Bakati';Indonésia;Indonesia;Sara Bakati';Sara Bakati'
IDN;Q252;Q33960;Sika;Indonésia;Indonesia;Sika;Sika
IDN;Q252;Q34002;Sunda;Indonésia;Indonesia;Sunda;Sundanese
IDN;Q252;Q34125;língua tétum;Indonésia;Indonesia;língua tétum;Tetum
IDN;Q252;Q35101;Búnaque;Indonésia;Indonesia;Búnaque;Bunak
IDN;Q252;Q35284;Língua cia-cia;Indonésia;Indonesia;Língua cia-cia;Cia-Cia
IDN;Q252;Q35322;Língua galóli;Indonésia;Indonesia;Língua galóli;Galoli
IDN;Q252;Q35432;Língua helong;Indonésia;Indonesia;Língua helong;Helong
IDN;Q252;Q35549;Língua quémaque;Indonésia;Indonesia;Língua quémaque;Kemak
IDN;Q252;Q35877;Língua ledo-kaili;Indonésia;Indonesia;Língua ledo-kaili;Ledo Kaili
IDN;Q252;Q35995;Língua mandar;Indonésia;Indonesia;Língua mandar;Mandar
IDN;Q252;Q36213;Língua maduresa;Indonésia;Indonesia;Língua maduresa;Madurese
IDN;Q252;Q36673;Língua toraja sa'dan;Indonésia;Indonesia;Língua toraja sa'dan;Toraja-Sa’dan
IDN;Q252;Q49215;Língua lampung;Indonésia;Indonesia;Língua lampung;Lampung Api
IDN;Q252;Q49224;Língua komering;Indonésia;Indonesia;Língua komering;Komering
IDN;Q252;Q56360;Bauzi;Indonésia;Indonesia;Bauzi;Bauzi
IDN;Q252;Q56364;Duvle;Indonésia;Indonesia;Duvle;Duvle
IDN;Q252;Q56376;Eritai;Indonésia;Indonesia;Eritai;Eritai
IDN;Q252;Q56379;Awera;Indonésia;Indonesia;Awera;Awera
IDN;Q252;Q56380;Demisa;Indonésia;Indonesia;Demisa;Demisa
IDN;Q252;Q56382;Biritai;Indonésia;Indonesia;Biritai;Biritai
IDN;Q252;Q56443;Rasawa;Indonésia;Indonesia;Rasawa;Rasawa
IDN;Q252;Q56459;Warembori;Indonésia;Indonesia;Warembori;Warembori
IDN;Q252;Q56648;Abinomn;Indonésia;Indonesia;Abinomn;Abinomn
IDN;Q252;Q56657;Abun;Indonésia;Indonesia;Abun;Abun
IDN;Q252;Q56738;Oirata;Indonésia;Indonesia;Oirata;Oirata
IDN;Q252;Q56746;Burmeso;Indonésia;Indonesia;Burmeso;Burmeso
IDN;Q252;Q56817;Karon Dori;Indonésia;Indonesia;Karon Dori;Karon Dori
IDN;Q252;Q56825;Hattam;Indonésia;Indonesia;Hattam;Hattam
IDN;Q252;Q56867;Iau;Indonésia;Indonesia;Iau;Iau
IDN;Q252;Q56881;Kwerisa;Indonésia;Indonesia;Kwerisa;Kwerisa
