iso3;country_qid;country_label;conflict_qid;conflict_label;kind_qid;kind_label;source;start_year;end_year;point_year;part_of_qid;part_of_label;place_qid;place_label;result_qid;result_label;deaths
TUR;Q43;Turquia;Q104844446;Antony's campaign against Armenia;Q831663;campanha militar;participant;;;0034;;;Q208404;Reino da Armênia;;;
TUR;Q43;Turquia;Q104844446;Antony's campaign against Armenia;Q831663;campanha militar;location;;;0034;;;Q208404;Reino da Armênia;;;
TUR;Q43;Turquia;Q107368668;Battle of Oshakan;Q178561;batalha;participant;;;0336;;;Q1777770;Oxacã;;;
TUR;Q43;Turquia;Q109311650;Anabasis of Antiochus III the Great;Q1384277;military expedition;participant;0212;0205;;Q4207759;Seleucid–Parthian Wars;Q48;Ásia;;;
TUR;Q43;Turquia;Q4207759;Seleucid–Parthian Wars;;;from_battle;0212;0205;;Q4207759;Seleucid–Parthian Wars;;;;;
TUR;Q43;Turquia;Q110029503;Battle of Ganuvara;Q178561;batalha;participant;;;1312;;;;;;;
TUR;Q43;Turquia;Q118946488;Ottoman campaign against Abkhazia;Q831663;campanha militar;participant;;;1454;;;Q23334;Abecásia;;;
TUR;Q43;Turquia;Q122917675;Siege of Garni (52–53);Q188055;cerco;participant;0052;0053;;Q7968589;Iberian–Armenian War;Q1010273;Garni;;;
TUR;Q43;Turquia;Q7968589;Iberian–Armenian War;;;from_battle;0052;0053;;Q7968589;Iberian–Armenian War;;;;;
TUR;Q43;Turquia;Q123481777;Military campaigns of Tigranes the Great;Q831663;campanha militar;participant;0095;0075;;;;Q7204;Médio Oriente;;;
TUR;Q43;Turquia;Q130417211;War over Mountainous Armenia;Q198;guerra;participant;1921;1921;;Q46996719;Southern Front of the Russian Civil War;Q2523428;Syunik;;;
TUR;Q43;Turquia;Q46996719;Southern Front of the Russian Civil War;;;from_battle;1921;1921;;Q46996719;Southern Front of the Russian Civil War;;;;;
TUR;Q43;Turquia;Q130484947;Siege of Artaxata;Q188055;cerco;participant;;;0066;;;Q706215;Artaxata;;;
TUR;Q43;Turquia;Q131299141;Battle of Surmalu;Q178561;batalha;participant;1920;1920;;Q957586;Guerra Turco-Armênia;Q483331;Eder;;;
TUR;Q43;Turquia;Q131299141;Battle of Surmalu;Q178561;batalha;location;1920;1920;;Q957586;Guerra Turco-Armênia;Q483331;Eder;;;
TUR;Q43;Turquia;Q957586;Guerra Turco-Armênia;;;from_battle;1920;1920;;Q957586;Guerra Turco-Armênia;;;;;
TUR;Q43;Turquia;Q132573445;Shapur II's invasion of Armenia;Q467011;invasão;participant;;;0350;Q55629507;Perso-Roman wars of 337–361;Q208404;Reino da Armênia;;;
TUR;Q43;Turquia;Q132573445;Shapur II's invasion of Armenia;Q467011;invasão;location;;;0350;Q55629507;Perso-Roman wars of 337–361;Q208404;Reino da Armênia;;;
TUR;Q43;Turquia;Q55629507;Perso-Roman wars of 337–361;;;from_battle;;;0350;Q55629507;Perso-Roman wars of 337–361;;;;;
TUR;Q43;Turquia;Q132573589;Armeno-Sassanid War of 363–371;Q198;guerra;participant;0363;0371;;Q125547657;Armenian–Sasanian wars;Q208404;Reino da Armênia;;;
TUR;Q43;Turquia;Q132573589;Armeno-Sassanid War of 363–371;Q198;guerra;location;0363;0371;;Q125547657;Armenian–Sasanian wars;Q208404;Reino da Armênia;;;
TUR;Q43;Turquia;Q135687479;Alan invasion of Armenia;Q467011;invasão;participant;;;0184;;;;;;;
TUR;Q43;Turquia;Q135937294;Armenian–Parthian War;Q198;guerra;participant;0094;0092;;;;;;;;
TUR;Q43;Turquia;Q13053433;Resistance of Hadjin;Q178561;batalha;participant;1920;1920;;Q23303392;Armenian resistance during the Armenian genocide;Q1017381;Saimbeyli district;;;
TUR;Q43;Turquia;Q13053433;Resistance of Hadjin;Q178561;batalha;location;1920;1920;;Q23303392;Armenian resistance during the Armenian genocide;Q1017381;Saimbeyli district;;;
TUR;Q43;Turquia;Q23303392;Armenian resistance during the Armenian genocide;;;from_battle;1920;1920;;Q23303392;Armenian resistance during the Armenian genocide;;;;;
TUR;Q43;Turquia;Q15501395;Pontic uprising;Q124734;rebelião;participant;1918;1923;;Q361;Primeira Guerra Mundial;Q155533;Região do Mar Negro;;;
TUR;Q43;Turquia;Q15501395;Pontic uprising;Q124734;rebelião;location;1918;1923;;Q361;Primeira Guerra Mundial;Q155533;Região do Mar Negro;;;
TUR;Q43;Turquia;Q361;Primeira Guerra Mundial;;;from_battle;1918;1923;;Q361;Primeira Guerra Mundial;;;;;
TUR;Q43;Turquia;Q127685366;Samsun clashes;Q178561;batalha;participant;;;1920;Q126959794;Anglo-Turkish War (1918–1923);Q160450;Samessum;;;
TUR;Q43;Turquia;Q127685366;Samsun clashes;Q178561;batalha;location;;;1920;Q126959794;Anglo-Turkish War (1918–1923);Q160450;Samessum;;;
TUR;Q43;Turquia;Q126959794;Anglo-Turkish War (1918–1923);;;from_battle;;;1920;Q126959794;Anglo-Turkish War (1918–1923);;;;;
TUR;Q43;Turquia;Q4940512;Bombardment of Samsun;Q27653727;naval bombing of a city;participant;;;1922;Q234738;Guerra de Independência da Turquia;Q160450;Samessum;;;
TUR;Q43;Turquia;Q4940512;Bombardment of Samsun;Q27653727;naval bombing of a city;location;;;1922;Q234738;Guerra de Independência da Turquia;Q160450;Samessum;;;
TUR;Q43;Turquia;Q127962034;Hattusili's Civil War;Q8465;guerra civil;participant;;;1267;;;;;;;
TUR;Q43;Turquia;Q135448093;War of the Armenian Succession;Q1348385;guerra da sucessão;participant;0201;0200;;;;Q5600438;Greater Armenia;;;
TUR;Q43;Turquia;Q21661042;Perinthian War;Q198;guerra;participant;0700;0600;;;;Q35367;Mar de Mármara;;;
TUR;Q43;Turquia;Q21661042;Perinthian War;Q198;guerra;location;0700;0600;;;;Q35367;Mar de Mármara;;;
TWN;Q865;Taiwan;Q170314;Segunda Guerra Sino-Japonesa;Q198;guerra;participant;1937;1945;;Q184425;Guerra do Pacífico;Q29520;China;;;
TWN;Q865;Taiwan;Q184425;Guerra do Pacífico;;;from_battle;1937;1945;;Q184425;Guerra do Pacífico;;;;;
TWN;Q865;Taiwan;Q10936604;Peace Bell Program;Q831663;campanha militar;participant;1979;1990;;Q12207418;Guerra Iemenita de 1979;;;;;
TWN;Q865;Taiwan;Q12207418;Guerra Iemenita de 1979;;;from_battle;1979;1990;;Q12207418;Guerra Iemenita de 1979;;;;;
TWN;Q865;Taiwan;Q362;Segunda Guerra Mundial;Q103495;guerra mundial;participant;1939;1945;;;;Q159;Rússia;;;73000000
TWN;Q865;Taiwan;Q179975;Guerra Civil Chinesa;Q8465;guerra civil;participant;1927;1950;1946;Q591903;relações entre China e Taiwan;Q19188;China continental;;;
TWN;Q865;Taiwan;Q591903;relações entre China e Taiwan;;;from_battle;1927;1950;1946;Q591903;relações entre China e Taiwan;;;;;
TWN;Q865;Taiwan;Q703942;Invasão japonesa de Taiwan;Q467011;invasão;participant;;1874;1874;;;Q11072822;Hengchun Peninsula;;;
TWN;Q865;Taiwan;Q703942;Invasão japonesa de Taiwan;Q467011;invasão;location;;1874;1874;;;Q11072822;Hengchun Peninsula;;;
TWN;Q865;Taiwan;Q15928518;Battle of Qingshuping;Q178561;batalha;participant;1949;1949;1949;Q32993;Revolução comunista chinesa;Q14301558;Qingshuping, Shuangfeng;;;
TWN;Q865;Taiwan;Q32993;Revolução comunista chinesa;;;from_battle;1949;1949;1949;Q32993;Revolução comunista chinesa;;;;;
TWN;Q865;Taiwan;Q124809504;Second Kuomintang-Communist Civil War;Q198;guerra;participant;1946;1949;;Q179975;Guerra Civil Chinesa;;;;;
TWN;Q865;Taiwan;Q179975;Guerra Civil Chinesa;;;from_battle;1946;1949;;Q179975;Guerra Civil Chinesa;;;;;
TWN;Q865;Taiwan;Q244939;Incidente 228;Q273120;protesto;participant;1947;1947;;Q378008;história da República da China;Q22502;Ilha Formosa;;;
TWN;Q865;Taiwan;Q378008;história da República da China;;;from_battle;1947;1947;;Q378008;história da República da China;;;;;
TWN;Q865;Taiwan;Q2001528;Nepalese-Tibetan War;Q198;guerra;participant;1855;1856;1855;;;Q17252;Tibete;;;
TWN;Q865;Taiwan;Q4222429;Sino–Tibetan War;Q198;guerra;participant;1930;1932;;;;Q45833;Qinghai;;;
TWN;Q865;Taiwan;Q10935532;Battle of Dadan Island;Q178561;batalha;participant;1950;1950;;Q179975;Guerra Civil Chinesa;Q702941;Dadan Island;;;
TWN;Q865;Taiwan;Q10935532;Battle of Dadan Island;Q178561;batalha;location;1950;1950;;Q179975;Guerra Civil Chinesa;Q702941;Dadan Island;;;
TWN;Q865;Taiwan;Q15913566;Battle of O͘-gû-lân;Q178561;batalha;participant;;;1947;Q244939;Incidente 228;Q706544;Puli Township;;;
TWN;Q865;Taiwan;Q15913566;Battle of O͘-gû-lân;Q178561;batalha;location;;;1947;Q244939;Incidente 228;Q706544;Puli Township;;;
TWN;Q865;Taiwan;Q244939;Incidente 228;;;from_battle;;;1947;Q244939;Incidente 228;;;;;
TWN;Q865;Taiwan;Q17034900;Hailufeng Uprising;Q124734;rebelião;participant;1927;1927;;Q15902637;First Chinese Civil War;;;;;
TWN;Q865;Taiwan;Q15902637;First Chinese Civil War;;;from_battle;1927;1927;;Q15902637;First Chinese Civil War;;;;;
TWN;Q865;Taiwan;Q97276810;Air War in Taiwan;Q471145;guerra aérea;participant;1949;1967;;Q24895736;crises do Estreito de Taiwan;Q127031;Estreito de Taiwan;;;
TWN;Q865;Taiwan;Q24895736;crises do Estreito de Taiwan;;;from_battle;1949;1967;;Q24895736;crises do Estreito de Taiwan;;;;;
TWN;Q865;Taiwan;Q110865665;Battle of Wufeng;Q178561;batalha;participant;;;1862;Q7675731;Tai Chao-chuen incident;Q713602;Wufeng Township;;;
TWN;Q865;Taiwan;Q110865665;Battle of Wufeng;Q178561;batalha;location;;;1862;Q7675731;Tai Chao-chuen incident;Q713602;Wufeng Township;;;
TWN;Q865;Taiwan;Q7675731;Tai Chao-chuen incident;;;from_battle;;;1862;Q7675731;Tai Chao-chuen incident;;;;;
TZA;Q924;Tanzânia;Q202465;Guerra Uganda-Tanzânia;Q198;guerra;participant;1978;1979;;;;Q1036;Uganda;;;
TZA;Q924;Tanzânia;Q48773720;Battle of Lukaya;Q178561;batalha;participant;1979;1979;;Q202465;Guerra Uganda-Tanzânia;Q6701734;Lukaya;;;
TZA;Q924;Tanzânia;Q202465;Guerra Uganda-Tanzânia;;;from_battle;1979;1979;;Q202465;Guerra Uganda-Tanzânia;;;;;
TZA;Q924;Tanzânia;Q60524415;Battle of Masaka;Q178561;batalha;participant;1979;1979;;Q202465;Guerra Uganda-Tanzânia;Q956659;Masaka;;;
TZA;Q924;Tanzânia;Q42410520;First Rwanda War;Q8465;guerra civil;participant;1963;1964;;;;Q1037;Ruanda;;;
TZA;Q924;Tanzânia;Q134589137;German-Hehe wars;Q2659056;guerra colonial;participant;1891;1898;;Q179848;Partilha de África;Q153963;África Oriental Alemã;;;
TZA;Q924;Tanzânia;Q179848;Partilha de África;;;from_battle;1891;1898;;Q179848;Partilha de África;;;;;
TZA;Q924;Tanzânia;Q134690522;Wahehe War;Q198;guerra;participant;1891;1898;;Q179848;Partilha de África;Q153963;África Oriental Alemã;;;
TZA;Q924;Tanzânia;Q135469447;Campanha dos Macondes;Q831663;campanha militar;participant;1917;1917;;Q18469222;Campanhas de Pacificação e Ocupação;Q55624045;Mueda Plateau;;;
TZA;Q924;Tanzânia;Q18469222;Campanhas de Pacificação e Ocupação;;;from_battle;1917;1917;;Q18469222;Campanhas de Pacificação e Ocupação;;;;;
TZA;Q924;Tanzânia;Q25578;Battle of Lula-Rugaro;Q178561;batalha;participant;1891;1891;;Q3938023;Hehe revolt;Q836675;Lugalo;;;
TZA;Q924;Tanzânia;Q25578;Battle of Lula-Rugaro;Q178561;batalha;location;1891;1891;;Q3938023;Hehe revolt;Q836675;Lugalo;;;
TZA;Q924;Tanzânia;Q3938023;Hehe revolt;;;from_battle;1891;1891;;Q3938023;Hehe revolt;;;;;
UGA;Q1036;Uganda;Q75756;Segunda Guerra do Congo;Q198;guerra;participant;1998;2003;;Q364610;Guerra Civil no Congo;Q974;República Democrática do Congo;;;
UGA;Q1036;Uganda;Q364610;Guerra Civil no Congo;;;from_battle;1998;2003;;Q364610;Guerra Civil no Congo;;;;;
UGA;Q1036;Uganda;Q202465;Guerra Uganda-Tanzânia;Q198;guerra;participant;1978;1979;;;;Q1036;Uganda;;;
UGA;Q1036;Uganda;Q202465;Guerra Uganda-Tanzânia;Q198;guerra;location;1978;1979;;;;Q1036;Uganda;;;
UGA;Q1036;Uganda;Q303801;Insurgência em Uganda;Q198;guerra;participant;1987;;;;;;;;;
UGA;Q1036;Uganda;Q838695;Primeira Guerra do Congo;Q198;guerra;participant;1996;1997;;Q364610;Guerra Civil no Congo;Q6500954;Zaire;;;
UGA;Q1036;Uganda;Q842380;Segunda Guerra Civil Sudanesa;Q8465;guerra civil;participant;1983;2005;;;;Q882739;Nilo Azul;;;
UGA;Q1036;Uganda;Q42410540;First Uganda War;Q8465;guerra civil;participant;1966;1966;;;;Q1036;Uganda;;;
UGA;Q1036;Uganda;Q42410540;First Uganda War;Q8465;guerra civil;location;1966;1966;;;;Q1036;Uganda;;;
UGA;Q1036;Uganda;Q48773720;Battle of Lukaya;Q178561;batalha;participant;1979;1979;;Q202465;Guerra Uganda-Tanzânia;Q6701734;Lukaya;;;
UGA;Q1036;Uganda;Q48773720;Battle of Lukaya;Q178561;batalha;location;1979;1979;;Q202465;Guerra Uganda-Tanzânia;Q6701734;Lukaya;;;
UGA;Q1036;Uganda;Q202465;Guerra Uganda-Tanzânia;;;from_battle;1979;1979;;Q202465;Guerra Uganda-Tanzânia;;;;;
UGA;Q1036;Uganda;Q60524415;Battle of Masaka;Q178561;batalha;participant;1979;1979;;Q202465;Guerra Uganda-Tanzânia;Q956659;Masaka;;;
UGA;Q1036;Uganda;Q60524415;Battle of Masaka;Q178561;batalha;location;1979;1979;;Q202465;Guerra Uganda-Tanzânia;Q956659;Masaka;;;
UGA;Q1036;Uganda;Q60847470;Battle of Kisangani;Q178561;batalha;participant;1997;1997;;Q838695;Primeira Guerra do Congo;Q146723;Quissangane;;;
UGA;Q1036;Uganda;Q838695;Primeira Guerra do Congo;;;from_battle;1997;1997;;Q838695;Primeira Guerra do Congo;;;;;
UGA;Q1036;Uganda;Q106770604;Kenyan-Ugandan border conflict;Q107637520;border conflict;participant;1987;1990;;Q6392929;Kenya–Uganda relations;Q3089101;Fronteira Quénia-Uganda;;;
UGA;Q1036;Uganda;Q106770604;Kenyan-Ugandan border conflict;Q107637520;border conflict;location;1987;1990;;Q6392929;Kenya–Uganda relations;Q3089101;Fronteira Quénia-Uganda;;;
UGA;Q1036;Uganda;Q6392929;Kenya–Uganda relations;;;from_battle;1987;1990;;Q6392929;Kenya–Uganda relations;;;;;
UGA;Q1036;Uganda;Q2890974;1875 Lake Victoria battles;Q1261499;batalha naval;participant;;;1875;;;Q5505;Lago Vitória;;;
UGA;Q1036;Uganda;Q3119017;Guerra Civil de Uganda;Q8465;guerra civil;participant;1981;1986;1980;;;Q1036;Uganda;;;
UGA;Q1036;Uganda;Q3119017;Guerra Civil de Uganda;Q8465;guerra civil;location;1981;1986;1980;;;Q1036;Uganda;;;
UGA;Q1036;Uganda;Q42410520;First Rwanda War;Q8465;guerra civil;participant;1963;1964;;;;Q1037;Ruanda;;;
UGA;Q1036;Uganda;Q60769870;Kanyarwandan War;Q8465;guerra civil;participant;1963;1966;;Q1773926;Crise do Congo;Q130625;Quivu do Norte;;;
UGA;Q1036;Uganda;Q1773926;Crise do Congo;;;from_battle;1963;1966;;Q1773926;Crise do Congo;;;;;
UGA;Q1036;Uganda;Q112628065;Ofensiva do M23;Q831663;campanha militar;participant;2022;;;Q327237;Guerra do Quivu;Q130625;Quivu do Norte;;;
UGA;Q1036;Uganda;Q327237;Guerra do Quivu;;;from_battle;2022;;;Q327237;Guerra do Quivu;;;;;
UGA;Q1036;Uganda;Q104849323;Ofensiva de Mocímboa da Praia;Q178561;batalha;participant;2020;2020;;;;Q1362117;Mocímboa da Praia;;;
UGA;Q1036;Uganda;Q125293494;Battle of Mocímboa da Praia;Q178561;batalha;participant;;;2020;Q47499139;Insurreição islâmica em Moçambique;Q1362117;Mocímboa da Praia;;;
UGA;Q1036;Uganda;Q47499139;Insurreição islâmica em Moçambique;;;from_battle;;;2020;Q47499139;Insurreição islâmica em Moçambique;;;;;
UKR;Q212;Ucrânia;Q110999040;invasão da Ucrânia pela Rússia (2022–presente);Q198;guerra;participant;2022;;2022;Q1975306;Conflitos pós-soviéticos;Q27468;Europa de Leste;;;42295
UKR;Q212;Ucrânia;Q1975306;Conflitos pós-soviéticos;;;from_battle;2022;;2022;Q1975306;Conflitos pós-soviéticos;;;;;
UKR;Q212;Ucrânia;Q111012552;Batalha da Ilha das Serpentes;Q178561;batalha;participant;;;2022;Q110999040;invasão da Ucrânia pela Rússia (2022–presente);Q155868;Fidonisi;;;13
UKR;Q212;Ucrânia;Q111012552;Batalha da Ilha das Serpentes;Q178561;batalha;location;;;2022;Q110999040;invasão da Ucrânia pela Rússia (2022–presente);Q155868;Fidonisi;;;13
UKR;Q212;Ucrânia;Q110999040;invasão da Ucrânia pela Rússia (2022–presente);;;from_battle;;;2022;Q110999040;invasão da Ucrânia pela Rússia (2022–presente);;;;;
UKR;Q212;Ucrânia;Q111442416;2014 Russian invasion of Ukraine;Q198;guerra;participant;2014;2015;;Q15860072;Guerra Russo-Ucraniana;Q7835;península da Crimeia;;;
UKR;Q212;Ucrânia;Q111442416;2014 Russian invasion of Ukraine;Q198;guerra;location;2014;2015;;Q15860072;Guerra Russo-Ucraniana;Q7835;península da Crimeia;;;
UKR;Q212;Ucrânia;Q15860072;Guerra Russo-Ucraniana;;;from_battle;2014;2015;;Q15860072;Guerra Russo-Ucraniana;;;;;
UKR;Q212;Ucrânia;Q133296346;Battle of Pryluky;Q178561;batalha;participant;;;2022;Q110999040;invasão da Ucrânia pela Rússia (2022–presente);Q1000404;Pryluky;;;
UKR;Q212;Ucrânia;Q133296346;Battle of Pryluky;Q178561;batalha;location;;;2022;Q110999040;invasão da Ucrânia pela Rússia (2022–presente);Q1000404;Pryluky;;;
UKR;Q212;Ucrânia;Q285280;Guerra da Transnístria;Q198;guerra;participant;1990;1992;;;;Q3537754;Transnístria;;;
UKR;Q212;Ucrânia;Q4314061;1919 Soviet invasion of Ukraine;Q467011;invasão;participant;;;1919;Q79911;Guerra Civil Russa;Q212;Ucrânia;;;
UKR;Q212;Ucrânia;Q4314061;1919 Soviet invasion of Ukraine;Q467011;invasão;location;;;1919;Q79911;Guerra Civil Russa;Q212;Ucrânia;;;
UKR;Q212;Ucrânia;Q79911;Guerra Civil Russa;;;from_battle;;;1919;Q79911;Guerra Civil Russa;;;;;
UKR;Q212;Ucrânia;Q16335075;Guerra em Donbas;Q350604;armed conflict;participant;2014;;;Q15860072;Guerra Russo-Ucraniana;Q605714;Bacia do Donets;;;13300
UKR;Q212;Ucrânia;Q16335075;Guerra em Donbas;Q350604;armed conflict;location;2014;;;Q15860072;Guerra Russo-Ucraniana;Q605714;Bacia do Donets;;;13300
UKR;Q212;Ucrânia;Q28667119;Battle of Karlivka;Q178561;batalha;participant;2014;2014;;Q16335075;Guerra em Donbas;Q4215290;Karlivka;;;
UKR;Q212;Ucrânia;Q28667119;Battle of Karlivka;Q178561;batalha;location;2014;2014;;Q16335075;Guerra em Donbas;Q4215290;Karlivka;;;
UKR;Q212;Ucrânia;Q16335075;Guerra em Donbas;;;from_battle;2014;2014;;Q16335075;Guerra em Donbas;;;;;
UKR;Q212;Ucrânia;Q113865480;Contraofensiva de Carcóvia (2022);Q5176896;counter-offensive;participant;2022;2022;;Q111025771;Ofensiva do leste da Ucrânia;Q181386;Ukraine east;;;
UKR;Q212;Ucrânia;Q113865480;Contraofensiva de Carcóvia (2022);Q5176896;counter-offensive;location;2022;2022;;Q111025771;Ofensiva do leste da Ucrânia;Q181386;Ukraine east;;;
UKR;Q212;Ucrânia;Q111025771;Ofensiva do leste da Ucrânia;;;from_battle;2022;2022;;Q111025771;Ofensiva do leste da Ucrânia;;;;;
UKR;Q212;Ucrânia;Q114037745;Battle of Kupiansk;Q350604;armed conflict;participant;2022;2022;;Q110999040;invasão da Ucrânia pela Rússia (2022–presente);Q889555;Kupiansk;;;
UKR;Q212;Ucrânia;Q114037745;Battle of Kupiansk;Q350604;armed conflict;location;2022;2022;;Q110999040;invasão da Ucrânia pela Rússia (2022–presente);Q889555;Kupiansk;;;
UKR;Q212;Ucrânia;Q121221707;Moscow City drone attacks;Q30588142;ataque de drone;participant;2023;2023;;Q111607033;Ataques a Belgorod e Bryansk;Q649;Moscovo;;;0
UKR;Q212;Ucrânia;Q111607033;Ataques a Belgorod e Bryansk;;;from_battle;2023;2023;;Q111607033;Ataques a Belgorod e Bryansk;;;;;
UKR;Q212;Ucrânia;Q1764124;Terceira Guerra Mitridática;Q198;guerra;participant;0073;0063;;Q1616064;Guerras Mitridáticas;Q51614;Anatólia;;;
UKR;Q212;Ucrânia;Q1616064;Guerras Mitridáticas;;;from_battle;0073;0063;;Q1616064;Guerras Mitridáticas;;;;;
UKR;Q212;Ucrânia;Q4849424;Bakhtrioni Uprising;Q124734;rebelião;participant;;;1659;Q122155240;Georgian–Safavid Wars;Q798268;Bakhtrioni;;;
UKR;Q212;Ucrânia;Q122155240;Georgian–Safavid Wars;;;from_battle;;;1659;Q122155240;Georgian–Safavid Wars;;;;;
UKR;Q212;Ucrânia;Q12868475;Battle of Rukh;Q178561;batalha;participant;;;1779;Q122147342;Georgian–Ottoman conflicts;Q3651399;Rukhi;;;
UKR;Q212;Ucrânia;Q122147342;Georgian–Ottoman conflicts;;;from_battle;;;1779;Q122147342;Georgian–Ottoman conflicts;;;;;
UKR;Q212;Ucrânia;Q25543432;Battle of Chumlaki;Q178561;batalha;participant;;;1812;Q124985348;1812 Kakheti rebellion;Q5307660;Chumlaki;;;
UKR;Q212;Ucrânia;Q124985348;1812 Kakheti rebellion;;;from_battle;;;1812;Q124985348;1812 Kakheti rebellion;;;;;
UKR;Q212;Ucrânia;Q27962835;Roman–Bosporan War;Q198;guerra;participant;0045;0049;;;;Q187890;Estreito de Kerch;;;
UKR;Q212;Ucrânia;Q28704246;Russian–Ukrainian church war;Q1827102;guerra religiosa;participant;;;;Q15860072;Guerra Russo-Ucraniana;;;;;
UKR;Q212;Ucrânia;Q29655249;Battle of Labrytae;Q178561;batalha;participant;;;0380;Q29654918;Bosporan Wars of Expansion;;;;;
UKR;Q212;Ucrânia;Q29654918;Bosporan Wars of Expansion;;;from_battle;;;0380;Q29654918;Bosporan Wars of Expansion;;;;;
UKR;Q212;Ucrânia;Q48798497;Bosporan-Heracleote War;Q198;guerra;participant;0389;0360;;Q29654918;Bosporan Wars of Expansion;Q187890;Estreito de Kerch;;;
UKR;Q212;Ucrânia;Q48999260;Bosporan-Sindian War;Q198;guerra;participant;0389;0380;;Q29654918;Bosporan Wars of Expansion;;;;;
UKR;Q212;Ucrânia;Q110425639;Caucasus campaign;Q831663;campanha militar;participant;1395;1396;;Q110425530;Five Years' Campaign;Q18869;Cáucaso;;;
UKR;Q212;Ucrânia;Q110425530;Five Years' Campaign;;;from_battle;1395;1396;;Q110425530;Five Years' Campaign;;;;;
UKR;Q212;Ucrânia;Q122147342;Georgian–Ottoman conflicts;Q104212151;series of wars;participant;;;;;;;;;;
UKR;Q212;Ucrânia;Q122155240;Georgian–Safavid Wars;Q104212151;series of wars;participant;;;;;;;;;;
UKR;Q212;Ucrânia;Q122782538;Battle of Kazan;Q178561;batalha;participant;;;1708;Q2019589;Bashkir rebellion of 1704–1711;Q4207835;Kazan Uyezd;;;
UKR;Q212;Ucrânia;Q2019589;Bashkir rebellion of 1704–1711;;;from_battle;;;1708;Q2019589;Bashkir rebellion of 1704–1711;;;;;
UKR;Q212;Ucrânia;Q122863857;Rebellion in Tskhinvali;Q124734;rebelião;participant;1918;1918;;Q1208479;Conflito georgiano-osseta de 1918-1920;Q79863;Tskhinvali;;;
UKR;Q212;Ucrânia;Q1208479;Conflito georgiano-osseta de 1918-1920;;;from_battle;1918;1918;;Q1208479;Conflito georgiano-osseta de 1918-1920;;;;;
UKR;Q212;Ucrânia;Q124985348;1812 Kakheti rebellion;Q13427116;revolta camponesa;participant;1812;1813;;;;Q169674;Caquécia;;;
UKR;Q212;Ucrânia;Q133855846;Circassian–Golden Horde War;Q198;guerra;participant;1319;1327;;Q2092093;Conquistas e invasões mongóis;Q1408764;Circássia;;;
UKR;Q212;Ucrânia;Q2092093;Conquistas e invasões mongóis;;;from_battle;1319;1327;;Q2092093;Conquistas e invasões mongóis;;;;;
UKR;Q212;Ucrânia;Q134778270;Battle of Bakhtrioni;Q178561;batalha;participant;;;1659;Q4849424;Bakhtrioni Uprising;Q798268;Bakhtrioni;;;
