iso3,country,role,person,person_qid,start,end,party,end_cause
JPN,Japão,head_of_government,Fumio Kishida,Q359480,2021-10-04T00:00:00Z,2024-10-01T00:00:00Z,LDP,
JPN,Japão,head_of_government,Shigeru Ishiba,Q1335527,2024-10-01T00:00:00Z,,NFP | LDP,
JPN,Japão,head_of_government,Ito Hirobumi,Q174971,1885-12-22T00:00:00Z,1888-04-30T00:00:00Z,Rikken Seiyūkai,
JPN,Japão,head_of_government,Kuroda Kiyotaka,Q714049,1888-04-30T00:00:00Z,1889-10-25T00:00:00Z,,
JPN,Japão,head_of_government,Sanjō Sanetomi,Q516646,1889-10-25T00:00:00Z,1889-12-24T00:00:00Z,,
JPN,Japão,head_of_government,Yamagata Aritomo,Q297636,1889-12-24T00:00:00Z,1891-05-06T00:00:00Z,,
JPN,Japão,head_of_government,Matsukata Masayoshi,Q714039,1891-05-06T00:00:00Z,1892-08-08T00:00:00Z,Ind.,
JPN,Japão,head_of_government,Ito Hirobumi,Q174971,1892-08-08T00:00:00Z,1896-08-31T00:00:00Z,Rikken Seiyūkai,
JPN,Japão,head_of_government,Matsukata Masayoshi,Q714039,1896-09-18T00:00:00Z,1898-01-12T00:00:00Z,Ind.,
JPN,Japão,head_of_government,Ito Hirobumi,Q174971,1898-01-12T00:00:00Z,1898-06-30T00:00:00Z,Rikken Seiyūkai,
JPN,Japão,head_of_government,Okuma Shigenobu,Q243141,1898-06-30T00:00:00Z,1898-11-08T00:00:00Z,Rikken Dōshikai,
JPN,Japão,head_of_government,Yamagata Aritomo,Q297636,1898-11-08T00:00:00Z,1900-10-19T00:00:00Z,,
JPN,Japão,head_of_government,Ito Hirobumi,Q174971,1900-10-19T00:00:00Z,1901-05-10T00:00:00Z,Rikken Seiyūkai,
JPN,Japão,head_of_government,Katsura Taro,Q159048,1901-06-02T00:00:00Z,1906-01-07T00:00:00Z,Rikken Dōshikai,
JPN,Japão,head_of_government,Saionji Kinmochi,Q297628,1906-01-07T00:00:00Z,1908-07-14T00:00:00Z,Rikken Seiyūkai,
JPN,Japão,head_of_government,Katsura Taro,Q159048,1908-07-14T00:00:00Z,1911-08-30T00:00:00Z,Rikken Dōshikai,
JPN,Japão,head_of_government,Saionji Kinmochi,Q297628,1911-08-30T00:00:00Z,1912-12-21T00:00:00Z,Rikken Seiyūkai,
JPN,Japão,head_of_government,Katsura Taro,Q159048,1912-12-21T00:00:00Z,1913-02-20T00:00:00Z,Rikken Dōshikai,
JPN,Japão,head_of_government,Yamamoto Gonnohyoe,Q41556,1913-02-20T00:00:00Z,1914-04-16T00:00:00Z,,
JPN,Japão,head_of_government,Okuma Shigenobu,Q243141,1914-04-16T00:00:00Z,1916-10-09T00:00:00Z,Rikken Dōshikai,
JPN,Japão,head_of_government,Terauchi Masatake,Q315559,1916-10-09T00:00:00Z,1918-09-29T00:00:00Z,,
JPN,Japão,head_of_government,Hara Takashi,Q315553,1918-09-29T00:00:00Z,1921-11-04T00:00:00Z,Rikken Seiyūkai,
JPN,Japão,head_of_government,Takahashi Korekiyo,Q315842,1921-11-13T00:00:00Z,1922-06-12T00:00:00Z,Rikken Seiyūkai,
JPN,Japão,head_of_government,Kato Tomosaburo,Q335203,1922-06-12T00:00:00Z,1923-08-24T00:00:00Z,,
JPN,Japão,head_of_government,Yamamoto Gonnohyoe,Q41556,1923-09-02T00:00:00Z,1924-01-07T00:00:00Z,,
JPN,Japão,head_of_government,Kiyoura Keigo,Q381739,1924-01-07T00:00:00Z,1924-06-11T00:00:00Z,,
JPN,Japão,head_of_government,Katō Takaaki,Q315563,1924-06-11T00:00:00Z,1926-01-28T00:00:00Z,Kenseikai,
JPN,Japão,head_of_government,Wakatsuki Reijiro,Q335177,1926-01-30T00:00:00Z,1927-04-20T00:00:00Z,Rikken Minseitō,
JPN,Japão,head_of_government,Tanaka Giichi,Q145416,1927-04-20T00:00:00Z,1929-07-02T00:00:00Z,Rikken Seiyūkai,
JPN,Japão,head_of_government,Hamaguchi Osachi,Q351661,1929-07-02T00:00:00Z,1931-04-14T00:00:00Z,Rikken Minseitō,
JPN,Japão,head_of_government,Wakatsuki Reijiro,Q335177,1931-04-14T00:00:00Z,1931-12-13T00:00:00Z,Rikken Minseitō,
JPN,Japão,head_of_government,Inukai Tsuyoshi,Q354687,1931-12-13T00:00:00Z,1932-05-16T00:00:00Z,Rikken Seiyūkai,
JPN,Japão,head_of_government,Saito Makoto,Q335188,1932-05-26T00:00:00Z,1934-07-08T00:00:00Z,,
JPN,Japão,head_of_government,Keisuke Okada,Q714951,1934-07-08T00:00:00Z,1936-03-09T00:00:00Z,,
JPN,Japão,head_of_government,Koki Hirota,Q351652,1936-03-09T00:00:00Z,1937-02-02T00:00:00Z,Ind.,
JPN,Japão,head_of_government,Senjuro Hayashi,Q351665,1937-02-02T00:00:00Z,1937-06-04T00:00:00Z,Taisei Yokusankai,
JPN,Japão,head_of_government,Fumimaro Konoe,Q315594,1937-06-04T00:00:00Z,1939-01-05T00:00:00Z,Taisei Yokusankai,
JPN,Japão,head_of_government,Kiichirō Hiranuma,Q379996,1939-01-05T00:00:00Z,1939-08-30T00:00:00Z,Kokuhonsha,
JPN,Japão,head_of_government,Nobuyuki Abe,Q315574,1939-08-30T00:00:00Z,1940-01-16T00:00:00Z,Ind.,
JPN,Japão,head_of_government,Mitsumasa Yonai,Q715231,1940-01-16T00:00:00Z,1940-07-22T00:00:00Z,Ind.,
JPN,Japão,head_of_government,Fumimaro Konoe,Q315594,1940-07-22T00:00:00Z,1941-07-18T00:00:00Z,Taisei Yokusankai,
JPN,Japão,head_of_government,Fumimaro Konoe,Q315594,1941-07-18T00:00:00Z,1941-10-18T00:00:00Z,Taisei Yokusankai,
JPN,Japão,head_of_government,Hideki Tojo,Q160847,1941-10-18T00:00:00Z,1944-07-22T00:00:00Z,Taisei Yokusankai,
JPN,Japão,head_of_government,Kuniaki Koiso,Q315549,1944-07-22T00:00:00Z,1945-04-07T00:00:00Z,Taisei Yokusankai,
JPN,Japão,head_of_government,Kantaro Suzuki,Q335198,1945-04-07T00:00:00Z,1945-08-17T00:00:00Z,Taisei Yokusankai,
JPN,Japão,head_of_government,Higashikuni Naruhiko,Q315717,1945-08-17T00:00:00Z,1945-10-09T00:00:00Z,,
JPN,Japão,head_of_government,Kijuro Shidehara,Q335191,1945-10-09T00:00:00Z,1946-05-22T00:00:00Z,,
JPN,Japão,head_of_government,Shigeru Yoshida,Q301804,1946-05-22T00:00:00Z,1947-05-24T00:00:00Z,LDP,
JPN,Japão,head_of_government,Tetsu Katayama,Q335194,1947-05-24T00:00:00Z,1948-03-10T00:00:00Z,Shakai Taishūtō,
JPN,Japão,head_of_government,Hitoshi Ashida,Q315725,1948-03-10T00:00:00Z,1948-10-15T00:00:00Z,LDP,
JPN,Japão,head_of_government,Shigeru Yoshida,Q301804,1948-10-15T00:00:00Z,1949-02-16T00:00:00Z,LDP,
JPN,Japão,head_of_government,Shigeru Yoshida,Q301804,1949-02-16T00:00:00Z,1952-10-30T00:00:00Z,LDP,
JPN,Japão,head_of_government,Shigeru Yoshida,Q301804,1952-10-30T00:00:00Z,1953-05-21T00:00:00Z,LDP,
JPN,Japão,head_of_government,Shigeru Yoshida,Q301804,1953-05-21T00:00:00Z,1954-12-10T00:00:00Z,LDP,
JPN,Japão,head_of_government,Ichirō Hatoyama,Q333589,1954-12-10T00:00:00Z,1955-03-19T00:00:00Z,LDP,
JPN,Japão,head_of_government,Ichirō Hatoyama,Q333589,1955-03-19T00:00:00Z,1955-11-22T00:00:00Z,LDP,
JPN,Japão,head_of_government,Ichirō Hatoyama,Q333589,1955-11-22T00:00:00Z,1956-12-23T00:00:00Z,LDP,
JPN,Japão,head_of_government,Tanzan Ishibashi,Q351656,1956-12-23T00:00:00Z,1957-02-25T00:00:00Z,LDP,
JPN,Japão,head_of_government,Nobusuke Kishi,Q315572,1957-02-25T00:00:00Z,1958-06-12T00:00:00Z,LDP,
JPN,Japão,head_of_government,Nobusuke Kishi,Q315572,1958-06-12T00:00:00Z,1960-07-19T00:00:00Z,LDP,
JPN,Japão,head_of_government,Hayato Ikeda,Q299142,1960-07-19T00:00:00Z,1960-12-08T00:00:00Z,LDP,
JPN,Japão,head_of_government,Hayato Ikeda,Q299142,1960-12-08T00:00:00Z,1963-12-09T00:00:00Z,LDP,
JPN,Japão,head_of_government,Hayato Ikeda,Q299142,1963-12-09T00:00:00Z,1964-11-09T00:00:00Z,LDP,
JPN,Japão,head_of_government,Eisaku Sato,Q179871,1964-11-09T00:00:00Z,1967-02-17T00:00:00Z,LDP,
JPN,Japão,head_of_government,Eisaku Sato,Q179871,1967-02-17T00:00:00Z,1970-01-14T00:00:00Z,LDP,
JPN,Japão,head_of_government,Eisaku Sato,Q179871,1970-01-14T00:00:00Z,1972-07-07T00:00:00Z,LDP,
JPN,Japão,head_of_government,Kakuei Tanaka,Q297644,1972-07-07T00:00:00Z,1972-12-22T00:00:00Z,LDP,
JPN,Japão,head_of_government,Kakuei Tanaka,Q297644,1972-12-22T00:00:00Z,1974-12-09T00:00:00Z,LDP,
JPN,Japão,head_of_government,Takeo Miki,Q317675,1974-12-09T00:00:00Z,1976-12-24T00:00:00Z,LDP,
JPN,Japão,head_of_government,Takeo Fukuda,Q315584,1976-12-24T00:00:00Z,1978-12-07T00:00:00Z,LDP,
JPN,Japão,head_of_government,Masayoshi Ohira,Q315568,1978-12-07T00:00:00Z,1979-11-09T00:00:00Z,LDP,
JPN,Japão,head_of_government,Masayoshi Ohira,Q315568,1979-11-09T00:00:00Z,1980-06-12T00:00:00Z,LDP,
JPN,Japão,head_of_government,Masayoshi Ito,Q744989,1980-06-12T00:00:00Z,1980-07-17T00:00:00Z,LDP,
JPN,Japão,head_of_government,Zenko Suzuki,Q315551,1980-07-17T00:00:00Z,1982-11-27T00:00:00Z,LDP,
JPN,Japão,head_of_government,Yasuhiro Nakasone,Q250828,1982-11-27T00:00:00Z,1983-12-27T00:00:00Z,LDP,
JPN,Japão,head_of_government,Yasuhiro Nakasone,Q250828,1983-12-27T00:00:00Z,1986-07-22T00:00:00Z,LDP,
JPN,Japão,head_of_government,Yasuhiro Nakasone,Q250828,1986-07-22T00:00:00Z,1987-11-06T00:00:00Z,LDP,
JPN,Japão,head_of_government,Noboru Takeshita,Q315561,1987-11-06T00:00:00Z,1989-06-03T00:00:00Z,LDP,
JPN,Japão,head_of_government,Sosuke Uno,Q315591,1989-06-03T00:00:00Z,1989-08-10T00:00:00Z,LDP,
JPN,Japão,head_of_government,Toshiki Kaifu,Q315579,1989-08-10T00:00:00Z,1990-02-28T00:00:00Z,LDP | NFP,
JPN,Japão,head_of_government,Toshiki Kaifu,Q315579,1990-02-28T00:00:00Z,1991-11-05T00:00:00Z,LDP | NFP,
JPN,Japão,head_of_government,Kiichi Miyazawa,Q315565,1991-11-05T00:00:00Z,1993-08-09T00:00:00Z,LDP,
JPN,Japão,head_of_government,Morihiro Hosokawa,Q315555,1993-08-09T00:00:00Z,1994-04-28T00:00:00Z,DPJ | LDP | NFP,
JPN,Japão,head_of_government,Tsutomu Hata,Q315720,1994-04-28T00:00:00Z,1994-06-30T00:00:00Z,DPJ | LDP | NFP,
JPN,Japão,head_of_government,Tomiichi Murayama,Q310126,1994-06-30T00:00:00Z,1996-01-11T00:00:00Z,SDP,
JPN,Japão,head_of_government,Ryutaro Hashimoto,Q309374,1996-01-11T00:00:00Z,1996-11-07T00:00:00Z,LDP,
JPN,Japão,head_of_government,Ryutaro Hashimoto,Q309374,1996-11-07T00:00:00Z,1998-07-30T00:00:00Z,LDP,
JPN,Japão,head_of_government,Keizō Obuchi,Q313339,1998-07-30T00:00:00Z,2000-04-05T00:00:00Z,LDP,
JPN,Japão,head_of_government,Yoshiro Mori,Q233499,2000-04-05T00:00:00Z,2000-07-04T00:00:00Z,LDP,
JPN,Japão,head_of_government,Yoshiro Mori,Q233499,2000-07-04T00:00:00Z,2001-04-26T00:00:00Z,LDP,
JPN,Japão,head_of_government,Junichiro Koizumi,Q130852,2001-04-26T00:00:00Z,2003-11-19T00:00:00Z,LDP,
JPN,Japão,head_of_government,Junichiro Koizumi,Q130852,2003-11-19T00:00:00Z,2005-09-21T00:00:00Z,LDP,
JPN,Japão,head_of_government,Junichiro Koizumi,Q130852,2005-09-21T00:00:00Z,2006-09-26T00:00:00Z,LDP,
JPN,Japão,head_of_government,Shinzō Abe,Q132345,2006-09-26T00:00:00Z,2007-09-25T00:00:00Z,LDP,renúncia
JPN,Japão,head_of_government,Yasuo Fukuda,Q101137,2007-09-26T00:00:00Z,2008-09-24T00:00:00Z,LDP,
JPN,Japão,head_of_government,Taro Aso,Q132596,2008-09-24T00:00:00Z,2009-09-16T00:00:00Z,LDP,
JPN,Japão,head_of_government,Yukio Hatoyama,Q131077,2009-09-16T00:00:00Z,2010-06-08T00:00:00Z,Kyōwa-tō,
JPN,Japão,head_of_government,Naoto Kan,Q47846,2010-06-08T00:00:00Z,2011-09-02T00:00:00Z,DPJ | SDF | CDP,
JPN,Japão,head_of_government,Yoshihiko Noda,Q57647,2011-09-02T00:00:00Z,2012-12-26T00:00:00Z,DPJ | NFP | CDP,
JPN,Japão,head_of_government,Shinzō Abe,Q132345,2012-12-26T00:00:00Z,2014-12-24T00:00:00Z,LDP,
JPN,Japão,head_of_government,Shinzō Abe,Q132345,2014-12-24T00:00:00Z,2017-11-01T00:00:00Z,LDP,
JPN,Japão,head_of_government,Shinzō Abe,Q132345,2017-11-01T00:00:00Z,2020-09-16T00:00:00Z,LDP,renúncia
JPN,Japão,head_of_government,Fumio Kishida,Q359480,2021-10-04T00:00:00Z,2021-11-10T00:00:00Z,LDP,Cabinet resignation
JPN,Japão,head_of_government,Fumio Kishida,Q359480,2021-11-10T00:00:00Z,2022-08-10T00:00:00Z,LDP,cabinet reshuffle
JPN,Japão,head_of_government,Fumio Kishida,Q359480,2022-08-10T00:00:00Z,2023-09-13T00:00:00Z,LDP,
JPN,Japão,head_of_government,Fumio Kishida,Q359480,2023-09-13T00:00:00Z,2024-10-01T00:00:00Z,LDP,
JPN,Japão,head_of_government,Shigeru Ishiba,Q1335527,2024-10-01T00:00:00Z,2024-11-11T00:00:00Z,LDP | NFP,
JPN,Japão,head_of_government,Shigeru Ishiba,Q1335527,2024-11-11T00:00:00Z,,LDP | NFP,
JPN,Japão,head_of_state,Akihito,Q37979,1989-01-07T00:00:00Z,2019-05-01T00:00:00Z,,
JPN,Japão,head_of_state,"Naruhito, Príncipe Herdeiro do Japão",Q217096,2019-05-01T00:00:00Z,,,
JPN,Japão,head_of_state,Suzaku Emperor,Q11094916,,,,
JPN,Japão,head_of_state,Kiritsubo Emperor,Q11112640,,,,
JPN,Japão,head_of_state,Kinjō Emperor,Q11376528,,,,
JPN,Japão,head_of_state,A Previous Emperor,Q11388140,,,,
JPN,Japão,head_of_state,Reizei Emperor,Q11395345,,,,
JPN,Japão,head_of_state,Q11544860,Q11544860,,,,
JPN,Japão,head_of_state,Imperador Jimmu,Q200188,-0659-02-11T00:00:00Z,-0584-04-03T00:00:00Z,,demise of the Crown
JPN,Japão,head_of_state,Imperador Suizei,Q313321,-0579-01-01T00:00:00Z,-0547-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador An'nei,Q313345,-0547-01-01T00:00:00Z,-0509-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Itoku,Q271536,-0508-01-01T00:00:00Z,-0474-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Koshō,Q312841,-0473-01-01T00:00:00Z,-0391-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Koan,Q312821,-0390-01-01T00:00:00Z,-0289-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Korei,Q313041,-0288-01-01T00:00:00Z,-0213-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Kōgen,Q333572,-0212-01-01T00:00:00Z,-0156-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Kaika,Q333548,-0155-01-01T00:00:00Z,-0097-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Sujin,Q333530,-0095-01-01T00:00:00Z,-0028-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Suinin,Q314850,-0027-01-01T00:00:00Z,0070-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Keikō,Q329723,0071-01-01T00:00:00Z,0130-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Seimu,Q316672,0131-01-01T00:00:00Z,0191-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Chuai,Q179971,0192-01-01T00:00:00Z,0200-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Ōjin,Q317997,0270-01-01T00:00:00Z,0310-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Nintoku,Q313119,0313-01-01T00:00:00Z,0399-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Richu,Q329704,0400-01-01T00:00:00Z,0405-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Hanzei,Q329769,0406-01-01T00:00:00Z,0411-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Ingyo,Q349258,0412-01-01T00:00:00Z,0453-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Anko,Q361010,0454-01-01T00:00:00Z,0456-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Yūryaku,Q357235,0457-01-01T00:00:00Z,0479-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Seinei,Q357273,0480-01-01T00:00:00Z,0484-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Kenzo,Q360966,0485-01-01T00:00:00Z,0487-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Ninken,Q357266,0488-01-01T00:00:00Z,0498-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Buretsu,Q334644,0499-01-01T00:00:00Z,0507-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Keitai,Q349277,0507-01-01T00:00:00Z,0531-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Ankan,Q241765,0531-01-01T00:00:00Z,0535-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Senka,Q329728,0536-01-01T00:00:00Z,0539-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Kimmei,Q329792,0539-12-09T00:00:00Z,0571-04-19T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Bidatsu,Q316637,0572-05-04T00:00:00Z,0585-09-18T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Yōmei,Q349281,0585-09-09T00:00:00Z,0587-04-13T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Sushun,Q349238,0587-09-13T00:00:00Z,0592-12-16T00:00:00Z,,
JPN,Japão,head_of_state,Suiko,Q298057,0593-01-19T00:00:00Z,0628-04-21T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Jomei,Q329761,0629-02-08T00:00:00Z,0641-11-23T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Kōtoku,Q317980,0645-07-18T00:00:00Z,0654-11-30T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Tenji,Q314802,0661-01-01T00:00:00Z,0672-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Tenmu,Q335181,0672-01-01T00:00:00Z,0686-10-07T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Kobun,Q357242,0672-01-01T00:00:00Z,0672-08-30T00:00:00Z,,
JPN,Japão,head_of_state,Imperatriz Jito,Q232026,0686-01-01T00:00:00Z,0697-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Mommu,Q357246,0697-01-01T00:00:00Z,0707-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Shōmu,Q349263,0724-01-01T00:00:00Z,0749-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Junnin,Q329713,0758-01-01T00:00:00Z,0764-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Konin,Q958662,0770-01-01T00:00:00Z,0781-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Kanmu,Q314846,0781-01-01T00:00:00Z,0806-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Heizei,Q353558,0806-01-01T00:00:00Z,0809-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Saga,Q316654,0809-05-22T00:00:00Z,0823-06-02T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Junna,Q374136,0823-06-02T00:00:00Z,0833-03-26T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Nimmyo,Q349271,0833-03-26T00:00:00Z,0850-05-08T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Montoku,Q357225,0850-05-08T00:00:00Z,0858-10-11T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Seiwa,Q349243,0858-10-11T00:00:00Z,0876-12-22T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Yozei,Q349280,0876-12-22T00:00:00Z,0884-03-08T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Koko,Q440518,0884-03-09T00:00:00Z,0887-09-21T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Uda,Q349267,0887-09-21T00:00:00Z,0897-08-08T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Daigo,Q329753,0897-08-08T00:00:00Z,0930-10-21T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Suzaku,Q361019,0930-10-21T00:00:00Z,0946-05-28T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Murakami,Q374015,0946-05-28T00:00:00Z,0967-07-10T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Reizei,Q374125,0967-07-10T00:00:00Z,0969-10-02T00:00:00Z,,
JPN,Japão,head_of_state,Imperador En'yu,Q374104,0969-10-02T00:00:00Z,0984-09-29T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Kazan,Q361000,0984-09-29T00:00:00Z,0986-08-06T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Ichijo,Q449540,0986-08-06T00:00:00Z,1011-07-22T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Sanjo,Q357231,1011-07-22T00:00:00Z,1016-03-16T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Ichijo,Q374087,1016-03-16T00:00:00Z,1036-05-21T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Suzaku,Q349296,1036-05-21T00:00:00Z,1045-02-11T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Reizei,Q356060,1045-02-11T00:00:00Z,1068-05-28T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Sanjo,Q45844,1068-05-28T00:00:00Z,1073-01-24T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Shirakawa,Q60949,1073-01-24T00:00:00Z,1087-01-09T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Horikawa,Q464267,1087-01-09T00:00:00Z,1107-08-16T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Toba,Q349284,1107-08-16T00:00:00Z,1123-03-04T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Sutoku,Q349287,1123-03-04T00:00:00Z,1142-01-12T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Konoe,Q373997,1142-01-12T00:00:00Z,1155-08-29T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Shirakawa,Q317984,1155-08-30T00:00:00Z,1158-09-12T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Nijo,Q440149,1158-09-12T00:00:00Z,1165-08-10T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Rokujo,Q357046,1165-08-10T00:00:00Z,1168-04-16T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Takakura,Q357261,1168-04-16T00:00:00Z,1180-03-25T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Antoku,Q316651,1180-03-25T00:00:00Z,1185-05-02T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Toba,Q316658,1183-09-15T00:00:00Z,1198-02-25T00:00:00Z,,
JPN,Japão,head_of_state,Tsuchimikado,Q357269,1198-02-18T00:00:00Z,1210-12-12T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Juntoku,Q357249,1210-12-12T00:00:00Z,1221-05-13T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Chukyo,Q357253,1221-05-13T00:00:00Z,1221-07-29T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Horikawa,Q357221,1221-07-29T00:00:00Z,1232-11-17T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Shijo,Q374020,1232-11-17T00:00:00Z,1242-02-10T00:00:00Z,,
JPN,Japão,head_of_state,Go-Saga,Q349259,1242-02-21T00:00:00Z,1246-02-16T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Fukakusa,Q349246,1246-02-16T00:00:00Z,1260-01-09T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Kameyama,Q360972,1260-01-16T00:00:00Z,1274-03-13T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Uda,Q440538,1274-03-06T00:00:00Z,1287-11-27T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Fushimi,Q373949,1287-11-27T00:00:00Z,1298-08-30T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Fushimi,Q440454,1298-08-30T00:00:00Z,1301-03-02T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Nijo,Q374075,1301-03-03T00:00:00Z,1308-09-10T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Hanazono,Q440503,1308-12-28T00:00:00Z,1318-03-29T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Daigo,Q313942,1318-03-29T00:00:00Z,1339-09-18T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Murakami,Q440447,1339-09-26T00:00:00Z,1368-03-29T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Kōgon,Q555465,1352-09-25T00:00:00Z,1371-04-09T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Chokei,Q464039,1368-03-29T00:00:00Z,1383-01-01T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-En'yū,Q471799,1371-04-09T00:00:00Z,1382-05-24T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Kameyama,Q451864,1383-01-01T00:00:00Z,1392-10-21T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Komatsu,Q123052,1392-10-21T00:00:00Z,1412-10-05T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Shoko,Q451827,1412-10-05T00:00:00Z,1428-08-30T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Hanazono,Q451926,1428-09-07T00:00:00Z,1464-08-21T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Tsuchimikado,Q380623,1464-08-21T00:00:00Z,1500-10-21T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Kashiwabara,Q349452,1500-11-16T00:00:00Z,1526-05-19T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Go-Nara,Q349467,1526-06-09T00:00:00Z,1557-09-27T00:00:00Z,,
JPN,Japão,head_of_state,Imperador Ogimachi,Q334076,1557-10-27T00:00:00Z,1586-12-17T00:00:00Z,,
JPN,Japão,head_of_state,Go-Yozei,Q349440,1586-12-17T00:00:00Z,1611-05-09T00:00:00Z,,
JPN,Japão,head_of_state,Go-Mizunoo,Q320229,1611-05-09T00:00:00Z,1629-12-22T00:00:00Z,,
JPN,Japão,head_of_state,Meisho,Q120564,1629-12-22T00:00:00Z,1643-11-14T00:00:00Z,,
