conflict_qid;conflict_label;checked_via
Q2889310;Battle of Melle;both
Q3338499;Battle of Ohrid;both
Q3352179;Battle of Idstedt;both
Q107580096;Wi Spa protests;both
Q3622725;Batalha de Vevi;both
Q3623007;Battle of Al-Safra;both
Q3498428;Batalha do Monte Gíndaro;both
Q3565441;Batalha de Goroszló;both
Q3623115;Batalha de Kreta;both
Q3544422;Batalha de Serres;both
Q3555607;Battle of Ecbatana;both
Q3512730;Battle of Krusi;both
Q3497363;Battle of Wołodarka;both
Q2888406;Battle of Diamond Hill;both
Q3511112;Battle of Ba'rin;both
Q3494380;Battle of Prague;both
Q3539853;Battle of Ngọc Hồi–Đống Đa;both
Q3493159;Battle of Kutná Hora;both
Q3559235;Batalha de Nicópolis (1798);both
Q3486058;Battle of Crête-à-Pierrot;both
Q3545065;Battle of Grahovac;both
Q3490568;Batalha de Tirad Pass;both
Q3622710;Battle of Şarköy;both
Q2888184;Battle of Bothaville;both
Q2890270;Battle of Tucumán;both
Q2888212;Battle of Bukoba;both
Q2890200;Battle of Tofrek;both
Q2890073;Battle of Suipacha;both
Q2888335;Battle of Constantia;both
Q2890016;Battle of Sipe-Sipe;both
Q2888373;Battle of Caesarea;both
Q2888281;Batalha de Cerro Gordo;both
Q2889929;Battle of Sar Weha;both
Q2890192;Battle of Tolbiac;both
Q2888305;Batalha de Shubra Khit;both
Q2890267;Battle of Tuberneering;both
Q7431496;Schism of 1552;both
Q8346462;Cisma nestoriano;both
Q58208757;Moscow–Constantinople schism;both
Q85719759;Cisma de Moscou-Constantinopla do século XV a XVI;both
Q106574721;Battle of Sam Khubis;both
Q1955151;Doleantie;both
Q2171973;Secession of 1834;both
Q136406277;2025 Ethiopia Egypt crisis;both
Q2887849;Battle of Anderlecht;both
Q2887866;Battle of Aong;both
Q122459937;Gothic revolt of Theodoric I;both
Q119873362;Overthrow of the Qarmatians;both
Q2887867;Battle of Antukyah;both
Q2887847;Battle of Ampfing;both
Q2890273;Battle of Tweebosch;both
Q3395349;Battle of Tripolje;both
Q3046548;Raid on Deerfield;both
Q3381209;Batalha de Kham Duc;both
Q3401311;Battle of Leskovac;both
Q119915588;Killing of Jared Lowndes;both
Q111089352;Battle of Oroi-Jalatu;both
Q3031201;Battle of the Gulf;both
Q111244223;Galwan Valley clash;both
Q111075598;Battle of Arcul;both
Q112535922;Crise de 2022 entre República Democrática do Congo e Ruanda;both
Q111089368;Battle of Khurungui;both
Q3395325;Battle of Kruševac;both
Q3062321;Gourbeyre Expedition;both
Q3075969;Battle of Steenbergen;both
Q111088923;Battle of Gadan-Ola;both
Q3062441;Duc d'Anville Expedition;both
Q2888083;Battle of Bakenlaagte;both
Q80000867;protests against the Agua Zarca dam project;both
Q2888043;Batalha de Uji;both
Q2888006;Battle of Odelltown;both
Q2888079;Battle of Baker's Farm;both
Q2888027;Battle of Oumra;both
Q2888123;Battle of Beauharnois;both
Q4079409;Conflito de Batken;both
Q3119132;Guerras indo-paquistanesas;both
Q4871197;Battle of Hayes Pond;both
Q4329696;2004 South Ossetia clashes;both
Q1071644;Conflito de Chiapas;both
Q3403846;Battle of St. John's;both
Q3485813;Siege of Antalya;both
Q3401922;First Battle of Cuchilla de Taindalá;both
Q3403266;Battle of Catraeth;both
Q3401901;Battle of Cusco;both
Q3442989;Battle of Bar;both
Q3403792;Capture of Oran;both
Q3434134;Batalha de Hirba;both
Q3467730;Batalha de Rafa;both
Q3403823;Capture of Gorée;both
Q3403859;Capture of Grenada;both
Q123631062;Insurgência saarauí de 1973–1976;both
Q126767012;1756 Kabylia insurgency;both
Q49106;Segunda Intifada;both
Q49105;Primeira Intifada;both
Q114222493;Katzenelnbogener Erbfolgekrieg;both
Q2890966;Battle of Krithia;both
Q113245619;Urmia clashes;both
Q118691395;1820 revolution on Sicily;both
Q2890955;Battle of the Hook;both
Q123249857;Second Battle of Giria;both
Q16838537;First Sahrawi Intifada;both
Q3246392;Battle of Miani;both
Q1861428;Batalha da Baía de Heligoland;both
Q3281712;Batalha da Fronteira Persa;both
Q3298782;Battle of Oranik;both
Q3300868;Battle of Mokra;both
Q3276834;Battle of Hodów;both
Q3271565;Battle of Baideng;both
Q3269760;Battle of Indus;both
Q3302743;Battle of Otonetë;both
Q3304647;Battle of Pollog;both
Q3301210;Battle of Oranik;both
Q3242126;Batalha do Eurimedonte;both
Q3269746;Battle of Parwan;both
Q132200531;Air Battle of Valjevo;both
Q3025047;Second Battle of Port-Saint-Père;both
Q3025053;Battle of La Tannerie;both
Q3024756;Battle of Porto Bello;both
Q393075;Daraa Governorate clashes;both
Q326095;Evacuation of the La Romana Division;both
Q382286;Chesapeake–Leopard Affair;both
Q163883;Guerra dos Dez Dias;both
Q294209;AKK Conflict;both
Q53692;Operação Pilar Defensivo;both
Q151622;Conflito israelo-palestino;both
Q4870749;Battle of Cingoli;both
Q4870764;Battle of Cluain Immorrais;both
Q4870797;Battle of Cotagaita;both
Q4870759;Battle of Claremore Mound;both
Q4870740;Battle of Chra;both
Q4870811;Battle of Crucifix Hill;both
Q4870741;Battle of Chuam-ni;both
Q4870838;Battle of Damghan;both
Q4870789;Battle of Coral–Balmoral;both
Q4870827;Battle of Dabul;both
Q4870857;Battle of Deeg;both
Q4870805;Battle of Creadran Cille;both
Q4870854;Battle of Debecka Pass;both
Q4870780;Battle of Confey;both
Q4870814;Battle of Ctesiphon;both
Q3636545;Battle of Narasara;both
Q3636571;Batalha de Phase Line Bullet;both
Q3636438;Battle of Fort George;both
Q3636439;Battle of Frankfurt an der Oder;both
Q3636484;Battle of Kaniów;both
Q3636559;Batalha de Pago Largo;both
Q3636594;Battles of Ramadi;both
Q487193;Japan–Korea disputes;both
Q3532383;Israeli naval campaign in Operation Yoav;both
Q812908;Conflito de Beagle;both
Q1484069;English Channel naval campaign, 1338-1339;both
Q1406399;Kettle War;both
Q6112504;East China Sea EEZ disputes;both
Q208127;Batalha de Tsushima;both
Q4438024;Conflito em Bornéu do Norte;both
Q1648404;Nootka Crisis;both
Q5975578;Niihau Incident;both
Q890975;Conflito sino-soviético;both
Q2890829;Battle of Devil's Hole;both
Q2890816;Batalha do Mutul;both
Q2890697;Battle of the Thousand Islands;both
Q2890778;Battle of Lubuya;both
Q2890876;Battle of Coll de Banyuls;both
Q2890691;Battle of the Cilician Gates;both
Q123244001;Damon-Kimmel Feud;both
Q116671658;Logan Paul Suicide Forest video controversy;both
Q4087483;Battle of Yangcun;both
Q4110458;Siege of Pärnu;both
Q131553722;2024 Summer Olympics boxing controversy;both
Q4110449;Capture of Kyiv;both
Q4138186;Battle of Ghazdewan;both
Q4087462;Battle of the Salnitsa river;both
Q4087495;Battle of Polytimetus;both
Q4087496;Battle of Rostovets;both
Q124743644;Scelle Affair;both
Q4087485;Battle of Cape Lopez;both
Q4090333;Sangi-Mughan Battle;both
Q7424558;Expulsão de judeus da Espanha;both
Q4087474;Battle of Woosung;both
Q4087449;Battle of Najafgarh;both
Q122216801;Controversies between Bobrisky and James Brown;both
Q126888409;Pfizergate;both
Q11816700;First War with Melkor;both
Q1187824;Dominion War;both
Q109120280;Mortal Kombat;both
Q1646073;Guerra do Anel;both
Q7097513;Operation Sea Dragon;both
Q5423093;Kin-strife;both
Q13081181;Aiel War;both
Q3778658;War of the Usurper;both
Q1141285;One Year War;both
Q18920213;Action of 20 November 1779;both
Q551888;Guerras de Alexandre;both
Q926377;Guerra Civil Galáctica;both
Q5887740;War between the Dwarves and Orcs;both
Q11602081;Space War I;both
Q1133061;Guerras Clônicas;both
Q113957612;demonomachy;both
Q538499;Guerra da Ira;both
Q3118937;Blood War;both
Q11602302;第二次新吉翁戰爭;both
Q5646728;Han twins murder conspiracy;both
Q120629052;Combate de Puerto Hilario;both
Q125480888;guerra luso-argelina (1790-1813);both
Q3636311;Battle of Adranon;both
Q3636297;Batalha da bataria Ripcord;both
Q3636255;Battle of the Duisburg Convoy;both
Q3631507;Action of 27 March 1942;both
Q3636362;Battle of Calmazzo;both
Q3636344;Battle of Bianello;both
Q3636314;Battle of Agordat;both
Q3636258;Battle of the Erac River;both
Q3636289;Battle of the Great Foss;both
Q3636391;Battle of Khotyn;both
Q3636377;Battle of Castra Vetera;both
Q3636270;Battle of Mount Chimborazo;both
Q3630511;Battle of Koregaon;both
Q3636373;Battle of Kassala;both
Q4087324;Battle of Tientsin;both
Q55390549;Crise separatista nos Camarões;both
Q101559356;Western Saharan clashes (2020–present);both
Q4087332;Battle of Taku Forts;both
Q4087361;Battle of Vitebsk (1664);both
Q106786309;Operation Guardian of the Walls;both
Q86667216;Spanish–Algerian conflicts;both
Q4087331;Battle of Taku Forts;both
Q83853341;1984 DMZ incident;both
Q66968824;Spanish–Barbary conflicts;both
Q4087302;Battle of Beitang;both
Q77772903;Conflito de Najrã;both
Q4087347;Battle near the Shishevsky Forest;both
Q85865139;Ukrainian nationalists–Soviet partisans conflict;both
Q30879611;Struggle over Astrakhan;both
Q4087352;Battle of Basya;both
Q68006695;1931 Saudi–Yemeni border skirmish;both
Q2890906;Battle of Lake Huleh;both
Q19407785;Segunda Batalha de Tikrit;both
Q16821007;Kanalkampf;both
Q12145846;Great Northern War in Ukraine;both
Q16924910;Zhengtai Campaign;both
Q14947002;Conflito russo-checheno;both
Q12084222;German–Ukrainian conflict;both
Q9323426;Inter-Ukrainian nationalist conflict;both
Q15731384;Conflito do Saara Ocidental;both
Q338729;controvérsia da criação versus evolução;both
Q182776;Polémica das caricaturas da Jyllands-Posten sobre Maomé;both
Q124486240;Kazakh-Buchara War;both
Q132132698;Barbary–Portuguese conflicts;both
Q124022858;Conflitos Luso-Angoches;both
Q131844220;guerre delphino-savoyarde;both
Q80379178;Annexation of the Leeward Islands;both
Q125497899;Qarmatian-Hudhayl Conflicts;both
Q124214345;郑攻许之战;both
Q127109204;Dano-Carical Conflict;both
Q125465957;Conflito Irã-Israel em 2024;both
Q117802845;Low-intensity conflicts of Israel;both
Q124214238;魏與百濟戰爭;both
Q132862566;1962 Tindouf clashes;both
Q135918673;2025 Gaza City offensive;both
Q1164732;Debate Foucault-Habermas;both
Q111603230;Ili crisis;both
Q106421156;Confrontos étnicos entre afares e somalis na Etiópia;both
Q2373486;Sybel-Ficker controversy;both
Q130601690;Black Sea Fleet dispute;both
Q21661058;Samian–Prienean conflict;both
Q111915492;Fasht Dibal conflict;both
Q104640811;Guerra do Uísque;both
Q130342467;Vilnius conflict;both
Q28666633;Территориальный спор между Донецкой губернией и Юго-Восточной областью;both
Q12207425;Buraimi dispute;both
Q17354928;Siege of Rome;both
Q130564686;Battle of Hayots Dzor;both
Q136171421;1937 Qatari–Bahraini conflict;both
Q135473198;Disputa fronteiriça entre Camboja e Tailândia;both
Q124662389;Western Civ Protest at Stanford;both
Q4087397;Battle of Piatka;both
Q4087383;Battle of Martinići;both
Q4087380;Battle of Kolašin;both
Q4087382;Battle of Ładyżyn;both
Q4087411;Battle of Balkh;both
Q4087362;Battle of Bila Tserkva;both
Q4087406;Battle of Agra;both
Q4087427;Battle of Kalniškė;both
Q4087393;Battle of Pererîta;both
Q4087412;Battle of Balkh;both
Q4087409;Battle of Šumatovac;both
Q4087386;Battle of Monastyryshche;both
Q4087418;Battle of Mount Vesuvius;both
Q4087390;Battle of Ozerna;both
Q4087414;Batalha de Beicang;both
Q4087389;Battle of Myadel;both
Q4087416;Batalha de Vardanacerta;both
Q3652215;Battle of Çıldır;both
Q47496827;Unification War;both
Q15063446;Eugenic wars;both
Q106712336;Great Gum War;both
Q3658075;Batalha de Setina;both
Q3636628;Battle of Sulcoit;both
Q3656971;Batalha de Beroia;both
Q3736944;Battle of the Siritsa River;both
Q15141668;World War Ⅲ;both
Q107217371;War of 2042;both
Q48322243;2256-2257 Federation – Klingon war;both
Q16562259;Yuuzhan Vong War;both
Q3636630;Battle of Tadla;both
Q3734970;Action of 24 October 1798;both
Q115596179;Great War;both
Q3687151;Capture of Kassala;both
Q3656928;Batalha de Tessalônica;both
Q2948126;Battle of Finnsburg;both
Q3501395;Battle of Olomouc;both
Q4188868;Battle of Shanhaiguan;both
Q4212577;Second Battle of Cawnpore;both
Q4212420;Battle of Kanzhal;both
Q2893431;Battle of Grobnik field;both
Q4438395;Battle of Ong Thanh;both
Q48977309;Batterygate;both
Q42184261;Bremer Kirchenstreit;both
Q60756358;Kaspersky and the Russian government;both
Q105581637;Kölner Schöffenkrieg;both
Q5778616;Combate de El Tejar;both
Q26728025;Combate de San Pedrito;both
Q5778698;Combate de Puesto del Marqués;both
Q5393982;Combate de Nazareno;both
Q4870323;Battle of Arara;both
Q4870287;Batalha do Passo Amano;both
Q4870314;Batalha de Antioquia (613);both
Q4870376;Battle of Ba Gia;both
Q4870259;Battle of Algami Canal;both
Q4870321;Battle of Arakere;both
Q4870304;Battle of Angaco;both
Q4870308;Battle of Ankokuji;both
Q4870294;Battle of Amoy;both
Q4870296;Battle of Amritsar;both
Q4870380;Battle of Bagdoura;both
Q4870389;Battle of Bairoko;both
Q4870293;Battle of Amoaful;both
Q4870330;Battle of Ardnocher;both
Q4870334;Battle of Argoed Llwyfain;both
Q4870278;Battle of Altamaha Bridge;both
Q74228707;Blitzchung controversy;both
Q16132519;Get of Cleves;both
Q27657010;Clinton Foundation–State Department controversy;both
Q22084939;Tzuyu national flag incident;both
Q27163007;Fita do Access Hollywood de Donald Trump;both
Q114060659;Controvérsia Magnus Carlsen–Hans Niemann;both
Q115826211;Peru–Yale University dispute;both
Q11646674;perturbations of Kim Yu-na's practice;both
Q3916310;Battle of Udycz;both
Q2492461;Maritime delimitation between Romania and Ukraine;both
Q3953971;Second Battle of Kut;both
Q3775593;Battle of the Lupia River;both
Q3950956;Battle of Qatwan;both
Q3820832;Batalha de Camuloduno;both
Q3910855;Capture of Lepanto;both
Q12258822;Gómez Expedition;both
Q16932098;Fifth Expedition;both
Q18400082;Drusus' North Sea expedition;both
Q12020964;Hussite expedition to the Baltic;both
Q14916277;Norman expedition of 859;both
Q108920499;Expedição de Cabinda;both
Q24962419;Preston–Somers expedition;both
Q27958898;Raleigh's El Dorado Expedition;both
Q100156147;Expedition to South-Celebes;both
Q85853200;Zirid expedition to Barghawata;both
Q16716678;Zopyrion's expedition;both
Q97335158;1510 Kerkennah Islands expedition;both
Q18396317;Macedonian expedition to Asia Minor (336–334 BC);both
Q71630263;Algiers Expedition;both
Q21272528;British expedition to Sardinia;both
Q22689021;Mamluk campaigns against Cyprus;both
Q24931640;Bolesław II the Bold's expedition to Kiev;both
Q97200010;Carian expedition of Antigonus III Doson;both
Q107610640;Hammadid capture of Fez;both
Q16531468;Mahdia campaign of 1123;both
Q28495617;Tuggurt Expedition;both
Q18604047;Austrian expedition against Morocco;both
Q97306229;Expedition of Ptolemy II Philadelphus to the Black Sea;both
Q21661051;Samos expedition;both
Q86734202;Expedition to Riyadh;both
Q42376384;Expedition to Samosata;both
Q108542187;Algiers Expedition (1518);both
Q19714303;1014 Norman expedition;both
Q48001373;Georgian expedition to Chaldia;both
Q97187495;Expedition of Ariarathes V against Priene;both
Q3636401;Battle of Clausen;both
Q4087301;Battle of Wadi Musa;both
Q4069868;Battle of Arpachai;both
Q4087286;Battle of the Bowling Alley;both
Q111208951;Tuat expeditions;both
Q118957400;Aegan Expedition;both
Q111937458;Expedition to Mostaganem;both
Q109313070;First Hammadid expedition against the Almoravids;both
Q110425528;Timur's first expedition against Tokhtamysh;both
Q113669139;Expedition to Kamaran;both
Q116922089;Expedition to the Moulouya;both
Q119442732;Palestine expedition;both
Q109311650;Anabasis of Antiochus III the Great;both
Q111938090;Fatimid campaigns in the western Maghreb;both
Q111207703;Zirid expedition to Central Italy;both
Q119442820;Ottoman expedition to Moldavia;both
Q118946869;Kefalonia Expedition;both
Q114981492;1423 Morea expedition;both
Q120776086;Attack on Jailolo;both
Q109024301;Tuat and Gourara expeditions;both
Q119557838;Expedition to Iconium;both
Q118875968;Battle of Hammamet;both
Q113833663;Ottoman expedition against the Aït Iraten;both
Q115395071;Aegan Expedition;both
Q111915776;Spanish expedition to Tlemcen;both
Q119166576;Aegan Expedition;both
Q112072876;Francis Drake's expedition of 1572–1573;both
Q120756270;Jolo expedition;both
Q111209315;English expedition to Algiers;both
Q116921941;Expedition to Cherchell;both
Q115805105;Hakkari Expedition 1916;both
Q112136746;Jan Janszoon van Hoorn's expedition of 1633;both
Q118946250;Aegan Expedition;both
Q111208950;Norman expedition to Djerba and Mahdia;both
Q119167113;Apulia expedition;both
Q110425438;Timur's fourth expedition to Khwarazm;both
Q110425633;Timur's second expedition against Tokhtamysh;both
Q109313072;Campaign of Tlemcen;both
Q113833666;Ottoman expedition against the Igawawen;both
Q111915374;Expedition to Mostaganem;both
Q115818296;Tripolitania expedition;both
Q120703898;Jolo expedition;both
Q120682632;Mindanao expedition;both
Q535799;Horatii and Curiatii;both
Q4809918;Battle of Żurawno;both
Q4833104;Battle of Banja Luka;both
Q4677241;Action of 12 May 1796;both
Q4844238;Battle of Sırp Sındığı;both
Q4798235;Second Battle of Quảng Trị;both
Q4832533;Battle of Deligrad;both
Q4870727;Battle of Chillianwala;both
Q4870635;Battle of Canton;both
Q4870722;Battle of Chedabucto;both
Q4870728;Battle of Chinhai;both
Q4870614;Battle of Callann;both
Q4870613;Battle of Calicut;both
Q4870686;Battle of Cenei;both
Q4870667;Combate de Casal Novo;both
Q4870710;Battle of Chapakchur;both
Q4870632;Battle of Canton;both
Q4870605;Battle of Cagayan de Misamis;both
Q4870711;Battle of Chapoo;both
Q4870730;Battle of Chinkiang;both
Q4870408;Battle of Bandera Pass;both
Q3149876;University of Florida Taser incident;both
Q4870393;Battle of Balanjar;both
Q4870396;Battle of Balanjar;both
Q4870395;Battle of Balanjar;both
Q4845152;Battle of Wippedesfleot;both
Q1394452;Fall Emmely;both
Q136510609;2025 Pentagon press pass forfeiture;both
Q4438375;Battle of Mount Handrin;both
Q5725088;Henry Louis Gates arrest controversy;both
Q3689371;Mohamed Atta's alleged Prague connection;both
Q4348916;First Battle of Naktong Bulge;both
Q5263263;Dershowitz–Finkelstein affair;both
Q4337457;Battle of Trembowla;both
Q4340762;Battle of Oshakan;both
Q3395894;Polémica das irmãs Press;both
Q4388708;Destruction of Kyiv (1482);both
Q4975879;controvérsia de Brouwer–Hilbert;both
Q4391729;Battle of the Green Islands;both
Q4438363;Battle of the Geul River;both
Q4438379;Battle of Stavuchany;both
Q4870425;Battle of Bassianae;both
Q4870448;Battle of Belahoe;both
Q5420935;Expedition of Ali ibn Abi Talib against the Banu Tai;both
Q5420954;Expedition of Khalid ibn al-Walid;both
Q3656338;Nejd Expedition;both
Q5853330;Granada campaign;both
Q3124908;Nakhla raid;both
Q7169780;Expedição Perry;both
Q10920177;eastern expedition of Duke of Zhou;both
