iso3,country,city,city_qid,admin,is_capital,population,year
SDN,Sudão,Niala,Q851576,Darfur do Sul,0,492984,
SDN,Sudão,Al Qadarif,Q311199,Gadarife,0,354927,
SDN,Sudão,Al-Fashir,Q311204,Darfur do Norte,0,286277,
SDN,Sudão,Al-Fashir,Q311204,Al-Fashir (distrito),0,286277,
SDN,Sudão,Atbara,Q753906,Rio Nilo,0,139768,
SDN,Sudão,Suaquém,Q571215,Mar Vermelho,0,43337,
SDN,Sudão,Zalingei,Q4118131,Darfur Central,0,27258,
SEN,Senegal,Dacar,Q3718,Dakar,1,1438725,
SEN,Senegal,Pikine,Q1273644,Pikine,0,1170791,
SEN,Senegal,Touba,Q657072,Mbacke,0,529176,
SEN,Senegal,Thiès,Q600693,Thiès,0,391253,
SEN,Senegal,Rufisque,Q1019424,Rufisque arrondissement,0,295459,
SEN,Senegal,M'Bour,Q1019431,Mbour,0,284189,
SEN,Senegal,Saint-Louis,Q273779,French Senegal,0,258592,
SEN,Senegal,Saint-Louis,Q273779,Saint-Louis,0,258592,
SEN,Senegal,Keur Massar Nord,Q125698430,Keur Massar Department,0,224765,
SEN,Senegal,Ziguinchor,Q202776,Ziguinchor,0,205294,
SEN,Senegal,Yeumbeul Nord,Q3572236,Niayes Arrondissement,0,204375,
SEN,Senegal,Yeumbeul Nord,Q3572236,Keur Massar Department,0,204375,
SEN,Senegal,Kaolack,Q847677,Kaolack,0,172305,
SEN,Senegal,Sangalkam,Q3472184,Sangalkam Arrondissement,0,110958,
SEN,Senegal,Yeumbeul Sud,Q3572238,Niayes Arrondissement,0,108069,
SEN,Senegal,Yeumbeul Sud,Q3572238,Keur Massar Department,0,108069,
SEN,Senegal,Keur Massar Sud,Q129871284,Keur Massar Department,0,105362,
SEN,Senegal,Tivaouane,Q1153620,Tivaouane,0,102658,
SEN,Senegal,Diourbel,Q910973,Diourbel,0,100445,
SEN,Senegal,Tambacounda,Q977305,Tambacounda,0,78800,
SGP,Singapura,Singapura,Q334,,1,5866139,
SGP,Singapura,Bukit Merah,Q4986926,Região Central,0,151870,
SHN,Santa Helena,Jamestown,Q30970,Saint Helena,1,714,
SLB,Ilhas Salomão,Honiara,Q40921,Província de Guadalcanal,1,84520,
SLE,Serra Leoa,Freetown,Q3780,Western Area,1,951000,
SLE,Serra Leoa,Bo,Q844878,Província do Sul,0,233684,
SLE,Serra Leoa,Kenema,Q634698,Eastern,0,188463,
SLE,Serra Leoa,Kenema,Q634698,Kenema,0,188463,
SLE,Serra Leoa,Makeni,Q42678,Northern,0,125970,
SLE,Serra Leoa,Port Loko,Q1635196,Port Loko,0,44900,
SLE,Serra Leoa,Moyamba,Q913292,Moyamba,0,11485,
SLV,El Salvador,Central San Salvador,Q125417966,San Salvador,0,673319,
SLV,El Salvador,Eastern San Salvador,Q125267772,San Salvador,0,496761,
SLV,El Salvador,San Salvador,Q3110,Central San Salvador,1,330543,
SLV,El Salvador,Central San Miguel,Q133451964,San Miguel,0,290274,
SLV,El Salvador,Santa Ana,Q739664,Central Santa Ana,0,250760,
SLV,El Salvador,Central Santa Ana,Q130297940,Santa Ana,0,250760,
SLV,El Salvador,San Miguel de la Frontera,Q672458,Central San Miguel,0,232887,
SLV,El Salvador,Western La Libertad,Q133468016,La Libertad,0,182512,
SLV,El Salvador,Central Ahuachapán,Q127280248,Ahuachapán,0,180913,
SLV,El Salvador,Southern San Salvador,Q126942854,San Salvador,0,166671,
SLV,El Salvador,Eastern Sonsonate,Q127416299,Sonsonate,0,166110,
SLV,El Salvador,Western San Salvador,Q124637299,San Salvador,0,164756,
SLV,El Salvador,Central La Libertad,Q127692960,La Libertad,0,162760,
SLV,El Salvador,Central Sonsonate,Q125448630,Sonsonate,0,149482,
SLV,El Salvador,Eastern Usulután,Q133492634,Usulután,0,149297,
SLV,El Salvador,Western Santa Ana,Q130298063,Santa Ana,0,148164,
SLV,El Salvador,Southern Cuscatlán,Q133467436,Cuscatlán,0,145310,
SLV,El Salvador,Southern La Libertad,Q133469964,La Libertad,0,138237,
SLV,El Salvador,Ahuachapán,Q186935,Central Ahuachapán,0,127301,
SLV,El Salvador,Santa Tecla,Q723246,Southern La Libertad,0,125532,
SMR,San Marino,San Marino,Q1848,San Marino,1,4040,
SOM,Somália,Mogadixo,Q2449,Banaadir,1,2120000,
SOM,Somália,Merca,Q657428,Shabeellaha Hoose,0,230100,
SOM,Somália,Kismayo,Q270787,Somália,0,166667,
SOM,Somália,Borama,Q893092,Borama (distrito),0,68074,
SOM,Somália,Harardhere,Q598676,Mudug,0,65523,
SOM,Somália,Harardhere,Q598676,Galmudug,0,65523,
SOM,Somália,Jilib,Q1509787,Jilib District,0,45000,
SOM,Somália,Garbahaarey,Q1017167,Gedo,0,43000,
SOM,Somália,Barawa,Q613246,Baraawe District,0,32800,
SOM,Somália,Eyl,Q1019060,Eyl District,0,21700,
SRB,Sérvia,City of Belgrade,Q2074197,Sérvia,0,1681405,
SRB,Sérvia,Belgrado,Q3711,City of Belgrade,1,1197714,
SRB,Sérvia,Novi Sad,Q55630,Novi Sad City,0,260438,
SRB,Sérvia,Pristina,Q25270,Pristina Municipality,0,198897,
SRB,Sérvia,Prizren,Q200061,Prizren Municipality,0,186986,
SRB,Sérvia,Niš,Q129259,Crveni krst,0,183164,
SRB,Sérvia,Niš,Q129259,Medijana,0,183164,
SRB,Sérvia,Niš,Q129259,Palilula,0,183164,
SRB,Sérvia,Niš,Q129259,Pantelej,0,183164,
SRB,Sérvia,Zemun,Q189419,Zemun City Municipality,0,177908,
SRB,Sérvia,Zemun,Q189419,Kingdom of Hungary,0,177908,
SRB,Sérvia,Kragujevac,Q167394,Kragujevac City,0,150623,
SRB,Sérvia,Subotica,Q170287,Subotica City,0,105681,
SRB,Sérvia,Valjevo,Q208015,Valjevo City,0,90312,
SRB,Sérvia,Peć,Q112657,Peja Municipality,0,82661,
SRB,Sérvia,Pančevo,Q205432,Pančevo City,0,73401,
SRB,Sérvia,Čačak,Q208038,Čačak City,0,71883,
SRB,Sérvia,Kosovska Mitrovica,Q178168,Mitrovica Municipality,0,71601,
SRB,Sérvia,Zrenjanin,Q201125,Zrenjanin City,0,67129,
SRB,Sérvia,Kraljevo,Q206317,Kraljevo City,0,66688,
SSD,Sudão do Sul,Juba,Q1947,Equatória Central,1,500088,
SSD,Sudão do Sul,Wau,Q276534,Bahr al-Ghazal Ocidental,0,320752,
SSD,Sudão do Sul,Bor (Sudão do Sul),Q893274,Juncáli,0,315351,
SSD,Sudão do Sul,Malakal,Q220049,Alto Nilo,0,147450,
SSD,Sudão do Sul,Aweil,Q791685,Bahr al-Ghazal do Norte,0,40054,
SSD,Sudão do Sul,Torit,Q1010278,Equatória Oriental,0,17957,
STP,São Tomé e Príncipe,São Tomé,Q3932,Água Grande,1,65468,
STP,São Tomé e Príncipe,Trindade,Q1635802,Mé-Zóchi,0,6636,
STP,São Tomé e Príncipe,Santo António,Q973656,Pagué,0,1300,
SUR,Suriname,Paramaribo,Q3001,Paramaribo,1,223757,
SUR,Suriname,Nieuw Amsterdam,Q762619,Commewijne,0,5650,
SUR,Suriname,Domburg,Q650018,Domburg Ressort,0,5500,
SVK,Eslováquia,Bratislava,Q1780,Bratislava,1,479389,
SVK,Eslováquia,Košice,Q25409,Košice,0,223678,
SVK,Eslováquia,Prešov,Q26119,Prešov,0,81702,
SVK,Eslováquia,Prešov,Q26119,Prešov,0,81702,
SVK,Eslováquia,Žilina,Q25797,Žilina,0,80257,
SVK,Eslováquia,Nitra,Q26397,Nitra,0,75945,
SVK,Eslováquia,Banská Bystrica,Q144983,Banská Bystrica,0,73533,
SVK,Eslováquia,Trnava,Q26175,Trnava,0,63180,
SVK,Eslováquia,Trenčín,Q145002,Trenčín,0,54130,
SVK,Eslováquia,Martin,Q27001,Martin,0,50346,
SVK,Eslováquia,Poprad,Q26393,Poprad,0,48352,
SVK,Eslováquia,Prievidza,Q208750,Prievidza,0,42429,
SVK,Eslováquia,Zvolen,Q11874,Zvolen,0,39175,
SVK,Eslováquia,Považská Bystrica,Q319787,Považská Bystrica,0,36961,
SVK,Eslováquia,Nové Zámky,Q276362,Nové Zámky,0,36002,
SVK,Eslováquia,Michalovce,Q460925,Michalovce,0,35310,
SVK,Eslováquia,Spišská Nová Ves,Q462840,Spišská Nová Ves,0,34255,
SVK,Eslováquia,Komárno,Q210796,Komárom County,0,31880,
SVK,Eslováquia,Komárno,Q210796,Komárno,0,31880,
SVK,Eslováquia,Levice,Q506693,Levice,0,30556,
SVN,Eslovênia,Ljubljana City Municipality,Q3434113,Eslovénia,0,296228,
SVN,Eslovênia,Ljubljana City Municipality,Q3434113,República Socialista da Eslovénia,0,296228,
SVN,Eslovênia,Liubliana,Q437,Ljubljana City Municipality,1,284293,
SVN,Eslovênia,Cidade Municipal de Maribor,Q3435104,Eslovénia,0,112395,
SVN,Eslovênia,Maribor,Q1010,Cidade Municipal de Maribor,0,96211,
SVN,Eslovênia,Cidade Municipal de Kranj,Q3441893,Eslovénia,0,57133,
SVN,Eslovênia,City Municipality of Koper,Q556203,Eslovénia,0,52773,
SVN,Eslovênia,Cidade Municipal de Celje,Q3441823,Eslovénia,0,49069,
SVN,Eslovênia,Kranj,Q1021,Cidade Municipal de Kranj,0,37941,
SVN,Eslovênia,Celje,Q1012,Cidade Municipal de Celje,0,37875,
SVN,Eslovênia,Cidade Municipal do Novo,Q398116,Eslovénia,0,37430,
SVN,Eslovênia,Municipality of Domžale,Q13377763,Eslovénia,0,36648,
SVN,Eslovênia,City Municipality of Velenje,Q3441849,Eslovénia,0,33638,
SVN,Eslovênia,Nova Gorica,Q3435478,Eslovénia,0,31956,
SVN,Eslovênia,Município de Kamnik,Q3503153,Eslovénia,0,29933,
SVN,Eslovênia,Municipality of Slovenska Bistrica,Q11211457,Eslovénia,0,26206,
SVN,Eslovênia,Município de Krsko,Q3484655,Eslovénia,0,26078,
SVN,Eslovênia,Koper,Q1015,City Municipality of Koper,0,25753,
SVN,Eslovênia,Velenje,Q15928,City Municipality of Velenje,0,25594,
SVN,Eslovênia,Município de Brezice,Q906879,Eslovénia,0,24250,
SWE,Suécia,Município de Estocolmo,Q506250,Condado de Estocolmo,0,996264,
SWE,Suécia,Estocolmo,Q1754,Município de Estocolmo,1,984748,
SWE,Suécia,Gotemburgo,Q25287,Gotemburgo,0,674529,
SWE,Suécia,Gotemburgo,Q25287,Partille,0,674529,
SWE,Suécia,Gotemburgo,Q25287,Mölndal,0,674529,
SWE,Suécia,Gotemburgo,Q25287,Kungsbacka,0,674529,
SWE,Suécia,Gotemburgo,Q52502,condado da Västra Götaland,0,610060,
SWE,Suécia,Malmö,Q503361,Escânia,0,366803,
SWE,Suécia,Malmö,Q2211,comuna da Lomma,0,339316,
SWE,Suécia,Malmö,Q2211,Malmö,0,339316,
SWE,Suécia,Malmö,Q2211,Malmö City,0,339316,
SWE,Suécia,Malmö,Q2211,comuna da Burlöv,0,339316,
SWE,Suécia,Uppsala,Q59091,condado da Uppsala,0,247269,
SWE,Suécia,Uppsala,Q25286,Uppsala,0,174982,
SWE,Suécia,Linköping,Q499410,condado da Östergötland,0,167439,
SWE,Suécia,Västerås,Q34550,Västmanland,0,161050,
SWE,Suécia,Örebro,Q297718,Örebro,0,160143,
SWE,Suécia,Helsingborg,Q487648,Escânia,0,152644,
SWE,Suécia,Jönköping,Q504689,condado da Jönköping,0,147525,
SWE,Suécia,Norrköping,Q504676,condado da Östergötland,0,144939,
SWZ,Essuatíni,Lobamba,Q101418,Hhohho,1,114585,
SWZ,Essuatíni,Lobamba,Q101418,Hhohho,0,114585,
SWZ,Essuatíni,Manzini,Q495730,Manzini,0,110508,
SWZ,Essuatíni,Mebabane,Q3904,Hhohho,0,76218,
SWZ,Essuatíni,Mebabane,Q3904,Hhohho,1,76218,
SWZ,Essuatíni,Mhlume,Q2560293,Lubombo,0,7761,
SWZ,Essuatíni,Siteki,Q2300140,Lubombo,0,6381,
SYC,Seicheles,Victoria,Q3940,Seychelles,1,24701,
SYR,Síria,Damasco,Q3766,Damasco,1,2685360,
SYR,Síria,Alepo,Q41183,Mount Simeon District,0,2003671,
SYR,Síria,Homs,Q131301,Síria,0,775404,
SYR,Síria,Homs,Q131301,Homs Subdistrict,0,775404,
SYR,Síria,Lataquia,Q200030,Lattakia Subdistrict,0,700000,
SYR,Síria,Hama,Q173545,Hama Subdistrict,0,696863,
SYR,Síria,Douma,Q403446,Rif Dimashq,0,400000,
SYR,Síria,Douma,Q403446,Duma Subdistrict,0,400000,
SYR,Síria,Raqqa,Q283368,Raqqa Subdistrict,0,299824,
SYR,Síria,Deir ez-Zor,Q239097,Deir-ez-Zor Subdistrict,0,271800,
SYR,Síria,Hasaca,Q311321,Al-Hasakah Subdistrict,0,188160,
SYR,Síria,Al-Qamishli,Q212757,Qamishli Subdistrict,0,184231,
SYR,Síria,Idlib,Q504657,Idlib Subdistrict,0,165000,
SYR,Síria,Azaz,Q277674,Azaz Subdistrict,0,155965,
SYR,Síria,Nawa,Q1758024,Nawa  Subdistrict,0,150000,
SYR,Síria,Al-Bab,Q310892,Al-Bab Subdistrict,0,144705,
SYR,Síria,Jaramana,Q195531,Jaramana Subdistrict,0,114363,
SYR,Síria,Jisr ash-Shughur,Q798765,Idlib,0,112654,
SYR,Síria,Jisr ash-Shughur,Q798765,Jisr al-Shughur Subdistrict,0,112654,
SYR,Síria,Salamiyeh,Q75621,Salamiyah Subdistrict,0,110683,
TCD,Chade,Jamena,Q3659,Chade,1,1092066,
TCD,Chade,Moundou,Q333074,Região Ocidental de Logone,0,142462,
TCD,Chade,Moundou,Q333074,Lac Wey (departamento),0,142462,
TCD,Chade,Sarh,Q337530,Barh Köh,0,108061,
TCD,Chade,Abéché,Q242587,Ouara Department,0,76492,
TCD,Chade,Goundi,Q9274901,Mandoul,0,73141,
TCD,Chade,Goz Beïda,Q3112862,Região Sila,0,66107,
TCD,Chade,Fianga,Q3071111,Mont Illi,0,42606,
TCD,Chade,Pala (Chade),Q1774419,Mayo-Dallah,0,40202,
TCD,Chade,Koumra,Q1070175,Mandoul Oriental,0,39852,
TCD,Chade,Am Timan,Q451529,Barh Azoum,0,38261,
TCD,Chade,Bongor,Q892441,Mayo-Boneye,0,27770,
TCD,Chade,Oum Hadjer,Q2656174,Batha Est,0,26136,
TCD,Chade,Oum Hadjer,Q2656174,Batha,0,26136,
TCD,Chade,Ati,Q755791,Batha Ouest,0,20695,
TCD,Chade,Ati,Q755791,Batha,0,20695,
TCD,Chade,Laï,Q1856972,Tandjilé Est,0,20261,
TCD,Chade,Mao,Q1786045,Kanem,0,19004,
TCD,Chade,Moussoro,Q2369466,Barh El Gazel Sud,0,16349,
TCD,Chade,Bol,Q891241,Mamdi Department,0,11700,
TGO,Togo,Lomé,Q3792,Golfe Prefecture,1,2188376,
TGO,Togo,Golfe 3,Q109018848,Lomé,0,120000,
TGO,Togo,Sokodé,Q845097,Centrale,0,115442,
TGO,Togo,Kpalimé,Q995413,Plateaux,0,87478,
TGO,Togo,Notsé,Q3173182,Plateaux,0,49143,
TGO,Togo,Tabligbo,Q2528080,Yoto,0,36961,
TGO,Togo,Mango,Q1392195,Savanes,0,34791,
TGO,Togo,Bassar,Q810474,Bassar,0,33156,
TGO,Togo,Sotouboua,Q1120978,Centrale,0,32464,
TGO,Togo,Aného,Q1018574,Maritime,0,28238,
TGO,Togo,Niamtougou,Q201342,Kara,0,27132,
TGO,Togo,Bafilo,Q618060,Assoli,0,23627,
TGO,Togo,"Guérin-Kouka, Dankpen",Q3122451,Kara,0,20047,
TGO,Togo,Gando,Q3095099,Savanes,0,16346,
TGO,Togo,Kantè,Q118366736,Kéran,0,15313,
TGO,Togo,kpélé-adéta,Q118434309,,0,15146,
TGO,Togo,Badou,Q2878806,Plateaux,0,11503,
TGO,Togo,Blitta,Q938589,Blitta,0,10915,
TGO,Togo,Djarkpanga,Q38298753,Centrale,0,8113,
THA,Tailândia,Banguecoque,Q1861,Tailândia,1,5676648,
THA,Tailândia,Chiang Mai,Q52028,Mueang Chiang Mai,0,1198000,
THA,Tailândia,Phrae,Q244652,Tailândia,0,437350,
THA,Tailândia,Nonthaburi,Q768864,Mueang Nonthaburi,0,255671,
THA,Tailândia,Pak Kret,Q3360716,Pak Kret,0,184501,
THA,Tailândia,Hat Yai,Q651286,Hat Yai,0,159130,
THA,Tailândia,Nakhon Ratchasima,Q633036,Mueang Nakhon Ratchasima,0,134440,
THA,Tailândia,Chaophraya Surasak,Q13025343,Si Racha,0,133000,
THA,Tailândia,Surat Thani,Q840951,Mueang Surat Thani,0,130703,
THA,Tailândia,Udon Thani,Q816331,Udǭnthānī,0,130274,
THA,Tailândia,Bang Pu,Q15106517,Mueang Samut Prakan,0,120058,
THA,Tailândia,Pattaya,Q170919,Bang Lamung,0,119532,
THA,Tailândia,Khon Kaen,Q876526,Mueang Khon Kaen,0,115928,
THA,Tailândia,Nakhon Si Thammarat,Q1012424,Mueang Nakhon Si Thammarat,0,106322,
THA,Tailândia,Bang Mueang,Q13025226,Mueang Samut Prakan,0,102291,
THA,Tailândia,Nakhon Sawan,Q1012434,Mueang Nakhon Sawan,0,86439,
THA,Tailândia,Rangsit,Q14230710,Thanyaburi,0,79319,
THA,Tailândia,Ubon Ratchathani,Q132179,Mueang Ubon Ratchathani,0,79023,
THA,Tailândia,Nakhon Pathom,Q520338,Mueang Nakhon Pathom,0,78780,
THA,Tailândia,Laem Chabang,Q1025958,Si Racha,0,77798,
TJK,Tadjiquistão,Duchambe,Q9365,Tajiquistão,1,948251,
TJK,Tadjiquistão,Khujand,Q373808,Sughd,0,198700,
TJK,Tadjiquistão,Bokhtar,Q648567,Khatlon,0,126700,
TJK,Tadjiquistão,Kulob,Q132043,Khatlon,0,105500,
TJK,Tadjiquistão,Kulob,Q132043,Kulob Oblast,0,105500,
TJK,Tadjiquistão,Kulob,Q132043,Kulob District,0,105500,
TJK,Tadjiquistão,Kulob,Q132043,Q25591070,0,105500,
TJK,Tadjiquistão,Istarawshan,Q936510,Sughd,0,64300,
TJK,Tadjiquistão,Isfara,Q695330,Sughd,0,54900,
TJK,Tadjiquistão,Konibodom,Q1015752,Sughd,0,54400,
TJK,Tadjiquistão,Tursunzoda,Q648709,Tursunzoda District,0,46700,
TJK,Tadjiquistão,Panjakent,Q630805,Sughd,0,33000,
TJK,Tadjiquistão,Khorugh,Q467501,Gorno-Badakhshan,0,31100,
TJK,Tadjiquistão,Buston,Q2997217,Sughd,0,29800,
TJK,Tadjiquistão,Hisar,Q655771,Karotegin,0,23200,
TJK,Tadjiquistão,Norak,Q1018201,Khatlon,0,18950,
TKM,Turcomenistão,Asgabate,Q23438,Turquemenistão,1,1030063,
TKM,Turcomenistão,Türkmenabat,Q487684,Lebap,0,230861,
TKM,Turcomenistão,Türkmenabat,Q487684,Emirado de Bukhara,0,230861,
TKM,Turcomenistão,Türkmenabat,Q487684,República Socialista Soviética Turcomena,0,230861,
TKM,Turcomenistão,Türkmenabat,Q487684,Turkmenian Autonomous Oblast,0,230861,
TKM,Turcomenistão,Türkmenabat,Q487684,oblast de Tchardjou,0,230861,
TKM,Turcomenistão,Türkmenabat,Q487684,Chardzhuy Okrug,0,230861,
TKM,Turcomenistão,Daşoguz,Q487672,Daşoguz,0,227184,
TKM,Turcomenistão,Balkanabat,Q199762,Balkan,0,139000,
TKM,Turcomenistão,Mary,Q5713,Mary,0,126141,
TKM,Turcomenistão,Gyzylarbat,Q1015618,Balkan,0,89582,
TKM,Turcomenistão,Turkmenbachi,Q488987,oblast de Krasnovodsk,0,86800,
TKM,Turcomenistão,Turkmenbachi,Q488987,Türkmenbaşy District,0,86800,
TKM,Turcomenistão,Magdanly,Q1023619,Köýtendag District,0,64845,
TKM,Turcomenistão,Atamyrat,Q2357934,Lebap,0,38350,
TKM,Turcomenistão,Kunya-Urgench,Q48472,Daşoguz,0,36754,
TKM,Turcomenistão,Kunya-Urgench,Q48472,Canato de Quiva,0,36754,
TKM,Turcomenistão,Gazojak,Q4131635,Lebap,0,24251,
TKM,Turcomenistão,Geok Tepe,Q1873660,Gökdepe District,0,21154,
TKM,Turcomenistão,Seýdi,Q2660326,Lebap,0,20491,
TLS,Timor-Leste,Díli,Q9310,Município de Díli,1,222323,
TLS,Timor-Leste,Maliana,Q1020338,Município de Bobonaro,0,15800,
TLS,Timor-Leste,Baucau,Q811130,Município de Baucau,0,14961,
TLS,Timor-Leste,Manatuto,Q1011873,Manatuto,0,9022,
TLS,Timor-Leste,Gleno,Q1018872,Ermera,0,8133,
TLS,Timor-Leste,Viqueque,Q1011863,Viqueque,0,6078,
TLS,Timor-Leste,Liquiçá,Q946959,Município de Liquiçá,0,5152,
TLS,Timor-Leste,Ainaro,Q108908310,Município de Ainaro,0,3085,
TLS,Timor-Leste,Ainaro,Q108908310,Ainaro administrative post,0,3085,
TLS,Timor-Leste,Same,Q932640,Município de Manufahi,0,2100,
TON,Tonga,Nuku'alofa,Q38834,,1,23221,
TTO,Trinidad e Tobago,Chaguanas,Q1444575,Trindade e Tobago,0,83489,
TTO,Trinidad e Tobago,San Fernando,Q1023712,Trindade e Tobago,0,55419,
TTO,Trinidad e Tobago,Port of Spain,Q39178,Trindade e Tobago,1,49031,
TUN,Tunísia,Tunes,Q3572,Túnis,1,602560,
TUN,Tunísia,Sidi Bouzid,Q692716,delegation of Sidi Bouzid Ouest,0,429912,
TUN,Tunísia,Sfax,Q46325,Sfax,0,272801,
TUN,Tunísia,Sousse,Q180717,Sousse,0,221530,
TUN,Tunísia,Ettadhamen-Mnihla,Q1015463,Ariana,0,196298,
TUN,Tunísia,Kairouan,Q179570,Kairouan (província),0,186653,
TUN,Tunísia,Métouia,Q3127824,delegation of Métouia,0,170000,
TUN,Tunísia,Kebili,Q27157,Kebili,0,163257,
TUN,Tunísia,Bizerta,Q189546,Bizerte,0,142966,
TUN,Tunísia,Gabès,Q215661,Gabès,0,116323,
TUN,Tunísia,Ariana,Q627487,delegation of Ariana Ville,0,114486,
TUN,Tunísia,Jendouba,Q27064,Jendouba,0,113116,
TUN,Tunísia,Gafsa,Q466006,delegation of Gafsa Sud,0,111170,
TUN,Tunísia,M'saken,Q1014928,delegation of M'saken,0,110000,
TUN,Tunísia,Médenine,Q846653,Médenine,0,109409,
TUN,Tunísia,Béja,Q814982,delegation of Béja Nord,0,109299,
TUN,Tunísia,Kasserine,Q852735,Kasserine,0,108794,
TUN,Tunísia,El Mourouj,Q2536406,delegation of El Mourouj,0,104538,
TUN,Tunísia,Monastir (Tunísia),Q208715,Monastir,0,104535,
TUN,Tunísia,Radès,Q27062,delegation of Radès,0,97588,
TUR,Turquia,Istambul,Q406,Istambul,0,15655924,
TUR,Turquia,Ancara,Q3640,Ancara,1,5803482,
TUR,Turquia,Esmirna,Q35997,Esmirna,0,4493242,
TUR,Turquia,Bursa,Q40738,Bursa,0,2901396,
TUR,Turquia,Bursa,Q40738,Hüdavendigâr Vilayet,0,2901396,
TUR,Turquia,Antália,Q6487,Antália,0,2426356,
TUR,Turquia,Cônia,Q81551,Turquia,0,2296347,
TUR,Turquia,Cônia,Q79857,Cônia,0,2232374,
TUR,Turquia,Cônia,Q79857,Konya Vilayet,0,2232374,
TUR,Turquia,Xanleurfa,Q133118,Xanleurfa,0,1985753,
TUR,Turquia,Cocaeli,Q83965,Turquia,0,1953035,
TUR,Turquia,Adana,Q38545,Adana,0,1765981,
TUR,Turquia,Adana,Q38545,Adana Vilayet,0,1765981,
TUR,Turquia,Diyarbakır,Q83387,Diyarbakır,0,1732396,
TUR,Turquia,Gaziantepe,Q93338,Gaziantepe,0,1680723,
TUR,Turquia,Gaziantepe,Q93338,Aintab Sanjak,0,1680723,
TUR,Turquia,Gaziantepe,Q93338,Aleppo Sanjak,0,1680723,
TUR,Turquia,Caiseri,Q48338,Caiseri,0,1389680,
TUR,Turquia,Samessum,Q160450,Trebizond Vilayet,0,1368488,
TUR,Turquia,Samessum,Q160450,Samessum,0,1368488,
TUV,Tuvalu,Funafuti,Q34126,Tuvalu,1,6025,
TWN,Taiwan,Novo Taipé,Q244898,Taiwan,0,4043491,
TWN,Taiwan,Taichung,Q245023,Taiwan,0,3033885,
TWN,Taiwan,Kaohsiung,Q181557,Taiwan,0,2733964,
TWN,Taiwan,Taipé,Q1867,Taiwan,1,2603150,
TWN,Taiwan,Taoyuan,Q115256,Taiwan,0,2328488,
TWN,Taiwan,Tainan,Q140631,Taiwan,0,1874686,
TWN,Taiwan,Hsinchu,Q249994,Província de Taiwan,0,499348,
TWN,Taiwan,Taoyuan,Q715975,Taoyuan,0,473792,
TWN,Taiwan,Taoyuan,Q715975,Taoyuan County,0,473792,
TWN,Taiwan,Keelung,Q249996,Província de Taiwan,0,367107,
TWN,Taiwan,Chiayi,Q249995,Província de Taiwan,0,251938,
TWN,Taiwan,Chiayi,Q249995,Condado de Chiayi,0,251938,
TWN,Taiwan,Changhua,Q195215,Condado de Changhua,0,226518,
TWN,Taiwan,Zhubei City,Q29624,Condado de Hsinchu,0,218236,
TWN,Taiwan,Pingtung City,Q713377,Condado de Pingtung,0,194123,
TWN,Taiwan,Yuanlin City,Q713331,Condado de Changhua,0,122767,
TWN,Taiwan,Taitung City,Q713381,Condado de Taitung,0,108905,
TWN,Taiwan,Douliou City,Q669566,Condado de Yunlin,0,108828,
TWN,Taiwan,Toufen City,Q713758,Condado de Miaoli,0,107075,
TWN,Taiwan,Nantou City,Q715171,Condado de Nantou,0,101606,
TZA,Tanzânia,Dar es Salaam,Q1960,Dar es Salaam,0,4715000,
TZA,Tanzânia,Zanzibar,Q2222874,Unguja Ocidental,0,709809,
TZA,Tanzânia,Mwanza,Q110218,Mwanza,0,706453,
TZA,Tanzânia,Mwanza,Q110218,Ilemela District,0,706453,
TZA,Tanzânia,Mwanza,Q110218,Nyamagana District,0,706453,
TZA,Tanzânia,Arusha,Q4301,Tanzânia,0,416442,
TZA,Tanzânia,Arusha,Q4301,Arusha Urban District,0,416442,
TZA,Tanzânia,Kahama,Q6346798,Shinyanga,0,242208,
TZA,Tanzânia,Kahama,Q6346798,Kahama Municipal District,0,242208,
TZA,Tanzânia,Kasulu,Q15554012,Kigoma,0,234452,
TZA,Tanzânia,Kasulu,Q15554012,Kasulu District,0,234452,
TZA,Tanzânia,Tanga,Q152902,Tanga,0,224891,
TZA,Tanzânia,Dodoma,Q3866,Dodoma,1,213636,
TZA,Tanzânia,Dodoma,Q3866,Dodoma City District,1,213636,
TZA,Tanzânia,Morogoro,Q243319,Morogoro Municipal District,0,207000,
TZA,Tanzânia,Singida,Q153331,Singida Municipal District,0,165492,
TZA,Tanzânia,Sumbawanga,Q115323,Rukwa,0,147483,
TZA,Tanzânia,Moshi,Q271733,Kilimanjaro,0,144739,
TZA,Tanzânia,Moshi,Q271733,Moshi Municipal District,0,144739,
TZA,Tanzânia,Kigoma,Q244509,Kigoma,0,135234,
UGA,Uganda,Campala,Q3894,Kampala,1,1680600,
UGA,Uganda,Mbale,Q1015727,Mbale,0,586300,
UGA,Uganda,Mbale,Q1015727,Região Leste,0,586300,
UGA,Uganda,Arua,Q500111,Distrito de Arua,0,384656,
UGA,Uganda,Cidade de Kira,Q966819,Distrito de Wakiso,0,317157,
UGA,Uganda,Masaka,Q956659,Distrito de Masaka,0,294166,
UGA,Uganda,Jinja,Q501709,Jinja,0,279184,
UGA,Uganda,Mbarara,Q731039,Distrito de Mbarara,0,264425,
UGA,Uganda,Lira City,Q130616458,,0,245132,
UGA,Uganda,Gulu,Q581379,Gulu,0,177400,
UGA,Uganda,Hoima,Q1624192,Hoima,0,143304,
UGA,Uganda,Fort Portal Tourism City,Q117468830,,0,137549,
