conflict_qid;conflict_label;participant_qid;participant_label;role_label;is_human
Q111244312;Battle of Souakria;Q204543;Frente de Libertação Nacional;;no
Q111244312;Battle of Souakria;Q200686;Quinta República Francesa;;no
Q111244312;Battle of Souakria;Q42331664;Yahia Boushaki;;yes
Q106880868;Battle of Leybar Bridge;Q1812976;Emirate of Trarza;;no
Q106880868;Battle of Leybar Bridge;Q71092;Segundo Império Francês;;no
Q107007061;Battle of Hadiya;Q207521;Império Etíope;;no
Q107007061;Battle of Hadiya;Q558596;Hadiya Kingdom;;no
Q107007061;Battle of Hadiya;Q7636797;Sultanate of Harar;;no
Q111207506;Battle of Tlemcen;Q12183875;Sharifian Empire;;no
Q111207506;Battle of Tlemcen;Q307697;Zianidas;;no
Q111207506;Battle of Tlemcen;Q3045696;Argélia otomana;;no
Q107026908;Battle of Hazalo;Q2365048;Sultanato de Adal;;no
Q107026908;Battle of Hazalo;Q318674;Oromas;;no
Q106777055;Battle of Buenavista;Q298;Chile;;no
Q106777055;Battle of Buenavista;Q419;Peru;;no
Q107016784;Battle of Jouami' al-Ulama;Q3045696;Argélia otomana;;no
Q107016784;Battle of Jouami' al-Ulama;Q3382803;Vilayet of Tunis;;no
Q107016784;Battle of Jouami' al-Ulama;Q20396797;Tripoli Eyalet;;no
Q106855846;Battle of Ascurum;Q309272;Mauritânia romana;;no
Q106855846;Battle of Ascurum;Q6082350;Pompeianos;;no
Q107016001;Battle of Endagabatan;Q207521;Império Etíope;;no
Q107016001;Battle of Endagabatan;Q104881167;Wej province;;no
Q111211171;Capture of Béjaïa;Q752662;Reino Háfsida;;no
Q106935527;Battle of Ansata;Q140446;Dinastia Zagwe;;no
Q106935527;Battle of Ansata;Q7636800;Sultanate of Showa;;no
Q106935527;Battle of Ansata;Q464237;Amhara people;;no
Q112762812;Battle of Nicosia Airport;Q504081;Regime dos Coronéis;;no
Q112762812;Battle of Nicosia Airport;Q229;Chipre;;no
Q112762812;Battle of Nicosia Airport;Q43;Turquia;;no
Q112649163;Battle of Charah;Q302052;Shekak;;no
Q112649163;Battle of Charah;Q108179348;Assyrian volunteers;;no
Q116947572;Battle of Cerro del Gallo;Q428575;Yaquis;;no
Q116947572;Battle of Cerro del Gallo;Q96;México;;no
Q113115880;Battle of Fengyuan, Changhua;Q11068020;Zhang Shi-yin;;yes
Q113115880;Battle of Fengyuan, Changhua;Q11106235;Lîm Ji̍t-sîng;;yes
Q113115880;Battle of Fengyuan, Changhua;Q18235560;Lo Kuan-in;;yes
Q113115880;Battle of Fengyuan, Changhua;Q7224992;Lîm Tsiam-muî;;yes
Q118154043;Batalha de Kalamata;Q12560;Império Otomano;;no
Q118154043;Batalha de Kalamata;Q4948;República de Veneza;;no
Q117475158;Combat of Mesas de Ibor;Q3399982;Reino de Espanha;;no
Q117475158;Combat of Mesas de Ibor;Q71084;Primeiro Império Francês;;no
Q113017198;Battle of Chechen-Aul;Q34266;Império Russo;;no
Q113017198;Battle of Chechen-Aul;Q31230;chechenos;;no
Q113127542;Battle of Suldouze;Q12560;Império Otomano;;no
Q113127542;Battle of Suldouze;Q108179348;Assyrian volunteers;;no
Q117085131;Chiayi Battles;Q10919237;Wu Hongyuan;;yes
Q117085131;Chiayi Battles;Q11147027;Hong Yuchen;;yes
Q117085131;Chiayi Battles;Q17036243;Soo Kiat-liông;;yes
Q117085131;Chiayi Battles;Q55715763;Wu Chi-kau;;yes
Q117354816;Battle of Taragarh;Q1130797;Hill States of India;;no
Q117354816;Battle of Taragarh;Q2004192;Khalsa;;no
Q117354816;Battle of Taragarh;Q860407;Kahlur State;;no
Q117987101;Battle of Sebastia;Q3708094;Império Seljúcida;;no
Q117987101;Battle of Sebastia;Q12544;Império Bizantino;;no
Q116922070;Battle of Oued Djer;Q766543;Monarquia Hispânica;;no
Q116922070;Battle of Oued Djer;Q3045696;Argélia otomana;;no
Q116922070;Battle of Oued Djer;Q3446186;Kingdom of Kuku;;no
Q117218442;Battle of Curaco;Q2745472;Exército do Chile;;no
Q117995298;Battle of Koyulhisar;Q555994;Confederação do Cordeiro Branco;;no
Q117995298;Battle of Koyulhisar;Q12560;Império Otomano;;no
Q116947658;Battle of Manu;Q207600;Emirado Aglábida;;no
Q116947658;Battle of Manu;Q20101296;Nafusa;;no
Q117621513;Battle of Angad;Q307697;Zianidas;;no
Q117621513;Battle of Angad;Q582861;Império Merínida;;no
Q117209890;Batalha de Xael (1523);Q1296908;Kathiri;;no
Q117209890;Batalha de Xael (1523);Q200464;Império Português;;no
Q112814277;Battle of Azot;Q193159;Forças Armadas da Rússia;;no
Q112814277;Battle of Azot;Q936105;Forças Armadas da Ucrânia;;no
Q112659322;Battle of Oued Zadidja;Q12183875;Sharifian Empire;;no
Q112659322;Battle of Oued Zadidja;Q3045696;Argélia otomana;;no
Q112659322;Battle of Oued Zadidja;Q3446243;Kingdom of Beni Abbas;;no
Q113111947;Battle of Siversk;Q193159;Forças Armadas da Rússia;;no
Q113111947;Battle of Siversk;Q936105;Forças Armadas da Ucrânia;;no
Q117528889;Battle of Keban;Q335088;Reino Arménio da Cilícia;;no
Q117528889;Battle of Keban;Q975405;Sultanato de Rum;;no
Q112842362;Batalha de Vuhledar;Q193159;Forças Armadas da Rússia;;no
Q112842362;Batalha de Vuhledar;Q936105;Forças Armadas da Ucrânia;;no
Q117350122;Capture of Amboina;Q159766;Companhia Holandesa das Índias Orientais;;no
Q117350122;Capture of Amboina;Q200464;Império Português;;no
Q112665913;Storming of Pleret;Q15864;Reino Unido dos Países Baixos;;no
Q112665913;Storming of Pleret;Q49209;Javaneses;;no
Q123311451;Battle of Kota Batu;Q2721139;Capitania-geral das Filipinas;;no
Q123311451;Battle of Kota Batu;Q887803;Império do Brunei;;no
Q124881688;Battle of al-Jassora;Q282428;Sultanato Mameluco do Cairo;;no
Q124959658;Battle of Machgara;Q849180;Forças Armadas da Síria;;no
Q124959658;Battle of Machgara;Q58967;Forças de Defesa de Israel;;no
Q122663296;Battle of Amman;Q810;Jordânia;;no
Q122663296;Battle of Amman;Q26683;Organização para a Libertação da Palestina;;no
Q126088555;Battles of Vilnius (1812);Q71084;Primeiro Império Francês;;no
Q126088555;Battles of Vilnius (1812);Q152115;ducado de Varsóvia;;no
Q126088555;Battles of Vilnius (1812);Q34266;Império Russo;;no
Q122705557;Battle of Acton;Q444397;Mdewakanton;;no
Q122705557;Battle of Acton;Q9212;Exército dos Estados Unidos;;no
Q122929296;Battle of Dristra;Q181752;Pechenegues;;no
Q122929296;Battle of Dristra;Q12544;Império Bizantino;;no
Q122784496;Battle of Mokvi monastery;Q245160;República Democrática da Geórgia;;no
Q122784496;Battle of Mokvi monastery;Q12560;Império Otomano;;no
Q125496067;Battle of Dhat Irq;Q624887;Segundo Império Babilônico;;no
Q125496067;Battle of Dhat Irq;Q35323;Árabes;;no
Q125463561;Battle of Aleppo;Q282428;Sultanato Mameluco do Cairo;;no
Q125463561;Battle of Aleppo;Q178084;Ilcanato;;no
Q125480916;Battle of Jaffa;Q55502;Reino de Jerusalém;;no
Q125480916;Battle of Jaffa;Q63135869;Império Aiúbida;;no
Q106508583;Israel Independence Day naval review;Q510534;Marinha de Israel;;no
Q135644172;2025 Sydney Harbour Bridge protest;Q360;Julian Assange;;yes
Q135644172;2025 Sydney Harbour Bridge protest;Q541217;Bob Carr;;yes
Q135644172;2025 Sydney Harbour Bridge protest;Q5334974;Ed Husic;;yes
Q135644172;2025 Sydney Harbour Bridge protest;Q925302;Craig Foster;;yes
Q135644172;2025 Sydney Harbour Bridge protest;Q16728926;Mehreen Faruqi;;yes
Q51402;Rebelião de Stonewall;Q7620310;Stormé DeLarverie;;yes
Q51402;Rebelião de Stonewall;Q18001222;Miss Major Griffin-Gracy;;yes
Q51402;Rebelião de Stonewall;Q6773400;Marsha P. Johnson;;yes
Q51402;Rebelião de Stonewall;Q7791711;Thomas Lanigan-Schmidt;;yes
Q51402;Rebelião de Stonewall;Q2278761;Sylvia Rivera;;yes
Q51402;Rebelião de Stonewall;Q5181392;Craig Rodwell;;yes
Q11466159;山中幸盛・品川将員の一騎討ち;Q8047875;Yamanaka Yukimori;;yes
Q11466159;山中幸盛・品川将員の一騎討ち;Q7497244;Shinagawa Masakazu;;yes
Q116214216;Battle of Ugentana;Q200464;Império Português;;no
Q116214216;Battle of Ugentana;Q1150344;Sultanato de Johore;;no
Q116148546;Battle of al-Uqhuwana;Q160307;Califado Fatímida;;no
Q116148546;Battle of al-Uqhuwana;Q3634445;Cálbidas;;no
Q116148546;Battle of al-Uqhuwana;Q18378261;Quilabidas;;no
Q116148546;Battle of al-Uqhuwana;Q21234685;Banu Fazara;;no
Q116148546;Battle of al-Uqhuwana;Q3016793;Tayy;;no
Q116788670;Battle of Seray Mountain;Q108179348;Assyrian volunteers;;no
Q116788670;Battle of Seray Mountain;Q12560;Império Otomano;;no
Q115991026;Battle of Arachov;Q172648;Greek People's Liberation Army;;no
Q115991026;Battle of Arachov;Q128781;Wehrmacht;;no
Q116790673;Battle of Xerta;Q117814596;Carlist army;;no
Q116790673;Battle of Xerta;Q5791550;Christinos;;no
Q116345741;Batatlha de Tesneste;Q200464;Império Português;;no
Q116345741;Batatlha de Tesneste;Q1136188;Saadianos;;no
Q116455802;The Battle of Jolofland;Q184536;Império do Mali;;no
Q116455802;The Battle of Jolofland;Q760893;Império Uolofe;;no
Q116455802;The Battle of Jolofland;Q3529340;Tiramakhan Traore;;yes
Q116820683;Battle of the Tsebelda fortress;Q3651057;Apsílios;;no
Q116820683;Battle of the Tsebelda fortress;Q83891;Império Sassânida;;no
Q135903032;Battle of Tripoli;Q272033;Condado de Trípoli;;no
Q135903032;Battle of Tripoli;Q2294218;Buridas;;no
Q135650203;Battle of Balambangan Island;Q887803;Império do Brunei;;no
Q135650203;Battle of Balambangan Island;Q422065;Sultanato de Sulu;;no
Q135741959;Battle of Kampung Sembulan;Q887803;Império do Brunei;;no
Q135741959;Battle of Kampung Sembulan;Q422065;Sultanato de Sulu;;no
Q135903307;Battle of Muhallam and Sulaysil;Q12229205;Uyunid Emirate;;no
Q135903307;Battle of Muhallam and Sulaysil;Q3708094;Império Seljúcida;;no
Q135903307;Battle of Muhallam and Sulaysil;Q111805383;Qarmatian state of Bahrayn;;no
Q135903307;Battle of Muhallam and Sulaysil;Q2883534;Azd;;no
Q135903307;Battle of Muhallam and Sulaysil;Q2601219;Cáicidas;;no
Q135903307;Battle of Muhallam and Sulaysil;Q4857289;Banu Awf;;no
Q135474658;Battle of Sokoto;Q8680;Império Britânico;;no
Q135474658;Battle of Sokoto;Q600524;Califado de Sokoto;;no
Q135623349;Battle of Monastir;Q752662;Reino Háfsida;;no
Q135623349;Battle of Monastir;Q766543;Monarquia Hispânica;;no
Q135903033;Battle of Şiran;Q975405;Sultanato de Rum;;no
Q135903033;Battle of Şiran;Q1133431;Dinastia ortóquida;;no
Q135903033;Battle of Şiran;Q846670;Emirado Danismêndida;;no
Q135903033;Battle of Şiran;Q12544;Império Bizantino;;no
Q135903033;Battle of Şiran;Q1920525;Beilhique de Mengücek;;no
Q135682714;Battle of Damour;Q113104;Partido Socialista Progressista;;no
Q135682714;Battle of Damour;Q6374989;Kataeb Regulatory Forces;;no
Q135587644;Siège de Bayeux (1417);Q70972;Reino da França;;no
Q135587644;Siège de Bayeux (1417);Q179876;Reino da Inglaterra;;no
Q136214963;Five Days of Messina;Q40554819;Sicilians;;no
Q136214963;Five Days of Messina;Q180393;Reino das Duas Sicílias;;no
Q135643280;Battle of Reynogüelén;Q766543;Monarquia Hispânica;;no
Q135643280;Battle of Reynogüelén;Q178484;Mapuches;;no
Q135903027;Battle of Saruj;Q232806;Condado de Edessa;;no
Q135903027;Battle of Saruj;Q1133431;Dinastia ortóquida;;no
Q135225845;Battle of Lorca;Q205708;Taifa de Granada;;no
Q135225845;Battle of Lorca;Q676811;Taifa de Valência;;no
Q135225845;Battle of Lorca;Q252323;Taifa de Dénia;;no
Q135397399;Battle of Devol;Q179248;Albaneses;;no
Q135397399;Battle of Devol;Q12544;Império Bizantino;;no
Q135409851;Battle of Orgaz;Q3399982;Reino de Espanha;;no
Q135409851;Battle of Orgaz;Q71084;Primeiro Império Francês;;no
Q135319143;Southern Syria clashes;Q163943;Drusos;;no
Q135319143;Southern Syria clashes;Q801;Israel;;no
Q135319143;Southern Syria clashes;Q180688;Beduínos;;no
Q135319143;Southern Syria clashes;Q133714844;Syrian transitional government;;no
Q136211386;Battle of Goojacade;Q34754;Somalilândia;;no
Q136211386;Battle of Goojacade;Q2621587;Waqooyi Bari;;no
Q135412124;Battle of Malolo;Q30;Estados Unidos;;no
Q135412124;Battle of Malolo;Q794439;Fijianos;;no
Q135732302;battle of the Zompe Bridge;Q12544;Império Bizantino;;no
Q135732302;battle of the Zompe Bridge;Q83418;Normandos;;no
Q135397398;Battle of Scerdilaidas;Q16084290;Illyrian kingdom;;no
Q135397398;Battle of Scerdilaidas;Q245273;Liga Etólia;;no
Q135466948;Battle of Varna;Q1076173;Cossacos zaporojianos;;no
Q135466948;Battle of Varna;Q12560;Império Otomano;;no
Q135416386;Battle of Hiraan;Q65437776;Movimento dervixe somali;;no
Q135416386;Battle of Hiraan;Q172579;Reino da Itália;;no
Q135483485;Battle of Alcalá de Henares;Q171740;Califado de Córdova;;no
Q135483485;Battle of Alcalá de Henares;Q45315;berberes;;no
Q135483485;Battle of Alcalá de Henares;Q1249230;Condado de Castela;;no
Q135903029;Battle of Gerger;Q55502;Reino de Jerusalém;;no
Q135903029;Battle of Gerger;Q1133431;Dinastia ortóquida;;no
Q136215114;Battle of the Strait;Q3979194;Syrakousai;;no
Q136215114;Battle of the Strait;Q3836325;Epizephyrian Locris;;no
Q136215114;Battle of the Strait;Q4023782;Messana;;no
Q136215114;Battle of the Strait;Q3830644;Leontini;;no
Q136215114;Battle of the Strait;Q1233293;Naxos;;no
Q136215114;Battle of the Strait;Q3429952;Rhegion;;no
Q136215114;Battle of the Strait;Q844930;Atenas;;no
Q135855862;Battle of Poti;Q1076173;Cossacos zaporojianos;;no
Q135855862;Battle of Poti;Q12560;Império Otomano;;no
Q135955109;2025 Sulaymaniyah clashes;Q677505;União Patriótica do Curdistão;;no
Q135955109;2025 Sulaymaniyah clashes;Q28819587;Lahur Talabany;;yes
Q135274038;Battle of Milford Haven;Q70972;Reino da França;;no
Q135274038;Battle of Milford Haven;Q1483510;Principado de Gales;;no
Q135274038;Battle of Milford Haven;Q179876;Reino da Inglaterra;;no
Q136090369;Battle of Kech;Q83891;Império Sassânida;;no
Q136090369;Battle of Kech;Q16931424;Rai dynasty;;no
Q135219387;Capture of Córdoba;Q171740;Califado de Córdova;;no
Q135219387;Capture of Córdoba;Q1033421;Dinastia hamúdida;;no
Q135219387;Capture of Córdoba;Q205708;Taifa de Granada;;no
Q135219387;Capture of Córdoba;Q2580032;Taifa de Almeria;;no
Q135424326;Battle of Santa Margarita;Q207162;Restauração francesa;;no
Q135424326;Battle of Santa Margarita;Q238809;Triênio liberal;;no
Q135688892;Battle of Marash;Q235030;Principado de Antioquia;;no
Q135688892;Battle of Marash;Q189545;Zengidas;;no
Q135234459;Battle of Arjona;Q205708;Taifa de Granada;;no
Q135234459;Battle of Arjona;Q205718;Reino Zírida;;no
Q135219415;Battle of al-Funt;Q205708;Taifa de Granada;;no
Q135219415;Battle of al-Funt;Q2580032;Taifa de Almeria;;no
Q135235408;Battle of Pocona;Q435292;Gonzalo Pizarro;;yes
Q135235408;Battle of Pocona;Q82796896;Lope de Mendoza;;yes
Q135235408;Battle of Pocona;Q25809303;Nicolás de Heredia;;yes
Q135235408;Battle of Pocona;Q4845072;Alonso de Camargo;;yes
Q135522442;Siege of Corinth;Q604593;Despotado da Moreia;;no
Q135522442;Siege of Corinth;Q12560;Império Otomano;;no
Q135225881;Battle of Écija;Q205708;Taifa de Granada;;no
Q135225881;Battle of Écija;Q267484;Taifa de Málaga;;no
Q135225881;Battle of Écija;Q2668584;Taifa de Carmona;;no
Q135225881;Battle of Écija;Q276951;Taifa de Sevilha;;no
Q135688890;Battle of Klis;Q153136;Monarquia de Habsburgo;;no
Q123291628;Battle of Astarabad;Q146597;Dinastia Zand;;no
Q123291628;Battle of Astarabad;Q65441;Cajares;;no
Q122782538;Battle of Kazan;Q214361;Maris;;no
Q122782538;Battle of Kazan;Q184922;Udmurtes;;no
Q122782538;Battle of Kazan;Q186096;Czarado da Rússia;;no
Q122782538;Battle of Kazan;Q253410;Chuvaches;;no
Q122782538;Battle of Kazan;Q485348;Bashkires;;no
Q122782538;Battle of Kazan;Q35565;Tártaros;;no
Q123173209;1896 German attack on Bimbila;Q123173348;Bimbilla-Naa;;no
Q123173209;1896 German attack on Bimbila;Q19279307;Ernst von Carnap-Quernheimb;;yes
Q123125347;Battle of Agaarweyne;Q207521;Império Etíope;;no
Q123125347;Battle of Agaarweyne;Q65437776;Movimento dervixe somali;;no
Q123125347;Battle of Agaarweyne;Q8680;Império Britânico;;no
Q122628117;Battle of Nautla;Q2608489;Aztec Empire;;no
Q122628117;Battle of Nautla;Q126236;conquistador;;no
Q124958496;Battle of Abraq;Q12490507;Califado Rashidun;;no
Q124958496;Battle of Abraq;Q35323;Árabes;;no
Q122644258;Battle of the Guiniguada;Q217196;Coroa de Castela;;no
Q122644258;Battle of the Guiniguada;Q5746999;Canarii;;no
Q123290408;Siege of Gaza City;Q1475112;Brigadas Izz ad-Din al-Qassam;;no
Q123290408;Siege of Gaza City;Q281182;Brigadas Al-Quds;;no
Q123290408;Siege of Gaza City;Q58967;Forças de Defesa de Israel;;no
Q125898094;Battle of Gaggiano;Q188586;Reino da Sicília;;no
Q125898094;Battle of Gaggiano;Q254959;Casa Della Torre;;no
Q122891072;Battle of Kvareli;Q1209822;Reino da Cachétia;;no
Q122891072;Battle of Kvareli;Q195972;Reino de Cártlia;;no
Q122891072;Battle of Kvareli;Q2450154;Canato Ávaro;;no
Q122891072;Battle of Kvareli;Q4159951;Djaro-Belokani;;no
Q122891072;Battle of Kvareli;Q4208290;Kazikumukh Khanate;;no
Q122830159;Battle of Tlemcen;Q12183875;Sharifian Empire;;no
Q122830159;Battle of Tlemcen;Q3045696;Argélia otomana;;no
Q122808415;Battle of Jhain;Q229411;Sultanato de Déli;;no
Q122808415;Battle of Jhain;Q25341528;Chahamanas of Ranastambhapura;;no
Q123118024;Battle of Portela de Areas;Q175276;Reino de Leão;;no
Q123118024;Battle of Portela de Areas;Q303421;Reino da Galiza;;no
Q123058059;Battle of Sufa;Q38799;Hamas;;no
Q123058059;Battle of Sufa;Q58967;Forças de Defesa de Israel;;no
Q123302287;Battle of Ofakim;Q38799;Hamas;;no
Q123302287;Battle of Ofakim;Q58967;Forças de Defesa de Israel;;no
Q122971969;Batalha de Re'im;Q86005646;Multidimensional Unit;;no
Q122971969;Batalha de Re'im;Q1475112;Brigadas Izz ad-Din al-Qassam;;no
Q122971969;Batalha de Re'im;Q2615509;Gaza Division;;no
Q122971969;Batalha de Re'im;Q801;Israel;;no
Q122971969;Batalha de Re'im;Q58967;Forças de Defesa de Israel;;no
Q126724531;Battle of Odakura;Q11642934;Nasu clan;;no
Q126724531;Battle of Odakura;Q2975229;Clã Ashina;;no
Q127038517;Battle of Ransbeek;Q280016;Godofredo III de Lovaina;;yes
Q127038517;Battle of Ransbeek;Q2863406;Arnould Berthout;;yes
Q127038517;Battle of Ransbeek;Q60835856;Gérard Ier Berthout;;yes
Q126454822;معركة ناظرة;Q12229205;Uyunid Emirate;;no
Q126454822;معركة ناظرة;Q120060873;Emirate of Ayash;;no
Q126888585;Storming of the presidential palace in Grozny;Q210036;República Chechena da Ichkeria;;no
Q126888585;Storming of the presidential palace in Grozny;Q159;Rússia;;no
Q127326210;Battle of Chelif River;Q1423557;Miknasa;;no
Q127326210;Battle of Chelif River;Q146076;Zenetas;;no
Q127326210;Battle of Chelif River;Q205718;Reino Zírida;;no
Q127326210;Battle of Chelif River;Q588672;Hamaditas;;no
Q126723090;Battle of Irtysh river;Q12557;Império Mongol;;no
Q126721244;Battle of Budla-an;Q2721139;Capitania-geral das Filipinas;;no
Q126721244;Battle of Budla-an;Q55609544;Dictatorial Government of the Philippines;;no
Q126764568;Battle of Aït Aïssi;Q2828793;Aït Aïssi;;no
Q126764568;Battle of Aït Aïssi;Q3045696;Argélia otomana;;no
Q126453054;Battle of Myus;Q131976;Dinastia ptolemaica;;no
Q126453054;Battle of Myus;Q237325;Dinastia dos Antígonas;;no
Q126959928;Battle of Hama;Q63135869;Império Aiúbida;;no
Q126959928;Battle of Hama;Q55502;Reino de Jerusalém;;no
Q127424985;Battle of Tawahin;Q160307;Califado Fatímida;;no
Q127424985;Battle of Tawahin;Q17308746;Alpetaquim;;yes
Q126441882;Battle of Apiesi;Q3399982;Reino de Espanha;;no
Q126441882;Battle of Apiesi;Q891077;Uaiús;;no
Q126936005;Battle of Beilan;Q491507;Egito Otomano;;no
Q126936005;Battle of Beilan;Q12560;Império Otomano;;no
Q126708834;Battles for Dushanbe;Q255352;Revolta dos Basmachi;;no
Q126708834;Battles for Dushanbe;Q68682;Bukharan People's Soviet Republic;;no
Q126708834;Battles for Dushanbe;Q2184;República Socialista Federativa Soviética Russa;;no
Q127163475;Battles of Bambari;Q2862862;Central African Armed Forces;;no
Q127163475;Battles of Bambari;Q36597284;Grupo Wagner;;no
Q127163475;Battles of Bambari;Q56305291;União para a Paz na República Centro-Africana;;no
Q126372323;Battle in the Liakhvi Gorge;Q230;Geórgia;;no
Q126372323;Battle in the Liakhvi Gorge;Q159;Rússia;;no
Q126372323;Battle in the Liakhvi Gorge;Q23427;Ossétia do Sul;;no
Q126415847;Battle of Achir;Q205718;Reino Zírida;;no
Q126415847;Battle of Achir;Q588672;Hamaditas;;no
Q126112148;Battle of Baghdad;Q287837;Munis Almuzafar;;yes
