cls_qid;cls_label;item_qid;item_label;iso3
Q7269;monarchy;Q11946887;Sanosra;
Q7269;monarchy;Q11949677;Chiroda;
Q7269;monarchy;Q11949668;Shevdivadar;
Q7269;monarchy;Q11949691;Siba State;
Q7269;monarchy;Q11950455;Sudamda-Dhandalpur;
Q7269;monarchy;Q11950836;Talsana;
Q7269;monarchy;Q11950939;Tasik;
Q7269;monarchy;Q11952040;Toda Todi;
Q7269;monarchy;Q11954070;Untdi;
Q7269;monarchy;Q11954184;Vakhtapur;
Q7269;monarchy;Q11954338;Vanod;
Q7269;monarchy;Q11954370;Varnol Mal;
Q7269;monarchy;Q11954371;Varnoli Nani;
Q7269;monarchy;Q11954369;Varnoli Moti;
Q7269;monarchy;Q11954389;Vavdi Dharvala;
Q7269;monarchy;Q11954683;Vinchhavad;
Q7269;monarchy;Q11954722;Vijanones;
Q7269;monarchy;Q11954898;Virvao;
Q7269;monarchy;Q14512807;Amae;
Q7269;monarchy;Q12187201;Dasini;
Q7269;monarchy;Q13032661;Principality of Slutsk;
Q7269;monarchy;Q13107370;Principado da Sérvia;
Q7269;monarchy;Q14551680;Principado de Lippe;
Q7269;monarchy;Q14856726;principality Anhalt-Plötzkau;
Q7269;monarchy;Q15272321;Principality of Bengal;
Q7269;monarchy;Q15883590;Anhalt-Dessau;
Q7269;monarchy;Q15883591;Anhalt-Dessau;
Q7269;monarchy;Q15630982;Orissa Tributary States;
Q7269;monarchy;Q15846567;Principality of Mstsislaw;
Q7269;monarchy;Q15883598;Q15883598;
Q7269;monarchy;Q15883599;Q15883599;
Q7269;monarchy;Q15883596;Q15883596;
Q7269;monarchy;Q15883597;Q15883597;
Q7269;monarchy;Q16685747;Q16685747;
Q7269;monarchy;Q18625448;Q18625448;
Q7269;monarchy;Q19347368;Q19347368;
Q7269;monarchy;Q19716361;Q19716361;
Q7269;monarchy;Q20427315;Q20427315;
Q7269;monarchy;Q20873697;Q20873697;
Q7269;monarchy;Q21042954;Q21042954;
Q7269;monarchy;Q21045504;Q21045504;
Q7269;monarchy;Q21045510;Q21045510;
Q7269;monarchy;Q21045565;Q21045565;
Q7269;monarchy;Q21045568;Q21045568;
Q7269;monarchy;Q21045606;Q21045606;
Q7269;monarchy;Q21051997;Q21051997;
Q7269;monarchy;Q21075167;Q21075167;
Q7269;monarchy;Q21075171;Q21075171;
Q7269;monarchy;Q21075174;Q21075174;
Q7269;monarchy;Q21075175;Q21075175;
Q7269;monarchy;Q21075172;Q21075172;
Q7269;monarchy;Q21075178;Q21075178;
Q7269;monarchy;Q21075177;Q21075177;
Q7269;monarchy;Q21075183;Q21075183;
Q7269;monarchy;Q21075180;Q21075180;
Q7269;monarchy;Q21075181;Q21075181;
Q7269;monarchy;Q21075187;Q21075187;
Q7269;monarchy;Q21075185;Q21075185;
Q7269;monarchy;Q21075190;Q21075190;
Q7269;monarchy;Q21075188;Q21075188;
Q7269;monarchy;Q21075189;Q21075189;
Q7269;monarchy;Q21075194;Q21075194;
Q7269;monarchy;Q21075192;Q21075192;
Q7269;monarchy;Q21075193;Q21075193;
Q7269;monarchy;Q21075366;Q21075366;
Q7269;monarchy;Q21075367;Q21075367;
Q7269;monarchy;Q21075364;Q21075364;
Q7269;monarchy;Q21075368;Q21075368;
Q7269;monarchy;Q21075383;Q21075383;
Q7269;monarchy;Q21075381;Q21075381;
Q7269;monarchy;Q21075387;Q21075387;
Q7269;monarchy;Q21075384;Q21075384;
Q7269;monarchy;Q21075385;Q21075385;
Q7269;monarchy;Q21075391;Q21075391;
Q7269;monarchy;Q21075388;Q21075388;
Q7269;monarchy;Q21075389;Q21075389;
Q7269;monarchy;Q21075392;Q21075392;
Q7269;monarchy;Q21075446;Q21075446;
Q7269;monarchy;Q21075450;Q21075450;
Q7269;monarchy;Q21075451;Q21075451;
Q7269;monarchy;Q21075448;Q21075448;
Q7269;monarchy;Q21075449;Q21075449;
Q7269;monarchy;Q21075454;Q21075454;
Q7269;monarchy;Q21075455;Q21075455;
Q7269;monarchy;Q21075458;Q21075458;
Q7269;monarchy;Q21075459;Q21075459;
Q7269;monarchy;Q21075456;Q21075456;
Q7269;monarchy;Q21075457;Q21075457;
Q7269;monarchy;Q21075462;Q21075462;
Q7269;monarchy;Q21075460;Q21075460;
Q7269;monarchy;Q21075461;Q21075461;
Q7269;monarchy;Q21075464;Q21075464;
Q7269;monarchy;Q21075465;Q21075465;
Q7269;monarchy;Q21075468;Q21075468;
Q7269;monarchy;Q21075475;Q21075475;
Q7269;monarchy;Q21075477;Q21075477;
Q7269;monarchy;Q21075486;Q21075486;
Q7269;monarchy;Q16800920;Principality of Chaghaniyan;
Q7269;monarchy;Q19837669;Principality of Salm;
Q7269;monarchy;Q21075198;Rampura;
Q7269;monarchy;Q21075197;Rampur;
Q7269;monarchy;Q15883595;Principality Anhalt-Köthen (1471-1562);
Q7269;monarchy;Q15883600;Principality of Piedmont;
Q7269;monarchy;Q16155815;Principality of Anhalt;
Q7269;monarchy;Q16601665;Principality of Masserano;
Q7269;monarchy;Q16671030;Principality of Debdou;
Q7269;monarchy;Q16852196;Kottal;
Q7269;monarchy;Q17045772;Principality of Biała;
Q7269;monarchy;Q19915247;Principality Querfurt;
Q7269;monarchy;Q19985067;Principality of Oneglia;
Q7269;monarchy;Q21075173;Bijāpur;
Q7269;monarchy;Q21075452;Halaria;
Q7269;monarchy;Q21075453;Iavej;
Q7269;monarchy;Q21075463;Jetpur Vadia State;
Q7269;monarchy;Q21075466;Kanksiali;
Q7269;monarchy;Q21075365;Tarauli;
Q7269;monarchy;Q21075467;Katodia;
Q7269;monarchy;Q21075470;Khijadia Najani;
Q7269;monarchy;Q21075469;Khijadia Dosaji;
Q7269;monarchy;Q21075471;Limbda;
Q7269;monarchy;Q21075474;Mevasa;
Q7269;monarchy;Q21075473;Mengni;
Q7269;monarchy;Q21075476;Nilvala;
Q7269;monarchy;Q21075478;Panchavada;
Q7269;monarchy;Q21075483;Ratanpur Dhamanka;
Q7269;monarchy;Q21075484;Rohisala;
Q7269;monarchy;Q21075485;Sahuka;
Q7269;monarchy;Q21075390;Naswadi;
Q7269;monarchy;Q16400998;Principality of Taron;
Q7269;monarchy;Q86663076;Pietraperzia principality;
Q7269;monarchy;Q86671658;Principado de Capestrano;
Q7269;monarchy;Q21075487;Q21075487;
Q7269;monarchy;Q21075491;Q21075491;
Q7269;monarchy;Q21075488;Q21075488;
Q7269;monarchy;Q21075489;Q21075489;
Q7269;monarchy;Q21075492;Q21075492;
Q7269;monarchy;Q21076330;Q21076330;
Q7269;monarchy;Q21076344;Q21076344;
Q7269;monarchy;Q21076354;Q21076354;
Q7269;monarchy;Q21076359;Q21076359;
Q7269;monarchy;Q21076362;Q21076362;
Q7269;monarchy;Q21076360;Q21076360;
Q7269;monarchy;Q21076372;Q21076372;
Q7269;monarchy;Q21076423;Q21076423;
Q7269;monarchy;Q21076426;Q21076426;
Q7269;monarchy;Q21076427;Q21076427;
Q7269;monarchy;Q21076424;Q21076424;
Q7269;monarchy;Q21076433;Q21076433;
Q7269;monarchy;Q21076473;Q21076473;
Q7269;monarchy;Q21076492;Q21076492;
Q7269;monarchy;Q21076498;Q21076498;
Q7269;monarchy;Q21076500;Q21076500;
Q7269;monarchy;Q21076510;Q21076510;
Q7269;monarchy;Q21076511;Q21076511;
Q7269;monarchy;Q21076514;Q21076514;
Q7269;monarchy;Q21076515;Q21076515;
Q7269;monarchy;Q21076512;Q21076512;
Q7269;monarchy;Q21076513;Q21076513;
Q7269;monarchy;Q21076519;Q21076519;
Q7269;monarchy;Q21076526;Q21076526;
Q7269;monarchy;Q21076558;Q21076558;
Q7269;monarchy;Q21076570;Q21076570;
Q7269;monarchy;Q21076571;Q21076571;
Q7269;monarchy;Q21081223;Q21081223;
Q7269;monarchy;Q21081224;Q21081224;
Q7269;monarchy;Q21081225;Q21081225;
Q7269;monarchy;Q21088420;Q21088420;
Q7269;monarchy;Q21094900;Q21094900;
Q7269;monarchy;Q21099338;Q21099338;
Q7269;monarchy;Q21099341;Q21099341;
Q7269;monarchy;Q21099414;Q21099414;
Q7269;monarchy;Q21099424;Q21099424;
Q7269;monarchy;Q21099434;Q21099434;
Q7269;monarchy;Q21099432;Q21099432;
Q7269;monarchy;Q21099442;Q21099442;
Q7269;monarchy;Q21099446;Q21099446;
Q7269;monarchy;Q21099538;Q21099538;
Q7269;monarchy;Q21099560;Q21099560;
Q7269;monarchy;Q21190192;Q21190192;
Q7269;monarchy;Q21849629;Q21849629;
Q7269;monarchy;Q26271833;Q26271833;
Q7269;monarchy;Q29032667;Q29032667;
Q7269;monarchy;Q31073394;Q31073394;
Q7269;monarchy;Q31073469;Q31073469;
Q7269;monarchy;Q31073474;Q31073474;
Q7269;monarchy;Q21099435;Kanika;
Q7269;monarchy;Q39870480;Dayi;
Q7269;monarchy;Q42325584;Q42325584;
Q7269;monarchy;Q42433127;Q42433127;
Q7269;monarchy;Q21075490;Vavdi Vachhani;
Q7269;monarchy;Q21076358;Barabhum;
Q7269;monarchy;Q21076458;Khimedi;
Q7269;monarchy;Q21081239;Ustuni;
Q7269;monarchy;Q21099481;Rupar State;
Q7269;monarchy;Q21661714;Melicado de Caxatal;
Q7269;monarchy;Q51954389;Q51954389;
Q7269;monarchy;Q51977389;Q51977389;
Q7269;monarchy;Q28126473;Siunia;
Q7269;monarchy;Q54965450;Q54965450;
Q7269;monarchy;Q28171764;Jamar;
Q7269;monarchy;Q28174055;Silana, Sorath;
Q7269;monarchy;Q28179894;Rajpara State;
Q7269;monarchy;Q28179897;Rajpara State;
Q7269;monarchy;Q60838650;Q60838650;
Q7269;monarchy;Q60839194;Q60839194;
Q7269;monarchy;Q60839199;Q60839199;
Q7269;monarchy;Q60839244;Q60839244;
Q7269;monarchy;Q60839245;Q60839245;
Q7269;monarchy;Q60839278;Q60839278;
Q7269;monarchy;Q60839315;Q60839315;
Q7269;monarchy;Q60839312;Q60839312;
Q7269;monarchy;Q30591095;Prince of Leonforte;
Q7269;monarchy;Q31838786;Fürstentum Eichsfeld;
Q7269;monarchy;Q39908702;Lordship of the Isles;
Q7269;monarchy;Q56885910;Emirate of Diriyah;
Q7269;monarchy;Q81798824;Q81798824;
Q7269;monarchy;Q86662392;Q86662392;
Q7269;monarchy;Q86666422;Q86666422;
Q7269;monarchy;Q90510666;Q90510666;
Q7269;monarchy;Q96480302;Q96480302;
Q7269;monarchy;Q58811010;Principality of Holszany;
Q7269;monarchy;Q58856346;Principality of Krautheim;
Q7269;monarchy;Q104257339;Q104257339;
Q7269;monarchy;Q60394970;Principato di Scaletta;
Q7269;monarchy;Q107463552;Hohenlohe-Weikersheim;
Q7269;monarchy;Q111678391;Principality of Asturias;
Q7269;monarchy;Q111963156;Principality of Noja;
Q7269;monarchy;Q83988995;Thessalian Principality;
Q7269;monarchy;Q4154077;Q4154077;
Q7269;monarchy;Q4169687;Q4169687;
Q7269;monarchy;Q125421609;Principality of Waterloo;
Q7269;monarchy;Q4322876;Q4322876;
Q7269;monarchy;Q4330782;Q4330782;
Q7269;monarchy;Q4443561;Q4443561;
Q7269;monarchy;Q126685015;Principado de Thurn e Taxis;
Q7269;monarchy;Q6103557;Q6103557;
Q7269;monarchy;Q7557747;Soli;
Q7269;monarchy;Q131573029;Principality of Benevento;
Q7269;monarchy;Q12139792;Q12139792;
Q7269;monarchy;Q13945510;Q13945510;
Q7269;monarchy;Q1154406;Shogunato Ashikaga;
Q7269;monarchy;Q15788609;Q15788609;
Q7269;monarchy;Q16714548;Q16714548;
Q7269;monarchy;Q295985;Usora;
Q7269;monarchy;Q1261908;Principado de Pereslavl;
Q7269;monarchy;Q1794655;Kutai;
Q7269;monarchy;Q19692933;Q19692933;
Q7269;monarchy;Q153136;Monarquia de Habsburgo;
Q7269;monarchy;Q156199;Eleitorado da Saxônia;
Q7269;monarchy;Q159477;Ajman;
Q7269;monarchy;Q170024;Ras al-Khaimah;
Q7269;monarchy;Q175021;Umm al Qaywayn;
Q7269;monarchy;Q187712;Emirado Abu Dhabi;
Q7269;monarchy;Q188810;Emirado de Xarja;
Q7269;monarchy;Q11696542;1587 Polish–Lithuanian royal election;
Q7269;monarchy;Q11750528;Duchy of Moscow;
Q7269;monarchy;Q1794352;Eleitorado de Tréveris;
Q7269;monarchy;Q4440238;Starodub Principality;
Q7269;monarchy;Q1981137;Belyov Principality;
Q7269;monarchy;Q2029522;Sultanato de Ternate;
Q7269;monarchy;Q2030015;Sultanate of Deli;
Q7269;monarchy;Q2058861;Prince-Archbishopric of  Besançon;
Q7269;monarchy;Q2114397;Yogyakarta Sultanate;
Q7269;monarchy;Q12491400;Pelalawan Sultanate;
Q7269;monarchy;Q13031709;Principality of Novogrudok;
Q7269;monarchy;Q5812029;Djawf;
Q7269;monarchy;Q2634240;Asahan Sultanate;
Q7269;monarchy;Q302132;Império colonial dinamarquês;
Q7269;monarchy;Q303598;Política colonial da Áustria;
Q7269;monarchy;Q3177663;Pakualaman;
Q7269;monarchy;Q2914544;Ducado de Lencastre;
Q7269;monarchy;Q2988765;Sultanate of Siak Sri Indrapura;
Q7269;monarchy;Q15471939;Archbishopric of Riga;
Q7269;monarchy;Q3253408;Principality of Karachev;
Q7269;monarchy;Q113408131;Beylik of Aksay;
Q7269;monarchy;Q3503553;Riau-Lingga Sultanate;
Q7269;monarchy;Q3503548;Sultanate of Bulungan;
Q7269;monarchy;Q3503559;Sultanate of Serdang;
Q7269;monarchy;Q16701789;Starodub Principality;
Q7269;monarchy;Q16837722;1669 Polish–Lithuanian royal election;
Q7269;monarchy;Q16837727;1674 Polish–Lithuanian royal election;
Q7269;monarchy;Q16837735;1704 Polish–Lithuanian royal election;
Q7269;monarchy;Q16837743;1764 Polish–Lithuanian royal election;
Q7269;monarchy;Q16837740;1733 Polish–Lithuanian royal election;
Q7269;monarchy;Q16837803;1697 Polish–Lithuanian royal election;
Q7269;monarchy;Q3919102;Principality of Tarusa;
Q7269;monarchy;Q4166809;Dorogobuzh principality (Volhynia);
Q7269;monarchy;Q4226527;Principality of Kozelsk;
Q7269;monarchy;Q4368094;Duchy of Podolia;
Q7269;monarchy;Q4380829;Principality of Pronsk;
Q7269;monarchy;Q4468937;Duchy of Uglich;
Q7269;monarchy;Q4848752;Baixa de Cassanje;
Q7269;monarchy;Q19548388;Principality of Vilnius;
Q7269;monarchy;Q636389;Archbishopric of Magdeburg;
Q7269;monarchy;Q646390;Eleitorado de Salzburgo;
Q7269;monarchy;Q5296194;Donji Kraji;
Q7269;monarchy;Q701614;Arcebispado de Salzburgo;
Q7269;monarchy;Q736839;Shogunato Kamakura;
Q7269;monarchy;Q815524;Império belga;
Q7269;monarchy;Q837128;Prince-Archbishopric of Bremen;
Q7269;monarchy;Q876107;Ducado da Cornualha;
Q7269;monarchy;Q960681;Humska zemlja;
Q7269;monarchy;Q4235573;Principality of Kostroma;
Q7269;monarchy;Q9252351;1576 Polish–Lithuanian royal election;
Q7269;monarchy;Q9252355;1648 Polish–Lithuanian royal election;
Q7269;monarchy;Q9252353;1632 Polish–Lithuanian royal election;
Q7269;monarchy;Q6104643;reign of Amadeo I of Spain;
Q7269;monarchy;Q19692790;Principality of Berestey;
Q7269;monarchy;Q22880;Eleitorado do Palatinato;
Q7269;monarchy;Q4091;Al Fujayrah;
Q7269;monarchy;Q613;Emirate of Dubai;
Q7269;monarchy;Q118516566;Q118516566;
Q7269;monarchy;Q112042482;Principality of Girona;
Q7269;monarchy;Q8680;Império Britânico;
Q7269;monarchy;Q125019500;Q125019500;
Q7269;monarchy;Q131429084;Q131429084;
Q7269;monarchy;Q131617894;Q131617894;
Q7269;monarchy;Q117374166;Banu thabit;
Q7269;monarchy;Q134395447;Q134395447;
Q7269;monarchy;Q135553574;Q135553574;
Q7269;monarchy;Q123355370;Zemlja Bosna;
Q7269;monarchy;Q2203393;Q2203393;
Q7269;monarchy;Q3715878;Q3715878;
Q7269;monarchy;Q126025772;Viscounty of Agde;
Q7269;monarchy;Q5404442;Q5404442;
Q7269;monarchy;Q5409815;Q5409815;
Q7269;monarchy;Q5486427;Q5486427;
Q7269;monarchy;Q5554429;Q5554429;
Q7269;monarchy;Q5688394;Q5688394;
Q7269;monarchy;Q5814515;Q5814515;
Q7269;monarchy;Q5814512;Q5814512;
Q7269;monarchy;Q5814531;Q5814531;
Q7269;monarchy;Q5814535;Q5814535;
Q7269;monarchy;Q5814548;Q5814548;
Q7269;monarchy;Q5814553;Q5814553;
Q7269;monarchy;Q5814558;Q5814558;
Q7269;monarchy;Q5814561;Q5814561;
Q7269;monarchy;Q5814567;Q5814567;
Q7269;monarchy;Q5814581;Q5814581;
Q7269;monarchy;Q1093585;Ducado de Moctezuma de Tultengo;
Q7269;monarchy;Q130499974;Principality of Novgorod-Seversk;
Q7269;monarchy;Q617259;Duque de Gandía;
Q7269;monarchy;Q724364;Ducado de Osuna;
Q7269;monarchy;Q135263605;Principality of Mataranga;
Q7269;monarchy;Q1235643;Duchy of Santisteban del Puerto;
Q7269;monarchy;Q3715868;Duchy of Montalto;
Q7269;monarchy;Q1317982;Duke of Fernán Núñez;
Q7269;monarchy;Q97217126;Pavlovića Zemlja;
Q7269;monarchy;Q1328476;Duque de Albuquerque;
Q7269;monarchy;Q1615233;Duke of Béjar;
Q7269;monarchy;Q1615258;Duchy of Feria;
Q7269;monarchy;Q1615268;Duchy of Hijar;
Q7269;monarchy;Q1705690;Dukedom of Medinaceli;
Q7269;monarchy;Q27890657;Q27890657;
Q7269;monarchy;Q2172530;Electorate of Württemberg;
Q7269;monarchy;Q2405004;Ducado da Cantábria;
Q7269;monarchy;Q2504285;Duchy of Veragua;
Q7269;monarchy;Q287825;Duchy of Aliaga and Castellot;
Q7269;monarchy;Q2817290;Duke of Dato;
Q7269;monarchy;Q2817341;Ducado de Hernani;
Q7269;monarchy;Q2839859;Ducado de Vistahermosa;
Q7269;monarchy;Q3040720;Duke of San Fernando Luis;
Q7269;monarchy;Q3699091;Duke of Mandas;
Q7269;monarchy;Q3715839;Ducado de Solferino;
Q7269;monarchy;Q3715835;Duke of Nochera;
Q7269;monarchy;Q3771328;Duchy of Villena;
Q7269;monarchy;Q502394;Ducado de Abrantes;
Q7269;monarchy;Q502443;Duque de Montblanc;
Q7269;monarchy;Q4135188;Duke of Maqueda;
Q7269;monarchy;Q4137579;Duchy of Benavente;
Q7269;monarchy;Q549070;Duque de Huéscar;
Q7269;monarchy;Q19746028;Mempawah Kingdom;
Q7269;monarchy;Q19841448;Krevsk Duchy;
Q7269;monarchy;Q5313151;Duke of la Torre;
Q7269;monarchy;Q5316074;Duke of Gor;
Q7269;monarchy;Q5401304;Duke of Arco;
Q7269;monarchy;Q5476098;Duchy of Galisteo;
Q7269;monarchy;Q5477634;Duke of Peñafiel;
Q7269;monarchy;Q678177;Ducado de Medina-Sidonia;
Q7269;monarchy;Q5649020;Dukedom of Seo de Urgel;
Q7269;monarchy;Q698089;Grão-Ducado de Wurzburgo;
Q7269;monarchy;Q706018;Eleitorado de Hanôver;
Q7269;monarchy;Q5814497;Duchy of Aguiar;
Q7269;monarchy;Q5814502;Duke of Algeciras;
Q7269;monarchy;Q5814507;Duchy of Almazán;
Q7269;monarchy;Q5814505;Duchy of Algete;
Q7269;monarchy;Q5814510;Duke of Almazán de Saint Priest;
Q7269;monarchy;Q5814521;Dukedom of Ansola;
Q7269;monarchy;Q5814525;Duke of Arión;
Q7269;monarchy;Q5814533;Duke of Atrisco;
Q7269;monarchy;Q5814543;Duque de Baena;
Q7269;monarchy;Q5814563;Duchy of Castro-Terreño;
Q7269;monarchy;Q5814565;Duke of Caylus;
Q7269;monarchy;Q5814574;Ducado de Cánovas del Castillo;
Q7269;monarchy;Q5814579;Dukedom of Dúrcal;
Q7269;monarchy;Q5814584;Duchy of Estremera;
Q7269;monarchy;Q5814587;Duke of Fernández-Miranda;
Q7269;monarchy;Q5814589;Duchy of Francavilla;
Q7269;monarchy;Q5814595;Duke of Granada de Ega;
Q7269;monarchy;Q5814597;Duke of Grimaldi;
Q7269;monarchy;Q5814527;Ducado de Arjona;
Q7269;monarchy;Q5814569;Duque de Ciudad Real;
Q7269;monarchy;Q724375;Duchy of Cardona;
Q7269;monarchy;Q724880;Ducado de Arcos;
Q7269;monarchy;Q724940;Duke of Bivona;
Q7269;monarchy;Q724945;Duchy of Uceda;
Q7269;monarchy;Q725035;Duke of Almodóvar del Río;
Q7269;monarchy;Q725040;Duke of Plasencia;
Q7269;monarchy;Q725045;Duke of Fernandina;
Q7269;monarchy;Q751986;Duchy of Sessa;
Q7269;monarchy;Q52486800;Q52486800;
Q7269;monarchy;Q23731257;Patria del Friuli;
Q7269;monarchy;Q28639;Duchy of Escalona;
Q7269;monarchy;Q106878163;Duke of Nysa;
Q7269;monarchy;Q110812103;Zemlja (feudal Bosnia);
Q7269;monarchy;Q116169609;Xecado de Sangage;
Q7269;monarchy;Q766543;Monarquia Hispânica;
Q7269;monarchy;Q5814599;Q5814599;
Q7269;monarchy;Q5814607;Q5814607;
Q7269;monarchy;Q5814612;Q5814612;
Q7269;monarchy;Q5814622;Q5814622;
Q7269;monarchy;Q5814624;Q5814624;
Q7269;monarchy;Q5814634;Q5814634;
Q7269;monarchy;Q5814638;Q5814638;
Q7269;monarchy;Q5814636;Q5814636;
Q7269;monarchy;Q5814642;Q5814642;
Q7269;monarchy;Q5814646;Q5814646;
Q7269;monarchy;Q5814657;Q5814657;
Q7269;monarchy;Q5814660;Q5814660;
Q7269;monarchy;Q5814678;Q5814678;
Q7269;monarchy;Q5814676;Q5814676;
Q7269;monarchy;Q5814681;Q5814681;
Q7269;monarchy;Q5814685;Q5814685;
Q7269;monarchy;Q5814692;Q5814692;
Q7269;monarchy;Q5814699;Q5814699;
Q7269;monarchy;Q5814707;Q5814707;
Q7269;monarchy;Q5814714;Q5814714;
Q7269;monarchy;Q5814721;Q5814721;
Q7269;monarchy;Q5814731;Q5814731;
Q7269;monarchy;Q5814728;Q5814728;
Q7269;monarchy;Q5814734;Q5814734;
Q7269;monarchy;Q5814741;Q5814741;
Q7269;monarchy;Q5814765;Q5814765;
Q7269;monarchy;Q5814775;Q5814775;
Q7269;monarchy;Q5814773;Q5814773;
Q7269;monarchy;Q5814777;Q5814777;
Q7269;monarchy;Q5814783;Q5814783;
Q7269;monarchy;Q5814793;Q5814793;
Q7269;monarchy;Q5814812;Q5814812;
Q7269;monarchy;Q8770865;Q8770865;
Q7269;monarchy;Q8770885;Q8770885;
Q7269;monarchy;Q13743088;Q13743088;
Q7269;monarchy;Q10268941;Ducado de Valência de Campos;
Q7269;monarchy;Q16558391;Q16558391;
Q7269;monarchy;Q16558394;Q16558394;
Q7269;monarchy;Q11681202;Duchy of Montalto;
Q7269;monarchy;Q5814703;Duke of San Fernando de Quiroga;
Q7269;monarchy;Q16488055;Duchy of Andria;
Q7269;monarchy;Q5814601;Duchy of Huete;
Q7269;monarchy;Q5814614;Duchy of Luna;
Q7269;monarchy;Q5814609;Duke of Liria and Jérica;
Q7269;monarchy;Q5814617;dukedom of Lécera;
Q7269;monarchy;Q5814627;Duke of Maura;
Q7269;monarchy;Q5814631;Duchy of Medina de las Torres;
Q7269;monarchy;Q5814629;Duchy of Medina de Rioseco;
Q7269;monarchy;Q5814644;Dukes of Monteleone;
Q7269;monarchy;Q5814649;Duke of Montellano;
Q7269;monarchy;Q5814654;Duke of Montoro;
Q7269;monarchy;Q5814666;Duchy of Pastrana;
Q7269;monarchy;Q5814673;Ducado de Peñaranda de Duero;
Q7269;monarchy;Q5814687;Duchy of Rivas de Saavedra;
Q7269;monarchy;Q5814694;Duke of Rubí;
Q7269;monarchy;Q5814696;Dukedom of Sabiote;
Q7269;monarchy;Q5814710;Duke of San Miguel;
Q7269;monarchy;Q5814718;Duchy of Sanlúcar la Mayor;
Q7269;monarchy;Q5814712;Duke of San Pedro de Galatino;
Q7269;monarchy;Q5814739;Dukedom of Santángelo;
Q7269;monarchy;Q5814743;Ducado de Segovia;
Q7269;monarchy;Q5814736;Duke of Santoña;
Q7269;monarchy;Q5814746;Duchy of Sesto;
Q7269;monarchy;Q5814751;Duchy of Soria;
Q7269;monarchy;Q5814749;Duke of Soma;
Q7269;monarchy;Q5814759;Duchy of t'Serlaes;
Q7269;monarchy;Q5814756;Duchy of Sueca;
Q7269;monarchy;Q5814763;Duke of Tamames;
Q7269;monarchy;Q5814761;Duke of Talavera;
Q7269;monarchy;Q5814768;Duchy of Terranova;
Q7269;monarchy;Q5814771;Duke of Tetuan;
Q7269;monarchy;Q5814790;Duke of la Alcúdia;
Q7269;monarchy;Q5814795;Duke of Palata;
Q7269;monarchy;Q5814798;Duchy of La Roca;
Q7269;monarchy;Q5814800;Duchy of la Vega;
Q7269;monarchy;Q5814803;Duke of Victoria de las Amezcoas;
Q7269;monarchy;Q5814805;Ducado de las Torres;
Q7269;monarchy;Q8770863;Dukedom of Alcalá de los Gazules;
Q7269;monarchy;Q8770867;Dukedom of Amalfi;
Q7269;monarchy;Q8770881;Ducado de Montemar;
Q7269;monarchy;Q8770884;Duchy of Segorbe;
Q7269;monarchy;Q8770868;ducado de Berwick;
Q7269;monarchy;Q8770875;Ducado de Canalejas;
Q7269;monarchy;Q5814690;Duke of Riánsares;
Q7269;monarchy;Q5814726;Duke of Santa Elena;
Q7269;monarchy;Q5814780;Herdeiro do Título Duque de Durcal;
Q7269;monarchy;Q58481205;Ducado de Gerona;
Q7269;monarchy;Q58485413;duchy of Cádiz;
Q7269;monarchy;Q58805260;ducado de Caminha;
Q7269;monarchy;Q59241456;ducado do Infantado;
Q7269;monarchy;Q59244924;duchy of Lerma;
Q7269;monarchy;Q59281277;duchy of Olivares;
Q7269;monarchy;Q100594799;Electorate of Hesse;
Q7269;monarchy;Q107630595;Duchy of Wiślica;
Q7269;monarchy;Q107803547;Duchy of Wizna;
Q7269;monarchy;Q109237685;Duchy of Brześć Kujawski;
Q7269;monarchy;Q109237699;Duchy of Poznań;
Q7269;monarchy;Q109237702;Duchy of Gniezno;
Q7269;monarchy;Q109254601;Duchy of Rawa;
Q7269;monarchy;Q109284974;Duchy of Warsaw;
Q7269;monarchy;Q112063083;Duchy of Frías;
Q7269;monarchy;Q112072577;Ducado de Alba;
Q7269;monarchy;Q112074506;Duchy of Villahermosa;
Q7270;republic;Q2145361;Q2145361;
Q7270;republic;Q3456385;Q3456385;
Q7270;republic;Q552157;Nieuwe Republiek;
Q7270;republic;Q4452443;Q4452443;
Q7270;republic;Q1028133;República Autônoma Albanesa de Korçë;
Q7270;republic;Q1029847;República de Natália;
Q7270;republic;Q2145397;Goshen;
Q7270;republic;Q948;Tunísia;TUN
Q7270;republic;Q794;Irão;IRN
Q7270;republic;Q40;Áustria;AUT
Q7270;republic;Q131443094;Ibadan Republic;
Q7270;republic;Q1099144;República de Lakota;
Q7270;republic;Q837;Nepal;NPL
Q7270;republic;Q11945281;Q11945281;
Q7270;republic;Q11945285;Q11945285;
Q7270;republic;Q15881235;Q15881235;
Q7270;republic;Q750;Bolívia;BOL
Q7270;republic;Q1259200;Terceira República Portuguesa;
Q7270;republic;Q1269234;Stellalândia;
Q7270;republic;Q1606043;Siberian Republic;
Q7270;republic;Q142;França;FRA
Q7270;republic;Q21569092;Q21569092;
Q7270;republic;Q1493843;Klein Vrystaat;
Q7270;republic;Q739;Colômbia;COL
Q7270;republic;Q167360;Primeira República Portuguesa;
Q7270;republic;Q184;Bielorrússia;BLR
Q7270;republic;Q24392646;Q24392646;
Q7270;republic;Q178038;Segunda República Espanhola;
Q7270;republic;Q230;Geórgia;GEO
Q7270;republic;Q954;Zimbábue;ZWE
Q7270;republic;Q1923781;República Albanesa;
Q7270;republic;Q220167;Republic of Lydenburg;
