conflict_qid;conflict_label;participant_qid;participant_label;point_in_time;type_qid;window
Q130329561;Action of 18 April 1695;Q179876;Reino da Inglaterra;1695-04-18T00:00:00Z;Q350604;all
Q130246822;Action of 12 October 1734;Q3399982;Reino de Espanha;1734-10-12T00:00:00Z;Q350604;all
Q131576621;Battle of the Gulf of Tunis;Q187549;Ordem de São João;1624-07-04T00:00:00Z;Q350604;all
Q135688888;Battle of Piombino Channel;Q170174;Estados Papais;1518-09-01T00:00:00Z;Q350604;all
Q131584947;Battle of the Dalmatian Coast;Q3382803;Vilayet of Tunis;1624-07-13T00:00:00Z;Q350604;all
Q130329561;Action of 18 April 1695;Q62651;Reino da Dinamarca e Noruega;1695-04-18T00:00:00Z;Q350604;all
Q134108604;Battle of Bonavista;Q179876;Reino da Inglaterra;1704-08-18T00:00:00Z;Q350604;all
Q130520911;Battle of Cartagena;Q3045696;Argélia otomana;1620-10-10T00:00:00Z;Q350604;all
Q135688886;Action off Elba;Q899359;Piratas da Barbária;1504-01-01T00:00:00Z;Q350604;all
Q129274274;Batalha de Guadalmesí;Q582861;Império Merínida;1342-04-16T00:00:00Z;Q350604;all
Q135100297;Action of 31 January 1779;Q161885;Reino da Grã-Bretanha;1779-01-31T00:00:00Z;Q350604;all
Q130644241;Action of 18 April 1710;Q3045696;Argélia otomana;1710-04-18T00:00:00Z;Q350604;all
Q131401878;Raid on La Goulette;Q12560;Império Otomano;1617-10-01T00:00:00Z;Q350604;all
Q131584955;Battle of Chios;Q766543;Monarquia Hispânica;1621-03-20T00:00:00Z;Q350604;all
Q130244576;Battle of Cape Palos;Q766543;Monarquia Hispânica;1617-08-04T00:00:00Z;Q350604;all
Q131584955;Battle of Chios;Q154849;Grão-Ducado da Toscana;1621-03-20T00:00:00Z;Q350604;all
Q135688886;Action off Elba;Q170174;Estados Papais;1504-01-01T00:00:00Z;Q350604;all
Q135938452;Mary Anne ship attack;Q174193;Reino Unido da Grã-Bretanha e Irlanda;1825-01-01T00:00:00Z;Q350604;all
Q130581206;Battle of the Nargö;Q174193;Reino Unido da Grã-Bretanha e Irlanda;1808-06-23T00:00:00Z;Q350604;all
Q131584947;Battle of the Dalmatian Coast;Q187549;Ordem de São João;1624-07-13T00:00:00Z;Q350604;all
Q130520911;Battle of Cartagena;Q170072;República das Sete Províncias Unidas dos Países Baixos;1620-10-10T00:00:00Z;Q350604;all
Q131585804;Battle of Palermo;Q3382803;Vilayet of Tunis;1624-05-23T00:00:00Z;Q350604;all
Q130581249;Red Seal ship incident;Q205662;Xogunato Tokugawa;1608-11-30T00:00:00Z;Q350604;all
Q135456683;Battle of Cape Pracel;Q216786;Reino de Champa;1591-11-01T00:00:00Z;Q350604;all
Q134108604;Battle of Bonavista;Q70972;Reino da França;1704-08-18T00:00:00Z;Q350604;all
Q131576621;Battle of the Gulf of Tunis;Q766543;Monarquia Hispânica;1624-07-04T00:00:00Z;Q350604;all
Q130130891;Stockholm incident;Q330362;Comunidade da Inglaterra;1651-07-01T00:00:00Z;Q350604;all
Q130250609;Battle of Cartagena;Q330362;Comunidade da Inglaterra;1650-11-16T00:00:00Z;Q350604;all
Q130548400;Portuguese attack on the Catherine;Q45670;Reino de Portugal;1618-09-01T00:00:00Z;Q350604;all
Q135456683;Battle of Cape Pracel;Q9903;Dinastia Ming;1591-11-01T00:00:00Z;Q350604;all
Q131584955;Battle of Chios;Q3045696;Argélia otomana;1621-03-20T00:00:00Z;Q350604;all
Q130244576;Battle of Cape Palos;Q3045696;Argélia otomana;1617-08-04T00:00:00Z;Q350604;all
Q130372789;Seizure of the Gilded Lion;Q170072;República das Sete Províncias Unidas dos Países Baixos;1661-01-01T00:00:00Z;Q350604;all
Q131585804;Battle of Palermo;Q187549;Ordem de São João;1624-05-23T00:00:00Z;Q350604;all
Q130520911;Battle of Cartagena;Q179876;Reino da Inglaterra;1620-10-10T00:00:00Z;Q350604;all
Q130232763;Battle off Cape Palos;Q174193;Reino Unido da Grã-Bretanha e Irlanda;1805-02-04T00:00:00Z;Q350604;all
Q134043319;Action of 11 April 1783;Q161885;Reino da Grã-Bretanha;1783-04-11T00:00:00Z;Q350604;all
Q130250609;Battle of Cartagena;Q2284765;cavaliers;1650-11-16T00:00:00Z;Q350604;all
Q130168922;1865 Calderilla clashes;Q29;Espanha;1865-12-27T00:00:00Z;Q350604;all
Q135003285;Action of 7 July 1804;Q20396797;Tripoli Eyalet;1804-07-07T00:00:00Z;Q350604;all
Q131584947;Battle of the Dalmatian Coast;Q766543;Monarquia Hispânica;1624-07-13T00:00:00Z;Q350604;all
Q131381832;Raid on La Goulette;Q766543;Monarquia Hispânica;1612-05-23T00:00:00Z;Q350604;all
Q131584955;Battle of Chios;Q12560;Império Otomano;1621-03-20T00:00:00Z;Q350604;all
Q129274274;Batalha de Guadalmesí;Q217196;Coroa de Castela;1342-04-16T00:00:00Z;Q350604;all
Q130271266;Action of 26 September 1575;Q766543;Monarquia Hispânica;1575-10-06T00:00:00Z;Q350604;all
Q130302161;Anglo–Swedish skirmish;Q215443;Império Sueco;1695-12-01T00:00:00Z;Q350604;all
Q130581249;Red Seal ship incident;Q45670;Reino de Portugal;1608-11-30T00:00:00Z;Q350604;all
Q129274274;Batalha de Guadalmesí;Q45670;Reino de Portugal;1342-04-16T00:00:00Z;Q350604;all
Q133828700;Action of 31 October 1803;Q20396797;Tripoli Eyalet;1803-10-31T00:00:00Z;Q350604;all
Q133828702;Action of 2 June 1803;Q20396797;Tripoli Eyalet;1803-06-02T00:00:00Z;Q350604;all
Q130302305;Action of 10 August 1695;Q215443;Império Sueco;1695-08-10T00:00:00Z;Q350604;all
Q133828701;Action of 17 June 1802;Q20396797;Tripoli Eyalet;1802-06-17T00:00:00Z;Q350604;all
Q130548400;Portuguese attack on the Catherine;Q179876;Reino da Inglaterra;1618-09-01T00:00:00Z;Q350604;all
Q131584955;Battle of Chios;Q174306;República de Gênova;1621-03-20T00:00:00Z;Q350604;all
Q130644241;Action of 18 April 1710;Q187549;Ordem de São João;1710-04-18T00:00:00Z;Q350604;all
Q130520911;Battle of Cartagena;Q70972;Reino da França;1620-10-10T00:00:00Z;Q350604;all
Q6081301;Battle of Tenedos (1698);Q4948;República de Veneza;1698-06-14T00:00:00Z;Q350604;all
Q6981766;Batalha Naval do Rio Tejo;Q45670;Reino de Portugal;1384-07-26T00:00:00Z;Q350604;all
Q6861260;Battle of Burullus;Q142;França;1956-11-04T00:00:00Z;Q350604;all
Q5748699;Capture of the steamer Rímac;Q419;Peru;1879-07-23T00:00:00Z;Q350604;all
Q7443113;Segunda Batalha de San Juan;Q30;Estados Unidos;1898-06-22T00:00:00Z;Q350604;all
Q8348305;A batalha de Cagayan 1582;Q697605;Wakō;1582-01-01T00:00:00Z;Q350604;all
Q6065903;Passagem de Curupaiti;Q733;Paraguai;1867-08-15T00:00:00Z;Q350604;all
Q6065909;Passagem de Mercedes;Q733;Paraguai;1865-07-18T00:00:00Z;Q350604;all
Q6861260;Battle of Burullus;Q145;Reino Unido;1956-11-04T00:00:00Z;Q350604;all
Q8348305;A batalha de Cagayan 1582;Q766543;Monarquia Hispânica;1582-01-01T00:00:00Z;Q350604;all
Q6403042;Batalha de Faqueque;Q1263379;Alids;0786-06-11T00:00:00Z;Q350604;all
Q7868544;USS Constitution vs HMS Guerriere;Q174193;Reino Unido da Grã-Bretanha e Irlanda;1812-08-19T00:00:00Z;Q350604;all
Q5778822;Battle of Portmán;Q497777;Primeira República Espanhola;1873-10-11T00:00:00Z;Q350604;all
Q7959512;Wager's Action;Q1339093;Jean du Casse;1708-06-08T00:00:00Z;Q350604;all
Q6861260;Battle of Burullus;Q3087763;República do Egito;1956-11-04T00:00:00Z;Q350604;all
Q5812146;Rupture of the Blockade of Arica;Q419;Peru;1880-03-27T00:00:00Z;Q350604;all
Q5905257;Sinking of the SS Cantabria;Q13474305;Espanha Franquista;1938-11-02T00:00:00Z;Q350604;all
Q6510220;Mogilev uprising (1661);Q186096;Czarado da Rússia;1661-02-01T00:00:00Z;Q350604;all
Q7130016;Psilander Affair;Q145;Reino Unido;1940-06-20T00:00:00Z;Q350604;all
Q6065903;Passagem de Curupaiti;Q414;Argentina;1867-08-15T00:00:00Z;Q350604;all
Q7959512;Wager's Action;Q1028893;Charles Wager;1708-06-08T00:00:00Z;Q350604;all
Q6403042;Batalha de Faqueque;Q12536;Califado Abássida;0786-06-11T00:00:00Z;Q350604;all
Q6065903;Passagem de Curupaiti;Q217230;Império do Brasil;1867-08-15T00:00:00Z;Q350604;all
Q7443113;Segunda Batalha de San Juan;Q29;Espanha;1898-06-22T00:00:00Z;Q350604;all
Q5905257;Sinking of the SS Cantabria;Q178038;Segunda República Espanhola;1938-11-02T00:00:00Z;Q350604;all
Q6065909;Passagem de Mercedes;Q217230;Império do Brasil;1865-07-18T00:00:00Z;Q350604;all
Q6981764;Battle of Calicut;Q200464;Império Português;1752-12-11T00:00:00Z;Q350604;all
Q7023336;Nhari rebellion;Q4570814;Zimbabwe African National Liberation Army;1974-11-01T00:00:00Z;Q350604;all
Q5778619;Ensenada combat;Q738144;Províncias Unidas do Rio da Prata;1827-06-05T00:00:00Z;Q350604;all
Q6981993;Naval battle off Halifax;Q30;Estados Unidos;1782-05-29T00:00:00Z;Q350604;all
Q6102463;Rebelião Mapuche de 1598;Q178484;Mapuches;1598-01-01T00:00:00Z;Q350604;all
Q5748699;Capture of the steamer Rímac;Q298;Chile;1879-07-23T00:00:00Z;Q350604;all
Q6065903;Passagem de Curupaiti;Q77;Uruguai;1867-08-15T00:00:00Z;Q350604;all
Q6102465;Revolta mapuche (1723);Q178484;Mapuches;1726-02-13T00:00:00Z;Q350604;all
Q7959512;Wager's Action;Q161885;Reino da Grã-Bretanha;1708-06-08T00:00:00Z;Q350604;all
Q6981764;Battle of Calicut;Q83618;Império Maratha;1752-12-11T00:00:00Z;Q350604;all
Q6102465;Revolta mapuche (1723);Q178484;Mapuches;1723-01-01T00:00:00Z;Q350604;all
Q7023336;Nhari rebellion;Q203427;União Nacional Africana do Zimbábue;1974-11-01T00:00:00Z;Q350604;all
Q5812146;Rupture of the Blockade of Arica;Q298;Chile;1880-03-27T00:00:00Z;Q350604;all
Q8445685;Naval Battle near Hel;Q172107;República das Duas Nações;1627-07-29T00:00:00Z;Q350604;all
Q5778619;Ensenada combat;Q217230;Império do Brasil;1827-06-05T00:00:00Z;Q350604;all
Q7868544;USS Constitution vs HMS Guerriere;Q30;Estados Unidos;1812-08-19T00:00:00Z;Q350604;all
Q7315335;Reservoir war;Q1397;Ohio;1887-01-01T00:00:00Z;Q350604;all
Q7510095;Passagem de Humaitá;Q733;Paraguai;1868-02-19T00:00:00Z;Q350604;all
Q7315335;Reservoir war;Q402945;condado de Paulding;1887-01-01T00:00:00Z;Q350604;all
Q7443080;Second Battle of Chuenpee;Q174193;Reino Unido da Grã-Bretanha e Irlanda;1841-01-07T00:00:00Z;Q350604;all
Q6165289;Rebelião de Guo Huaiyi;Q5619597;Guo Huaiyi;1652-01-01T00:00:00Z;Q350604;all
Q6981993;Naval battle off Halifax;Q161885;Reino da Grã-Bretanha;1782-05-29T00:00:00Z;Q350604;all
Q5778822;Battle of Portmán;Q3655965;Canton of Cartagena;1873-10-11T00:00:00Z;Q350604;all
Q6780271;Yi Gwal's Rebellion;Q8053450;Yi Gwal;1624-01-01T00:00:00Z;Q350604;all
Q7022318;Nghe-Tinh Revolt;Q14658619;Indochinese Communist Party;1930-01-01T00:00:00Z;Q350604;all
Q7510095;Passagem de Humaitá;Q217230;Império do Brasil;1868-02-19T00:00:00Z;Q350604;all
Q6081301;Battle of Tenedos (1698);Q12560;Império Otomano;1698-06-14T00:00:00Z;Q350604;all
Q7497841;Shinyo Maru Incident;Q7394378;SS Shin'yō Maru;1944-09-07T00:00:00Z;Q350604;all
Q7130016;Psilander Affair;Q34;Suécia;1940-06-20T00:00:00Z;Q350604;all
Q7283740;Raid on Dunkirk;Q142;França;1800-07-07T00:00:00Z;Q350604;all
Q7283801;Raids on Boulogne;Q142;França;1801-08-16T00:00:00Z;Q350604;all
Q7497841;Shinyo Maru Incident;Q6141277;S Riachuelo;1944-09-07T00:00:00Z;Q350604;all
Q6981994;Naval battle off Tatamagouche;Q142;França;1745-06-15T00:00:00Z;Q350604;all
Q6510220;Mogilev uprising (1661);Q172107;República das Duas Nações;1661-02-01T00:00:00Z;Q350604;all
Q7283740;Raid on Dunkirk;Q161885;Reino da Grã-Bretanha;1800-07-07T00:00:00Z;Q350604;all
Q7283801;Raids on Boulogne;Q145;Reino Unido;1801-08-16T00:00:00Z;Q350604;all
Q6981994;Naval battle off Tatamagouche;Q161885;Reino da Grã-Bretanha;1745-06-15T00:00:00Z;Q350604;all
Q6556526;Lipka Rebellion;Q836076;Tártaros de Lipka;1672-01-01T00:00:00Z;Q350604;all
Q6981766;Batalha Naval do Rio Tejo;Q217196;Coroa de Castela;1384-07-26T00:00:00Z;Q350604;all
Q13190;Batalha de Bolia;Q1253884;Rúgios;0469-01-01T00:00:00Z;Q350604;all
Q133821317;Chambelona War;Q14905932;República de Cuba;1917-01-01T00:00:00Z;Q350604;all
Q132717549;Kiva Rebellion;Q1613483;Bondei people;1869-01-01T00:00:00Z;Q350604;all
Q13190;Batalha de Bolia;Q622776;Esciros;0469-01-01T00:00:00Z;Q350604;all
Q4373;Batalha da Montanha Branca;Q731814;Liga Católica;1620-11-08T00:00:00Z;Q350604;all
Q13190;Batalha de Bolia;Q162858;Sármatas;0469-01-01T00:00:00Z;Q350604;all
Q16529679;Libyan missile attack against Lampedusa;Q30;Estados Unidos;1986-04-15T00:00:00Z;Q350604;all
Q13190;Batalha de Bolia;Q220643;Hérulos;0469-01-01T00:00:00Z;Q350604;all
Q127328656;Brussels Guilds Revolt;Q2922315;bourgeois of Brussels;1364-01-01T00:00:00Z;Q350604;all
Q127328556;Brussels Guilds Revolt;Q2922315;bourgeois of Brussels;1360-07-30T00:00:00Z;Q350604;all
Q29197866;Estados Unidos ataca base aérea Síria;Q30;Estados Unidos;2017-04-07T00:00:00Z;Q350604;all
Q105064210;attack of the Tirpitz by the Soviet submarine K-21;Q153370;Tirpitz;1941-07-05T00:00:00Z;Q350604;all
Q125698832;Noricum Ripense uprising;Q11939100;Noricum Ripense;0431-01-01T00:00:00Z;Q350604;all
Q1392;Batalha de Nieuwpoort;Q766543;Monarquia Hispânica;1600-07-02T00:00:00Z;Q350604;all
Q16529679;Libyan missile attack against Lampedusa;Q4843701;Líbia Era Muammar al-Gaddafi;1986-04-15T00:00:00Z;Q350604;all
Q132717549;Kiva Rebellion;Q132452177;Shambaa Kingdom;1869-01-01T00:00:00Z;Q350604;all
Q125698832;Noricum Ripense uprising;Q42834;Império Romano do Ocidente;0431-01-01T00:00:00Z;Q350604;all
Q16529679;Libyan missile attack against Lampedusa;Q38;Itália;1986-04-15T00:00:00Z;Q350604;all
Q4373;Batalha da Montanha Branca;Q22880;Eleitorado do Palatinato;1620-11-08T00:00:00Z;Q350604;all
Q114562257;Zaporizhzhia residential building airstrike;Q193159;Forças Armadas da Rússia;2022-10-09T00:00:00Z;Q350604;all
Q50295002;I-19 attack on USS Wasp;Q677346;USS Wasp (CV-7);1942-09-15T00:00:00Z;Q350604;all
Q117980734;Missile strike on Uman;Q193159;Forças Armadas da Rússia;2023-04-28T00:00:00Z;Q350604;all
Q4373;Batalha da Montanha Branca;Q766543;Monarquia Hispânica;1620-11-08T00:00:00Z;Q350604;all
Q127328656;Brussels Guilds Revolt;Q111525228;guild;1364-01-01T00:00:00Z;Q350604;all
Q127328556;Brussels Guilds Revolt;Q111525228;guild;1360-07-30T00:00:00Z;Q350604;all
Q13190;Batalha de Bolia;Q2784785;Kingdom of the Gepids;0469-01-01T00:00:00Z;Q350604;all
Q113019179;2022 attack on Nova Kakhovka;Q936105;Forças Armadas da Ucrânia;2022-07-11T00:00:00Z;Q350604;all
Q50295002;I-19 attack on USS Wasp;Q3232589;I-19;1942-09-15T00:00:00Z;Q350604;all
Q4373;Batalha da Montanha Branca;Q42585;Reino da Boémia;1620-11-08T00:00:00Z;Q350604;all
Q116755176;10 February 2023 nationwide missile strikes on Ukraine;Q193159;Forças Armadas da Rússia;2023-02-10T00:00:00Z;Q350604;all
Q105064210;attack of the Tirpitz by the Soviet submarine K-21;Q4206096;Soviet submarine K-21;1941-07-05T00:00:00Z;Q350604;all
Q1392;Batalha de Nieuwpoort;Q170072;República das Sete Províncias Unidas dos Países Baixos;1600-07-02T00:00:00Z;Q350604;all
Q13190;Batalha de Bolia;Q103122;Ostrogodos;0469-01-01T00:00:00Z;Q350604;all
Q114010982;September 2022 Damascus airstrikes;Q462211;Força Aérea Israelense;2022-09-17T00:00:00Z;Q350604;all
Q133821317;Chambelona War;Q30;Estados Unidos;1917-01-01T00:00:00Z;Q350604;all
Q1392;Batalha de Nieuwpoort;Q230791;Reino da Escócia;1600-07-02T00:00:00Z;Q350604;all
Q133821317;Chambelona War;Q2881637;Liberal Party of Cuba;1917-01-01T00:00:00Z;Q350604;all
Q13190;Batalha de Bolia;Q155085;Suevos;0469-01-01T00:00:00Z;Q350604;all
Q1392;Batalha de Nieuwpoort;Q179876;Reino da Inglaterra;1600-07-02T00:00:00Z;Q350604;all
Q112751353;Ataque com mísseis em Kremenchuk de 2022;Q193159;Forças Armadas da Rússia;2022-06-27T00:00:00Z;Q350604;all
Q4373;Batalha da Montanha Branca;Q12548;Sacro Império Romano-Germânico;1620-11-08T00:00:00Z;Q350604;all
Q571269;Batalha do Vesúvio;Q874283;Liga Latina;-0339-01-01T00:00:00Z;Q350604;all
Q573963;Battle of Kloster Kampen;Q161885;Reino da Grã-Bretanha;1760-10-15T00:00:00Z;Q350604;all
Q575510;Battle of Pochonbo;Q4232821;Korean People’s Revolutionary Army;1937-06-04T00:00:00Z;Q350604;all
Q582953;Battle of Debrecen;Q203493;Reino da Romênia;1944-10-29T00:00:00Z;Q350604;all
Q552351;Battle of Friedlingen;Q12548;Sacro Império Romano-Germânico;1702-10-14T00:00:00Z;Q350604;all
Q582953;Battle of Debrecen;Q204338;Rodion Malinovsky;1944-10-29T00:00:00Z;Q350604;all
Q582953;Battle of Debrecen;Q266893;Grupo de Exércitos Sul;1944-10-29T00:00:00Z;Q350604;all
Q571861;Battle of Speyerbach;Q179876;Reino da Inglaterra;1703-11-15T00:00:00Z;Q350604;all
Q577190;Batalha de Cresson;Q63135869;Império Aiúbida;1187-05-08T00:00:00Z;Q350604;all
Q571269;Batalha do Vesúvio;Q17167;República Romana;-0339-01-01T00:00:00Z;Q350604;all
Q571694;Battle of Bergen;Q161885;Reino da Grã-Bretanha;1759-04-13T00:00:00Z;Q350604;all
Q588075;Battle of Maida;Q174193;Reino Unido da Grã-Bretanha e Irlanda;1806-07-04T00:00:00Z;Q350604;all
Q572095;Battle of Pleasant Hill;Q81931;Estados Confederados da América;1864-04-09T00:00:00Z;Q350604;all
Q561824;Battle of Emsdorf;Q161885;Reino da Grã-Bretanha;1760-07-14T00:00:00Z;Q350604;all
Q577190;Batalha de Cresson;Q187549;Ordem de São João;1187-05-08T00:00:00Z;Q350604;all
Q572095;Battle of Pleasant Hill;Q30;Estados Unidos;1864-04-09T00:00:00Z;Q350604;all
Q546317;Battle of Prestonpans;Q212983;jacobitismo;1745-09-21T00:00:00Z;Q350604;all
Q575510;Battle of Pochonbo;Q188712;Império do Japão;1937-06-04T00:00:00Z;Q350604;all
Q546317;Battle of Prestonpans;Q161885;Reino da Grã-Bretanha;1745-09-21T00:00:00Z;Q350604;all
Q586189;Battle of Powick Bridge;Q76930;Príncipe Rupert do Reno;1642-09-23T00:00:00Z;Q350604;all
Q582953;Battle of Debrecen;Q161213;6º Exército;1944-10-29T00:00:00Z;Q350604;all
Q548625;Batalha de Maiwand;Q1335260;Emirado do Afeganistão;1880-07-27T00:00:00Z;Q350604;all
Q575510;Battle of Pochonbo;Q16173786;Pak Tal;1937-06-04T00:00:00Z;Q350604;all
Q586992;Batalha de Barrosa;Q71084;Primeiro Império Francês;1811-03-05T00:00:00Z;Q350604;all
Q573774;Battle of Cynwit;Q105313;Reino de Wessex;0878-01-01T00:00:00Z;Q350604;all
Q575510;Battle of Pochonbo;Q8287842;Choe Hyon;1937-06-04T00:00:00Z;Q350604;all
Q571861;Battle of Speyerbach;Q70972;Reino da França;1703-11-15T00:00:00Z;Q350604;all
Q586189;Battle of Powick Bridge;Q6969606;Nathaniel Fiennes;1642-09-23T00:00:00Z;Q350604;all
Q546505;Battle of Stegeborg;Q172107;República das Duas Nações;1598-09-18T00:00:00Z;Q350604;all
Q552727;Operação Kerch–Eltigen;Q2687715;Lev Vladimirsky;1943-11-01T00:00:00Z;Q350604;all
Q582953;Battle of Debrecen;Q15180;União Soviética;1944-10-29T00:00:00Z;Q350604;all
Q579971;Batalha do Lago Jorge;Q161885;Reino da Grã-Bretanha;1755-09-08T00:00:00Z;Q350604;all
Q582953;Battle of Debrecen;Q60400;Johannes Frießner;1944-10-29T00:00:00Z;Q350604;all
Q582953;Battle of Debrecen;Q171150;Reino da Hungria;1944-10-29T00:00:00Z;Q350604;all
Q582953;Battle of Debrecen;Q7318;Alemanha Nazi;1944-10-29T00:00:00Z;Q350604;all
Q574881;Battle of Bitonto;Q153136;Monarquia de Habsburgo;1734-05-25T00:00:00Z;Q350604;all
Q577190;Batalha de Cresson;Q55502;Reino de Jerusalém;1187-05-08T00:00:00Z;Q350604;all
Q586801;Battle of Frenchtown;Q174193;Reino Unido da Grã-Bretanha e Irlanda;1813-01-01T00:00:00Z;Q350604;all
Q575510;Battle of Pochonbo;Q41117;Kim Il-sung;1937-06-04T00:00:00Z;Q350604;all
Q555463;Battle at the Harzhorn;Q1747689;Roma Antiga;0235-01-01T00:00:00Z;Q350604;all
Q552727;Operação Kerch–Eltigen;Q4499458;Georgiy Kholostyakov;1943-11-01T00:00:00Z;Q350604;all
Q548625;Batalha de Maiwand;Q8680;Império Britânico;1880-07-27T00:00:00Z;Q350604;all
Q555463;Battle at the Harzhorn;Q22633;Germanos;0235-01-01T00:00:00Z;Q350604;all
Q123352660;missile strike on the award ceremony of the 128th Mountain Assault Brigade;Q193159;Forças Armadas da Rússia;2023-11-03T00:00:00Z;Q350604;all
Q569953;Batalha de Fontenoy;Q161885;Reino da Grã-Bretanha;1745-05-11T00:00:00Z;Q350604;all
Q575510;Battle of Pochonbo;Q4991850;Pak Kum-chol;1937-06-04T00:00:00Z;Q350604;all
Q587983;Batalha de Corinto;Q244796;Liga Aqueia;-0145-01-01T00:00:00Z;Q350604;all
Q582953;Battle of Debrecen;Q670030;Issa Pliyev;1944-10-29T00:00:00Z;Q350604;all
Q546505;Battle of Stegeborg;Q34;Suécia;1598-09-18T00:00:00Z;Q350604;all
Q582953;Battle of Debrecen;Q1078966;2nd Ukrainian Front;1944-10-29T00:00:00Z;Q350604;all
Q574881;Battle of Bitonto;Q3399982;Reino de Espanha;1734-05-25T00:00:00Z;Q350604;all
Q577190;Batalha de Cresson;Q41300;Ordem dos Templários;1187-05-08T00:00:00Z;Q350604;all
Q552727;Operação Kerch–Eltigen;Q705621;Ivan Yefimovich Petrov;1943-11-01T00:00:00Z;Q350604;all
Q582953;Battle of Debrecen;Q63936;Maximilian Fretter-Pico;1944-10-29T00:00:00Z;Q350604;all
Q587983;Batalha de Corinto;Q17167;República Romana;-0145-01-01T00:00:00Z;Q350604;all
Q586992;Batalha de Barrosa;Q174193;Reino Unido da Grã-Bretanha e Irlanda;1811-03-05T00:00:00Z;Q350604;all
Q571861;Battle of Speyerbach;Q170072;República das Sete Províncias Unidas dos Países Baixos;1703-11-15T00:00:00Z;Q350604;all
Q586801;Battle of Frenchtown;Q30;Estados Unidos;1813-01-01T00:00:00Z;Q350604;all
Q571861;Battle of Speyerbach;Q12548;Sacro Império Romano-Germânico;1703-11-15T00:00:00Z;Q350604;all
Q550500;Battle of Nam Dong;Q30;Estados Unidos;1964-01-01T00:00:00Z;Q350604;all
Q559231;Battle of Bov;Q35;Dinamarca;1848-04-09T00:00:00Z;Q350604;all
Q552727;Operação Kerch–Eltigen;Q370815;Sergei Gorshkov;1943-11-01T00:00:00Z;Q350604;all
Q32832;Batalha de Varna;Q12560;Império Otomano;1444-11-10T00:00:00Z;Q350604;all
Q55504;Batalha de Azaz;Q55502;Reino de Jerusalém;1125-06-18T00:00:00Z;Q350604;all
Q46003;Battle of Rajovka;Q159;Rússia;1708-09-20T00:00:00Z;Q350604;all
Q48776;Battle of Palmito Ranch;Q81931;Estados Confederados da América;1865-01-01T00:00:00Z;Q350604;all
Q48314;Batalha de Waterloo;Q71084;Primeiro Império Francês;1815-06-18T00:00:00Z;Q350604;all
Q48314;Batalha de Waterloo;Q1715;Hanôver;1815-06-18T00:00:00Z;Q350604;all
