conflict,conflictLabel,participant,participantLabel
http://www.wikidata.org/entity/Q134589215,Emil von Zelewski's expedition against the Wahehe (1891),http://www.wikidata.org/entity/Q830693,Schutztruppe of German East Africa
http://www.wikidata.org/entity/Q134589137,German-Hehe wars,http://www.wikidata.org/entity/Q705592,Mkwavinyika Munyigumba Mwamuyinga
http://www.wikidata.org/entity/Q113022663,1924–1925 Chechen uprising,http://www.wikidata.org/entity/Q31230,chechenos
http://www.wikidata.org/entity/Q10459578,Revolta Sérvia de 1941,http://www.wikidata.org/entity/Q128781,Wehrmacht
http://www.wikidata.org/entity/Q10459578,Revolta Sérvia de 1941,http://www.wikidata.org/entity/Q155198,Partisans Iugoslavos
http://www.wikidata.org/entity/Q10459578,Revolta Sérvia de 1941,http://www.wikidata.org/entity/Q216598,Yugoslav Army in the Homeland
http://www.wikidata.org/entity/Q130438208,1886 Cartagena uprising,http://www.wikidata.org/entity/Q1044536,Restauração bourbônica na Espanha
http://www.wikidata.org/entity/Q130438248,1885 Cartagena uprising,http://www.wikidata.org/entity/Q1044536,Restauração bourbônica na Espanha
http://www.wikidata.org/entity/Q134412766,Arab tribal insurgency in Eastern Syria,http://www.wikidata.org/entity/Q619829,Curdistão Sírio
http://www.wikidata.org/entity/Q126767012,1756 Kabylia insurgency,http://www.wikidata.org/entity/Q3045696,Argélia otomana
http://www.wikidata.org/entity/Q126767012,1756 Kabylia insurgency,http://www.wikidata.org/entity/Q3148099,Iflissen Umellil
http://www.wikidata.org/entity/Q123631062,Insurgência saarauí de 1973–1976,http://www.wikidata.org/entity/Q240425,Frente Polisário
http://www.wikidata.org/entity/Q12604645,Sincheok People's Rebellion,http://www.wikidata.org/entity/Q19940838,Lee Jae-su
http://www.wikidata.org/entity/Q123631062,Insurgência saarauí de 1973–1976,http://www.wikidata.org/entity/Q13474305,Espanha Franquista
http://www.wikidata.org/entity/Q121027448,Murat Kuchukov Movement,http://www.wikidata.org/entity/Q186096,Czarado da Rússia
http://www.wikidata.org/entity/Q136488504,Communist insurgency in Iraq,http://www.wikidata.org/entity/Q117661784,Partido Comunista Iraquiano - Comando Central
http://www.wikidata.org/entity/Q1147833,Expedição Moreia,http://www.wikidata.org/entity/Q12560,Império Otomano
http://www.wikidata.org/entity/Q130438208,1886 Cartagena uprising,http://www.wikidata.org/entity/Q12383876,Asociación Republicana Militar
http://www.wikidata.org/entity/Q130438248,1885 Cartagena uprising,http://www.wikidata.org/entity/Q12383876,Asociación Republicana Militar
http://www.wikidata.org/entity/Q6328021,KDPI insurgency,http://www.wikidata.org/entity/Q794,Irão
http://www.wikidata.org/entity/Q1283625,French expedition to Sardinia,http://www.wikidata.org/entity/Q58296,Primeira República Francesa
http://www.wikidata.org/entity/Q120487761,1722 insurgency in Chechnya,http://www.wikidata.org/entity/Q4210248,Canato Calmuco
http://www.wikidata.org/entity/Q121027448,Murat Kuchukov Movement,http://www.wikidata.org/entity/Q4210248,Canato Calmuco
http://www.wikidata.org/entity/Q942561,First Madagascar expedition,http://www.wikidata.org/entity/Q1071439,Reino de Madagascar
http://www.wikidata.org/entity/Q118611124,Anti-Partisan War in Spain,http://www.wikidata.org/entity/Q2551347,Guerrilha antifranquista
http://www.wikidata.org/entity/Q12589381,Q12589381,http://www.wikidata.org/entity/Q55728522,Kim Heum-dol
http://www.wikidata.org/entity/Q16081151,Đak rebellion,http://www.wikidata.org/entity/Q12755460,Miloje Popović - Đak
http://www.wikidata.org/entity/Q136488504,Communist insurgency in Iraq,http://www.wikidata.org/entity/Q3108185,Iraque Baathista
http://www.wikidata.org/entity/Q135220100,peasant uprising of 1570,http://www.wikidata.org/entity/Q853636,Miklós Báthori
http://www.wikidata.org/entity/Q120487761,1722 insurgency in Chechnya,http://www.wikidata.org/entity/Q34266,Império Russo
http://www.wikidata.org/entity/Q844289,Expedição Siciliana,http://www.wikidata.org/entity/Q504986,Demosthenes
http://www.wikidata.org/entity/Q15871713,Protestos pró-russos na Ucrânia em 2014,http://www.wikidata.org/entity/Q193159,Forças Armadas da Rússia
http://www.wikidata.org/entity/Q135220100,peasant uprising of 1570,http://www.wikidata.org/entity/Q28722296,György Karácsony
http://www.wikidata.org/entity/Q134589932,Salafi-jihadist insurgency in the Gaza Strip,http://www.wikidata.org/entity/Q127416840,Islamist anti-Hamas groups in the Gaza Strip
http://www.wikidata.org/entity/Q6190058,Jewish insurgency in Mandatory Palestine,http://www.wikidata.org/entity/Q207913,Irgun
http://www.wikidata.org/entity/Q6190058,Jewish insurgency in Mandatory Palestine,http://www.wikidata.org/entity/Q222595,Exército Britânico
http://www.wikidata.org/entity/Q942561,First Madagascar expedition,http://www.wikidata.org/entity/Q70802,Terceira República Francesa
http://www.wikidata.org/entity/Q12589206,Kim Hŏnch'ang's Rebellion,http://www.wikidata.org/entity/Q718189,Kim Hŏnch'ang
http://www.wikidata.org/entity/Q15871713,Protestos pró-russos na Ucrânia em 2014,http://www.wikidata.org/entity/Q2445140,Ministério do Interior da Ucrânia
http://www.wikidata.org/entity/Q1283625,French expedition to Sardinia,http://www.wikidata.org/entity/Q2577303,Reino da Sardenha
http://www.wikidata.org/entity/Q15871713,Protestos pró-russos na Ucrânia em 2014,http://www.wikidata.org/entity/Q16389280,Milícia Popular de Donbass
http://www.wikidata.org/entity/Q133837159,Afghan insurrections in Bengal,http://www.wikidata.org/entity/Q16007968,afegãos
http://www.wikidata.org/entity/Q120487761,1722 insurgency in Chechnya,http://www.wikidata.org/entity/Q31230,chechenos
http://www.wikidata.org/entity/Q844289,Expedição Siciliana,http://www.wikidata.org/entity/Q523070,Lamachus
http://www.wikidata.org/entity/Q1283625,French expedition to Sardinia,http://www.wikidata.org/entity/Q3399982,Reino de Espanha
http://www.wikidata.org/entity/Q844289,Expedição Siciliana,http://www.wikidata.org/entity/Q972556,Eurimedonte
http://www.wikidata.org/entity/Q133837159,Afghan insurrections in Bengal,http://www.wikidata.org/entity/Q4083684,Bengal Subah
http://www.wikidata.org/entity/Q15871713,Protestos pró-russos na Ucrânia em 2014,http://www.wikidata.org/entity/Q615811,Serviço de Segurança da Ucrânia
http://www.wikidata.org/entity/Q133837159,Afghan insurrections in Bengal,http://www.wikidata.org/entity/Q4311709,Nagpur kingdom
http://www.wikidata.org/entity/Q121027448,Murat Kuchukov Movement,http://www.wikidata.org/entity/Q31230,chechenos
http://www.wikidata.org/entity/Q6328021,KDPI insurgency,http://www.wikidata.org/entity/Q785078,Partido Democrático do Curdistão Iraniano
http://www.wikidata.org/entity/Q134289454,Communist insurgency against Stroessner,http://www.wikidata.org/entity/Q2670151,Partido Comunista Paraguaio
http://www.wikidata.org/entity/Q1147833,Expedição Moreia,http://www.wikidata.org/entity/Q207162,Restauração francesa
http://www.wikidata.org/entity/Q20435829,Vučić's Rebellion,http://www.wikidata.org/entity/Q3511189,Toma Vučić-Perišić
http://www.wikidata.org/entity/Q133837159,Afghan insurrections in Bengal,http://www.wikidata.org/entity/Q83618,Império Maratha
http://www.wikidata.org/entity/Q844289,Expedição Siciliana,http://www.wikidata.org/entity/Q367407,Hermócrates
http://www.wikidata.org/entity/Q12595480,Rebellion of Myocheong,http://www.wikidata.org/entity/Q718408,Myocheong
http://www.wikidata.org/entity/Q11926759,1869 Federalist insurrection,http://www.wikidata.org/entity/Q5881868,Provisional Government (1868–1871)
http://www.wikidata.org/entity/Q15871713,Protestos pró-russos na Ucrânia em 2014,http://www.wikidata.org/entity/Q936105,Forças Armadas da Ucrânia
http://www.wikidata.org/entity/Q113022663,1924–1925 Chechen uprising,http://www.wikidata.org/entity/Q15180,União Soviética
http://www.wikidata.org/entity/Q134412766,Arab tribal insurgency in Eastern Syria,http://www.wikidata.org/entity/Q133885474,Arab Tribal and Clan Forces
http://www.wikidata.org/entity/Q844289,Expedição Siciliana,http://www.wikidata.org/entity/Q504975,Gylippus
http://www.wikidata.org/entity/Q118611124,Anti-Partisan War in Spain,http://www.wikidata.org/entity/Q60906880,Spanish Armed Forces (1939-1975)
http://www.wikidata.org/entity/Q1147833,Expedição Moreia,http://www.wikidata.org/entity/Q491507,Egito Otomano
http://www.wikidata.org/entity/Q1147833,Expedição Moreia,http://www.wikidata.org/entity/Q528546,Primeira República Helênica
http://www.wikidata.org/entity/Q134589932,Salafi-jihadist insurgency in the Gaza Strip,http://www.wikidata.org/entity/Q5588642,Gaza Strip under Hamas
http://www.wikidata.org/entity/Q562277,Cerco de Havana,http://www.wikidata.org/entity/Q3399982,Reino de Espanha
http://www.wikidata.org/entity/Q543048,Bombardeio de Ancona,http://www.wikidata.org/entity/Q28513,Áustria-Hungria
http://www.wikidata.org/entity/Q576774,Batalha de Carentan,http://www.wikidata.org/entity/Q7318,Alemanha Nazi
http://www.wikidata.org/entity/Q568790,Batalha de Fromelles,http://www.wikidata.org/entity/Q174193,Reino Unido da Grã-Bretanha e Irlanda
http://www.wikidata.org/entity/Q569290,Batalha de Fontes de Onor,http://www.wikidata.org/entity/Q174193,Reino Unido da Grã-Bretanha e Irlanda
http://www.wikidata.org/entity/Q533034,Batalha de Westerplatte,http://www.wikidata.org/entity/Q207272,Segunda República Polonesa
http://www.wikidata.org/entity/Q533034,Batalha de Westerplatte,http://www.wikidata.org/entity/Q216173,Cidade Livre de Danzig
http://www.wikidata.org/entity/Q523451,Battle of Rio San Gabriel,http://www.wikidata.org/entity/Q30,Estados Unidos
http://www.wikidata.org/entity/Q541626,Batalha de Aspern-Essling,http://www.wikidata.org/entity/Q131964,Império Austríaco
http://www.wikidata.org/entity/Q541626,Batalha de Aspern-Essling,http://www.wikidata.org/entity/Q71084,Primeiro Império Francês
http://www.wikidata.org/entity/Q568790,Batalha de Fromelles,http://www.wikidata.org/entity/Q43287,Império Alemão
http://www.wikidata.org/entity/Q569290,Batalha de Fontes de Onor,http://www.wikidata.org/entity/Q142,França
http://www.wikidata.org/entity/Q533034,Batalha de Westerplatte,http://www.wikidata.org/entity/Q7318,Alemanha Nazi
http://www.wikidata.org/entity/Q541997,Batalha de Alam Halfa,http://www.wikidata.org/entity/Q145,Reino Unido
http://www.wikidata.org/entity/Q540205,Batalha de Veios,http://www.wikidata.org/entity/Q1747689,Roma Antiga
http://www.wikidata.org/entity/Q578201,Battle of Forbie,http://www.wikidata.org/entity/Q41300,Ordem dos Templários
http://www.wikidata.org/entity/Q562277,Cerco de Havana,http://www.wikidata.org/entity/Q161885,Reino da Grã-Bretanha
http://www.wikidata.org/entity/Q576774,Batalha de Carentan,http://www.wikidata.org/entity/Q30,Estados Unidos
http://www.wikidata.org/entity/Q562277,Cerco de Havana,http://www.wikidata.org/entity/Q258532,América Britânica
http://www.wikidata.org/entity/Q151340,Batalha de França,http://www.wikidata.org/entity/Q145,Reino Unido
http://www.wikidata.org/entity/Q160077,Queda de Constantinopla,http://www.wikidata.org/entity/Q12544,Império Bizantino
http://www.wikidata.org/entity/Q160077,Queda de Constantinopla,http://www.wikidata.org/entity/Q12560,Império Otomano
http://www.wikidata.org/entity/Q154182,Batalha de Berlim,http://www.wikidata.org/entity/Q7318,Alemanha Nazi
http://www.wikidata.org/entity/Q136416741,Nso' Expedition of 1906,http://www.wikidata.org/entity/Q1579831,Hans Glauning
http://www.wikidata.org/entity/Q151340,Batalha de França,http://www.wikidata.org/entity/Q29999,Reino dos Países Baixos
http://www.wikidata.org/entity/Q151340,Batalha de França,http://www.wikidata.org/entity/Q36,Polónia
http://www.wikidata.org/entity/Q136202807,Vute-Adamawa Expedition,http://www.wikidata.org/entity/Q110359,Oltwig von Kamptz
http://www.wikidata.org/entity/Q136416741,Nso' Expedition of 1906,http://www.wikidata.org/entity/Q322083,Bamun people
http://www.wikidata.org/entity/Q151340,Batalha de França,http://www.wikidata.org/entity/Q7318,Alemanha Nazi
http://www.wikidata.org/entity/Q152008,Operação Michael,http://www.wikidata.org/entity/Q174193,Reino Unido da Grã-Bretanha e Irlanda
http://www.wikidata.org/entity/Q136202807,Vute-Adamawa Expedition,http://www.wikidata.org/entity/Q879441,Hans Dominik
http://www.wikidata.org/entity/Q136416741,Nso' Expedition of 1906,http://www.wikidata.org/entity/Q7067573,Nso people
http://www.wikidata.org/entity/Q136100697,German Expedition against the Bakoko (Adiè) in 1892,http://www.wikidata.org/entity/Q48207763,Schutztruppe of Cameroon
http://www.wikidata.org/entity/Q140443,Battle of Zelva,http://www.wikidata.org/entity/Q172107,República das Duas Nações
http://www.wikidata.org/entity/Q162250,Primeira Batalha de El Alamein,http://www.wikidata.org/entity/Q145,Reino Unido
http://www.wikidata.org/entity/Q154182,Batalha de Berlim,http://www.wikidata.org/entity/Q3773922,Provisional Government of the Republic of Poland
http://www.wikidata.org/entity/Q151340,Batalha de França,http://www.wikidata.org/entity/Q172579,Reino da Itália
http://www.wikidata.org/entity/Q151340,Batalha de França,http://www.wikidata.org/entity/Q179023,Império colonial francês
http://www.wikidata.org/entity/Q136416741,Nso' Expedition of 1906,http://www.wikidata.org/entity/Q48207763,Schutztruppe of Cameroon
http://www.wikidata.org/entity/Q162250,Primeira Batalha de El Alamein,http://www.wikidata.org/entity/Q43056,Potências do Eixo
http://www.wikidata.org/entity/Q162287,Batalha da Floresta de Hürtgen,http://www.wikidata.org/entity/Q30,Estados Unidos
http://www.wikidata.org/entity/Q151340,Batalha de França,http://www.wikidata.org/entity/Q430161,Governo da Checoslováquia no exílio
http://www.wikidata.org/entity/Q151340,Batalha de França,http://www.wikidata.org/entity/Q70802,Terceira República Francesa
http://www.wikidata.org/entity/Q136202807,Vute-Adamawa Expedition,http://www.wikidata.org/entity/Q48560064,Hermann Nolte
http://www.wikidata.org/entity/Q140443,Battle of Zelva,http://www.wikidata.org/entity/Q34266,Império Russo
http://www.wikidata.org/entity/Q153316,Batalha de Creta,http://www.wikidata.org/entity/Q145,Reino Unido
http://www.wikidata.org/entity/Q152008,Operação Michael,http://www.wikidata.org/entity/Q30,Estados Unidos
http://www.wikidata.org/entity/Q154182,Batalha de Berlim,http://www.wikidata.org/entity/Q15180,União Soviética
http://www.wikidata.org/entity/Q151340,Batalha de França,http://www.wikidata.org/entity/Q16,Canadá
http://www.wikidata.org/entity/Q153376,Segunda Batalha de El Alamein,http://www.wikidata.org/entity/Q145,Reino Unido
http://www.wikidata.org/entity/Q151340,Batalha de França,http://www.wikidata.org/entity/Q32,Luxemburgo
http://www.wikidata.org/entity/Q151340,Batalha de França,http://www.wikidata.org/entity/Q31,Bélgica
http://www.wikidata.org/entity/Q136100697,German Expedition against the Bakoko (Adiè) in 1892,http://www.wikidata.org/entity/Q2880300,Bakoko
http://www.wikidata.org/entity/Q578201,Battle of Forbie,http://www.wikidata.org/entity/Q48189,Ordem Teutónica
http://www.wikidata.org/entity/Q606621,Batalha de Szigetvár,http://www.wikidata.org/entity/Q171150,Reino da Hungria
http://www.wikidata.org/entity/Q578201,Battle of Forbie,http://www.wikidata.org/entity/Q55502,Reino de Jerusalém
http://www.wikidata.org/entity/Q602744,Bolsa de Falaise,http://www.wikidata.org/entity/Q119879,Forças Armadas Polonesas no Ocidente
http://www.wikidata.org/entity/Q602744,Bolsa de Falaise,http://www.wikidata.org/entity/Q152582,França Livre
http://www.wikidata.org/entity/Q610048,Battle of Balikpapan,http://www.wikidata.org/entity/Q188712,Império do Japão
http://www.wikidata.org/entity/Q593045,Batalha de Berestechko,http://www.wikidata.org/entity/Q1076173,Cossacos zaporojianos
http://www.wikidata.org/entity/Q578201,Battle of Forbie,http://www.wikidata.org/entity/Q1375882,Khwarazmian army between 1231 and 1246
http://www.wikidata.org/entity/Q578201,Battle of Forbie,http://www.wikidata.org/entity/Q180114,Império Aiúbida
http://www.wikidata.org/entity/Q578201,Battle of Forbie,http://www.wikidata.org/entity/Q187549,Ordem de São João
http://www.wikidata.org/entity/Q602744,Bolsa de Falaise,http://www.wikidata.org/entity/Q16,Canadá
http://www.wikidata.org/entity/Q593045,Batalha de Berestechko,http://www.wikidata.org/entity/Q160440,Canato da Crimeia
http://www.wikidata.org/entity/Q593045,Batalha de Berestechko,http://www.wikidata.org/entity/Q172107,República das Duas Nações
