iso3,country_qid,monarch_qid,position_qid,house_qid,start,end,country_pt,country_en,monarch_pt,monarch_en,position_pt,position_en,house_pt,house_en,start_year,end_year
NZL,http://www.wikidata.org/entity/Q664,http://www.wikidata.org/entity/Q590227,http://www.wikidata.org/entity/Q14931517,http://www.wikidata.org/entity/Q81589,1936-01-21T00:00:00Z,1936-12-12T00:00:00Z,Nova Zelândia,New Zealand,Eduardo VIII do Reino Unido,Edward VIII,Monarca da Nova Zelândia,monarch of New Zealand,Casa de Windsor,House of Windsor,1936,1936
NZL,http://www.wikidata.org/entity/Q664,http://www.wikidata.org/entity/Q280856,http://www.wikidata.org/entity/Q14931517,http://www.wikidata.org/entity/Q81589,1947-01-01T00:00:00Z,1952-02-06T00:00:00Z,Nova Zelândia,New Zealand,Jorge VI do Reino Unido,George VI,Monarca da Nova Zelândia,monarch of New Zealand,Casa de Windsor,House of Windsor,1947,1952
NZL,http://www.wikidata.org/entity/Q664,http://www.wikidata.org/entity/Q9682,http://www.wikidata.org/entity/Q14931517,http://www.wikidata.org/entity/Q81589,1952-02-06T00:00:00Z,2022-09-08T00:00:00Z,Nova Zelândia,New Zealand,Isabel II do Reino Unido,Elizabeth II,Monarca da Nova Zelândia,monarch of New Zealand,Casa de Windsor,House of Windsor,1952,2022
NZL,http://www.wikidata.org/entity/Q664,http://www.wikidata.org/entity/Q466125,http://www.wikidata.org/entity/Q14942868,,1966-05-23T00:00:00Z,2006-08-15T00:00:00Z,Nova Zelândia,New Zealand,,Te Atairangikaahu,,Māori monarch,,,1966,2006
NZL,http://www.wikidata.org/entity/Q664,http://www.wikidata.org/entity/Q888020,http://www.wikidata.org/entity/Q14942868,,2006-08-21T00:00:00Z,2024-08-30T00:00:00Z,Nova Zelândia,New Zealand,Tūheitia,Tūheitia,,Māori monarch,,,2006,2024
NZL,http://www.wikidata.org/entity/Q664,http://www.wikidata.org/entity/Q43274,http://www.wikidata.org/entity/Q14931517,http://www.wikidata.org/entity/Q81589,2022-09-08T00:00:00Z,,Nova Zelândia,New Zealand,Carlos III do Reino Unido,Charles III,Monarca da Nova Zelândia,monarch of New Zealand,Casa de Windsor,House of Windsor,2022,
NZL,http://www.wikidata.org/entity/Q664,http://www.wikidata.org/entity/Q130085565,http://www.wikidata.org/entity/Q14942868,,2024-09-05T00:00:00Z,,Nova Zelândia,New Zealand,,,,Māori monarch,,,2024,
NZL,http://www.wikidata.org/entity/Q664,http://www.wikidata.org/entity/Q3280730,http://www.wikidata.org/entity/Q116,,,,Nova Zelândia,New Zealand,,Makea Takau Ariki,monarca,monarch,,,,
PAK,http://www.wikidata.org/entity/Q843,http://www.wikidata.org/entity/Q14257286,,,2013-01-01T00:00:00Z,2018-01-01T00:00:00Z,Paquistão,Pakistan,Mamnoon Hussain,Mamnoon Hussain,,,,,2013,2018
PAK,http://www.wikidata.org/entity/Q843,http://www.wikidata.org/entity/Q4790529,,,2018-01-01T00:00:00Z,2024-01-01T00:00:00Z,Paquistão,Pakistan,Arif Alvi,Arif Alvi,,,,,2018,2024
PAK,http://www.wikidata.org/entity/Q843,http://www.wikidata.org/entity/Q57373,,http://www.wikidata.org/entity/Q8066687,2024-01-01T00:00:00Z,,Paquistão,Pakistan,Asif Ali Zardari,Asif Ali Zardari,,,,Zardari family,2024,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q107970099,http://www.wikidata.org/entity/Q28478447,,1406-01-01T00:00:00Z,1435-01-01T00:00:00Z,Omã,Oman,Muhammed al-Fallah,Muhammed al-Fallah,,Sultan of Oman,,,1406,1435
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q114528647,http://www.wikidata.org/entity/Q28478447,,1500-01-01T00:00:00Z,1501-01-01T00:00:00Z,Omã,Oman,Muhammad bin Ismail,Muhammad bin Ismail,,Sultan of Oman,,,1500,1501
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q114529580,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q11938308,1596-01-01T00:00:00Z,1615-01-01T00:00:00Z,Omã,Oman,Taamir al Barakat,Taamir al Barakat,,Sultan of Oman,Dinastia Nabhan,Nabhani dynasty,1596,1615
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q889847,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q879855,1888-06-04T00:00:00Z,1913-10-09T00:00:00Z,Omã,Oman,,Faisal bin Turki Al Busaidi,,Sultan of Oman,Dinastia Āl Bū Saʿīd,Al Bu Said dynasty,1888,1913
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q888278,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q879855,1913-10-09T00:00:00Z,1932-02-10T00:00:00Z,Omã,Oman,,Taimur bin Faisal Al Said,,Sultan of Oman,Dinastia Āl Bū Saʿīd,Al Bu Said dynasty,1913,1932
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q879869,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q879855,1932-02-10T00:00:00Z,1970-07-23T00:00:00Z,Omã,Oman,Said bin Taimur,Said bin Taimur Al Said,,Sultan of Oman,Dinastia Āl Bū Saʿīd,Al Bu Said dynasty,1932,1970
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q57331,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q879855,1970-07-23T00:00:00Z,2020-01-10T00:00:00Z,Omã,Oman,Qaboos bin Said Al Said,Qaboos bin Said Al Said,,Sultan of Oman,Dinastia Āl Bū Saʿīd,Al Bu Said dynasty,1970,2020
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q12250314,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q879855,2020-01-11T00:00:00Z,,Omã,Oman,Haitham bin Tarik Al Said,Haitham bin Tarik Al Said,,Sultan of Oman,Dinastia Āl Bū Saʿīd,Al Bu Said dynasty,2020,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q400949,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q879855,,,Omã,Oman,,Ahmad bin Said Al Busaidi,,Sultan of Oman,Dinastia Āl Bū Saʿīd,Al Bu Said dynasty,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q506193,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q879855,,,Omã,Oman,Said bin Sultan,Said bin Sultan Al Busaidi,,Sultan of Oman,Dinastia Āl Bū Saʿīd,Al Bu Said dynasty,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q580930,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q879855,,,Omã,Oman,,Turki bin Said Al Busaidi,,Sultan of Oman,Dinastia Āl Bū Saʿīd,Al Bu Said dynasty,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q638919,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q879855,,,Omã,Oman,,Salim bin Thuwaini Al Busaidi,,Sultan of Oman,Dinastia Āl Bū Saʿīd,Al Bu Said dynasty,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q794432,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q879855,,,Omã,Oman,,Azzan bin Qais Al Busaidi,,Sultan of Oman,Dinastia Āl Bū Saʿīd,Al Bu Said dynasty,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q885411,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q879855,,,Omã,Oman,,Said bin Ahmad Al Busaidi,,Sultan of Oman,Dinastia Āl Bū Saʿīd,Al Bu Said dynasty,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q885547,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q879855,,,Omã,Oman,,Sultan bin Ahmad Al Busaidi,,Sultan of Oman,Dinastia Āl Bū Saʿīd,Al Bu Said dynasty,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q888050,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q879855,,,Omã,Oman,Thuwaini bin Said,Thuwaini bin Said Al Busaidi,,Sultan of Oman,Dinastia Āl Bū Saʿīd,Al Bu Said dynasty,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q1572582,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q879855,,,Omã,Oman,,Hamad bin Said Al Busaidi,,Sultan of Oman,Dinastia Āl Bū Saʿīd,Al Bu Said dynasty,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q1667673,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q1752110,,,Omã,Oman,,Sultan bin Saif II,,Sultan of Oman,Dinastia Yarubid,Yaruba dynasty,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q1704432,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q1752110,,,Omã,Oman,,Saif bin Sultan,,Sultan of Oman,Dinastia Yarubid,Yaruba dynasty,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q2212189,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q1752110,,,Omã,Oman,,Saif bin Sultan II,,Sultan of Oman,Dinastia Yarubid,Yaruba dynasty,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q2364811,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q1752110,,,Omã,Oman,,Sultan bin Saif,,Sultan of Oman,Dinastia Yarubid,Yaruba dynasty,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q3497798,http://www.wikidata.org/entity/Q28478447,,,,Omã,Oman,,Ghalib Bin Ali,,Sultan of Oman,,,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q5894969,http://www.wikidata.org/entity/Q28478447,,,,Omã,Oman,,,,Sultan of Oman,,,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q9164499,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q1752110,,,Omã,Oman,,Bal'arab bin Himyar,,Sultan of Oman,Dinastia Yarubid,Yaruba dynasty,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q11786522,http://www.wikidata.org/entity/Q28478447,,,,Omã,Oman,,Muhammad bin Nasir,,Sultan of Oman,,,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q12209969,http://www.wikidata.org/entity/Q28478447,,,,Omã,Oman,,Khalid Al Ma'awali,,Sultan of Oman,,,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q15408575,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q1752110,,,Omã,Oman,,Bil'arab bin Sultan,,Sultan of Oman,Dinastia Yarubid,Yaruba dynasty,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q16205691,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q1752110,,,Omã,Oman,,Sultan bin Murshid,,Sultan of Oman,Dinastia Yarubid,Yaruba dynasty,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q16859073,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q879855,,,Omã,Oman,,Salim bin Sultan Al Busaidi,,Sultan of Oman,Dinastia Āl Bū Saʿīd,Al Bu Said dynasty,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q16859427,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q1752110,,,Omã,Oman,,Muhanna bin Sultan,,Sultan of Oman,Dinastia Yarubid,Yaruba dynasty,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q16859653,http://www.wikidata.org/entity/Q28478447,,,,Omã,Oman,,Ya'arab bin Bel'arab,,Sultan of Oman,,,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q22689689,http://www.wikidata.org/entity/Q28478447,,,,Omã,Oman,,,,Sultan of Oman,,,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q22931439,http://www.wikidata.org/entity/Q28478447,,,,Omã,Oman,,,,Sultan of Oman,,,,
OMN,http://www.wikidata.org/entity/Q842,http://www.wikidata.org/entity/Q125854169,http://www.wikidata.org/entity/Q28478447,http://www.wikidata.org/entity/Q1752110,,,Omã,Oman,,,,Sultan of Oman,Dinastia Yarubid,Yaruba dynasty,,
PAN,http://www.wikidata.org/entity/Q804,http://www.wikidata.org/entity/Q108454869,,,2024-07-01T00:00:00Z,,Panamá,Panama,José Raúl Mulino,José Raúl Mulino,,,,,2024,
PLW,http://www.wikidata.org/entity/Q695,http://www.wikidata.org/entity/Q336285,,,2001-01-01T00:00:00Z,2009-01-15T00:00:00Z,Palau,Palau,Tommy Remengesau,Thomas Remengesau Jr.,,,,,2001,2009
PLW,http://www.wikidata.org/entity/Q695,http://www.wikidata.org/entity/Q336285,,,2013-01-17T00:00:00Z,2021-01-17T00:00:00Z,Palau,Palau,Tommy Remengesau,Thomas Remengesau Jr.,,,,,2013,2021
PLW,http://www.wikidata.org/entity/Q695,http://www.wikidata.org/entity/Q26703072,,,2021-01-21T00:00:00Z,,Palau,Palau,Surangel Whipps Jr.,Surangel Whipps Jr.,,,,,2021,
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q541768,,,1872-07-27T00:00:00Z,1872-08-02T00:00:00Z,Peru,Peru,Mariano Herencia Zevallos,Mariano Herencia Zevallos,,,,,1872,1872
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q679788,,,1872-08-02T00:00:00Z,1876-08-02T00:00:00Z,Peru,Peru,Manuel Pardo,Manuel Pardo,,,,,1872,1876
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q529231,,,1876-08-02T00:00:00Z,1879-12-18T00:00:00Z,Peru,Peru,Mariano Ignacio Prado,Mariano Ignacio Prado,,,,,1876,1879
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q2994421,,,1879-12-18T00:00:00Z,1879-12-23T00:00:00Z,Peru,Peru,Luis La Puerta,Luis La Puerta,,,,,1879,1879
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q170057,,,1879-12-23T00:00:00Z,1881-11-28T00:00:00Z,Peru,Peru,Nicolás de Piérola,Nicolás de Piérola,,,,,1879,1881
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q2361219,,,1881-03-12T00:00:00Z,1881-11-06T00:00:00Z,Peru,Peru,Francisco García Calderón,Francisco García Calderón,,,,,1881,1881
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q886487,,,1881-11-06T00:00:00Z,1883-10-28T00:00:00Z,Peru,Peru,Lizardo Montero Flores,Lizardo Montero Flores,,,,,1881,1883
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q645188,,,1882-08-31T00:00:00Z,1885-12-03T00:00:00Z,Peru,Peru,Miguel Iglesias,Miguel Iglesias,,,,,1882,1885
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q334715,,,1886-06-03T00:00:00Z,1890-08-10T00:00:00Z,Peru,Peru,Andrés Avelino Cáceres,Andrés Avelino Cáceres,,,,,1886,1890
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q736554,,,1890-08-10T00:00:00Z,1894-04-01T00:00:00Z,Peru,Peru,Remigio Morales Bermúdez,Remigio Morales Bermúdez,,,,,1890,1894
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q734679,,,1894-04-01T00:00:00Z,1894-08-10T00:00:00Z,Peru,Peru,Justiniano Borgoño,Justiniano Borgoño,,,,,1894,1894
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q334715,,,1894-08-10T00:00:00Z,1895-03-20T00:00:00Z,Peru,Peru,Andrés Avelino Cáceres,Andrés Avelino Cáceres,,,,,1894,1895
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q170057,,,1895-09-08T00:00:00Z,1899-09-08T00:00:00Z,Peru,Peru,Nicolás de Piérola,Nicolás de Piérola,,,,,1895,1899
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q136596,,,1899-09-08T00:00:00Z,1903-09-08T00:00:00Z,Peru,Peru,Eduardo López de Romaña,Eduardo López de Romaña,,,,,1899,1903
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q170059,,,1903-09-08T00:00:00Z,1904-05-07T00:00:00Z,Peru,Peru,Manuel Candamo Iriarte,Manuel Candamo,,,,,1903,1904
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q136589,,,1904-05-07T00:00:00Z,1904-09-24T00:00:00Z,Peru,Peru,Serapio Calderón,Serapio Calderón,,,,,1904,1904
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q136632,,,1904-09-24T00:00:00Z,1908-09-24T00:00:00Z,Peru,Peru,José Pardo y Barreda,José Pardo y Barreda,,,,,1904,1908
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q131010,,,1908-09-24T00:00:00Z,1912-09-24T00:00:00Z,Peru,Peru,Augusto B. Leguía y Salcedo,Augusto Leguía,,,,,1908,1912
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q136790,,,1912-09-24T00:00:00Z,1914-02-04T00:00:00Z,Peru,Peru,Guillermo Billinghurst,Guillermo Billinghurst,,,,,1912,1914
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q129005,,,1914-02-04T00:00:00Z,1915-08-18T00:00:00Z,Peru,Peru,Óscar Raymundo Benavides Larrea,Óscar R. Benavides,,,,,1914,1915
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q136632,,,1915-08-18T00:00:00Z,1919-07-04T00:00:00Z,Peru,Peru,José Pardo y Barreda,José Pardo y Barreda,,,,,1915,1919
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q131010,,,1919-07-04T00:00:00Z,1930-08-25T00:00:00Z,Peru,Peru,Augusto B. Leguía y Salcedo,Augusto Leguía,,,,,1919,1930
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q128998,,,1930-08-27T00:00:00Z,1933-04-30T00:00:00Z,Peru,Peru,Luis Miguel Sánchez Cerro,Luis Miguel Sánchez Cerro,,,,,1930,1933
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q129005,,,1933-04-30T00:00:00Z,1939-12-08T00:00:00Z,Peru,Peru,Óscar Raymundo Benavides Larrea,Óscar R. Benavides,,,,,1933,1939
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q116718,,,1939-12-08T00:00:00Z,1945-07-28T00:00:00Z,Peru,Peru,Manuel Prado y Ugarteche,Manuel Prado Ugarteche,,,,,1939,1945
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q128999,,,1945-07-28T00:00:00Z,1948-10-29T00:00:00Z,Peru,Peru,José Luis Bustamante y Rivero,José Luis Bustamante y Rivero,,,,,1945,1948
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q129008,,,1948-11-01T00:00:00Z,1956-07-28T00:00:00Z,Peru,Peru,Manuel A. Odría,Manuel A. Odría,,,,,1948,1956
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q116718,,,1956-07-28T00:00:00Z,1962-07-18T00:00:00Z,Peru,Peru,Manuel Prado y Ugarteche,Manuel Prado Ugarteche,,,,,1956,1962
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q117002,,,1962-07-18T00:00:00Z,1963-03-03T00:00:00Z,Peru,Peru,Ricardo Pérez Godoy,Ricardo Pérez Godoy,,,,,1962,1963
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q116620,,,1963-03-03T00:00:00Z,1963-07-28T00:00:00Z,Peru,Peru,Nicolás Lindley,Nicolás Lindley López,,,,,1963,1963
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q116736,,,1963-07-28T00:00:00Z,1968-10-03T00:00:00Z,Peru,Peru,Fernando Belaúnde Terry,Fernando Belaúnde Terry,,,,,1963,1968
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q311431,,,1968-10-03T00:00:00Z,1975-08-29T00:00:00Z,Peru,Peru,Juan Velasco Alvarado,Juan Velasco Alvarado,,,,,1968,1975
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q116630,,,1975-08-30T00:00:00Z,1980-07-28T00:00:00Z,Peru,Peru,Francisco Morales Bermúdez,Francisco Morales Bermúdez,,,,,1975,1980
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q116736,,,1980-07-28T00:00:00Z,1985-07-28T00:00:00Z,Peru,Peru,Fernando Belaúnde Terry,Fernando Belaúnde Terry,,,,,1980,1985
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q167211,,,1985-07-28T00:00:00Z,1990-07-28T00:00:00Z,Peru,Peru,Alan García,Alan García,,,,,1985,1990
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q133040,,,1990-07-28T00:00:00Z,2000-11-21T00:00:00Z,Peru,Peru,Alberto Fujimori,Alberto Fujimori,,,,,1990,2000
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q81638,,,2000-11-22T00:00:00Z,2001-07-28T00:00:00Z,Peru,Peru,Valentín Paniagua Corazao,Valentín Paniagua,,,,,2000,2001
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q207426,,,2001-07-28T00:00:00Z,2006-07-28T00:00:00Z,Peru,Peru,Alejandro Toledo,Alejandro Toledo,,,,,2001,2006
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q167211,,,2006-07-28T00:00:00Z,2011-07-28T00:00:00Z,Peru,Peru,Alan García,Alan García,,,,,2006,2011
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q57254,,,2011-07-28T00:00:00Z,2016-07-28T00:00:00Z,Peru,Peru,Ollanta Humala,Ollanta Humala,,,,,2011,2016
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q381027,,,2016-07-28T00:00:00Z,2018-03-23T00:00:00Z,Peru,Peru,Pedro Pablo Kuczynski,Pedro Pablo Kuczynski,,,,,2016,2018
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q24030720,,,2018-03-23T00:00:00Z,2020-11-09T00:00:00Z,Peru,Peru,Martín Vizcarra,Martín Vizcarra,,,,,2018,2020
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q5993760,,,2020-11-10T00:00:00Z,2020-11-15T00:00:00Z,Peru,Peru,Manuel Merino,Manuel Merino,,,,,2020,2020
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q20015136,,,2020-11-17T00:00:00Z,2021-07-28T00:00:00Z,Peru,Peru,Francisco Sagasti,Francisco Sagasti,,,,,2020,2021
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q103838608,,,2021-07-28T00:00:00Z,2022-12-07T00:00:00Z,Peru,Peru,Pedro Castillo,Pedro Castillo,,,,,2021,2022
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q106474688,,,2022-12-07T00:00:00Z,,Peru,Peru,Dina Boluarte,Dina Boluarte,,,,,2022,
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q6109517,http://www.wikidata.org/entity/Q19546,http://www.wikidata.org/entity/Q134497144,2025-05-08T00:00:00Z,,Peru,Peru,Leão XIV,Leo XIV,papa,pope,Família do Papa Leão XIV,Family of Pope Leo XIV,2025,
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q332049,http://www.wikidata.org/entity/Q39018,,,,Peru,Peru,Manco Capac II,Manco Inca,imperador,emperor,,,,
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q381752,http://www.wikidata.org/entity/Q39018,,,,Peru,Peru,Titu Cusi Yupanqui,Titu Cusi Yupanqui,imperador,emperor,,,,
PER,http://www.wikidata.org/entity/Q419,http://www.wikidata.org/entity/Q467934,http://www.wikidata.org/entity/Q39018,,,,Peru,Peru,Sayri Túpac,Sayri Túpac,imperador,emperor,,,,
PHL,http://www.wikidata.org/entity/Q928,http://www.wikidata.org/entity/Q188939,,,1899-01-23T00:00:00Z,1901-03-23T00:00:00Z,Filipinas,Philippines,Emilio Aguinaldo,Emilio Aguinaldo,,,,,1899,1901
PHL,http://www.wikidata.org/entity/Q928,http://www.wikidata.org/entity/Q1503,,,1935-11-25T00:00:00Z,1944-08-01T00:00:00Z,Filipinas,Philippines,Manuel L. Quezon,Manuel L. Quezon,,,,,1935,1944
PHL,http://www.wikidata.org/entity/Q928,http://www.wikidata.org/entity/Q360113,,,1943-10-14T00:00:00Z,1945-08-17T00:00:00Z,Filipinas,Philippines,José P. Laurel,José P. Laurel,,,,,1943,1945
PHL,http://www.wikidata.org/entity/Q928,http://www.wikidata.org/entity/Q319950,,,1944-08-01T00:00:00Z,1946-05-28T00:00:00Z,Filipinas,Philippines,Sergio Osmeña,Sergio Osmeña,,,,,1944,1946
PHL,http://www.wikidata.org/entity/Q928,http://www.wikidata.org/entity/Q223419,,,1946-05-28T00:00:00Z,1948-04-15T00:00:00Z,Filipinas,Philippines,Manuel Roxas,Manuel Roxas,,,,,1946,1948
PHL,http://www.wikidata.org/entity/Q928,http://www.wikidata.org/entity/Q319943,,,1948-04-17T00:00:00Z,1953-12-30T00:00:00Z,Filipinas,Philippines,Elpidio Quirino,Elpidio Quirino,,,,,1948,1953
PHL,http://www.wikidata.org/entity/Q928,http://www.wikidata.org/entity/Q117096,,,1953-12-30T00:00:00Z,1957-03-17T00:00:00Z,Filipinas,Philippines,Ramon Magsaysay,Ramon Magsaysay,,,,,1953,1957
PHL,http://www.wikidata.org/entity/Q928,http://www.wikidata.org/entity/Q319939,,,1957-03-18T00:00:00Z,1961-12-30T00:00:00Z,Filipinas,Philippines,Carlos Polistico Garcia,Carlos P. Garcia,,,,,1957,1961
PHL,http://www.wikidata.org/entity/Q928,http://www.wikidata.org/entity/Q312539,,,1961-12-30T00:00:00Z,1965-12-30T00:00:00Z,Filipinas,Philippines,Diosdado Macapagal,Diosdado Macapagal,,,,,1961,1965
PHL,http://www.wikidata.org/entity/Q928,http://www.wikidata.org/entity/Q1463,,,1965-12-30T00:00:00Z,1986-02-25T00:00:00Z,Filipinas,Philippines,,,,,,,1965,1986
PHL,http://www.wikidata.org/entity/Q928,http://www.wikidata.org/entity/Q1480,,,1986-02-25T00:00:00Z,1992-06-30T00:00:00Z,Filipinas,Philippines,Corazón Aquino,Corazon Aquino,,,,,1986,1992
PHL,http://www.wikidata.org/entity/Q928,http://www.wikidata.org/entity/Q215351,,,1992-06-30T00:00:00Z,1998-06-30T00:00:00Z,Filipinas,Philippines,Fidel Valdez Ramos,Fidel Ramos,,,,,1992,1998
