year,origin_iso3,dest_iso3,value
2023,SOM,KEN,70719
2023,SOM,KWT,7
2023,SOM,LBN,30
2023,SOM,LBY,449
2023,SOM,LIE,5
2023,SOM,LSO,15
2023,SOM,LUX,33
2023,SOM,LVA,26
2023,SOM,MAR,38
2023,SOM,MEX,5
2023,SOM,MLT,15
2023,SOM,MWI,27
2023,SOM,MYS,498
2023,SOM,NER,11
2023,SOM,NLD,1850
2023,SOM,NOR,102
2023,SOM,NZL,5
2023,SOM,PER,18
2023,SOM,PHL,7
2023,SOM,PNG,5
2023,SOM,POL,58
2023,SOM,PRT,12
2023,SOM,ROU,290
2023,SOM,RWA,44
2023,SOM,SDN,14
2023,SOM,SRB,6
2023,SOM,SSD,14
2023,SOM,SWE,453
2023,SOM,SWZ,166
2023,SOM,THA,23
2023,SOM,TUN,409
2023,SOM,UGA,8132
2023,SOM,USA,2996
2023,SOM,YEM,15
2023,SOM,ZAF,2605
2023,SOM,ZMB,930
2023,SRB,AUS,24
2023,SRB,AUT,119
2023,SRB,BEL,305
2023,SRB,BRA,5
2023,SRB,CAN,36
2023,SRB,CHE,108
2023,SRB,DEU,6087
2023,SRB,ESP,18
2023,SRB,FIN,9
2023,SRB,FRA,1729
2023,SRB,GBR,61
2023,SRB,GRC,13
2023,SRB,HRV,10
2023,SRB,IRL,71
2023,SRB,ISR,138
2023,SRB,ITA,586
2023,SRB,LUX,15
2023,SRB,MKD,5
2023,SRB,MNE,5
2023,SRB,NLD,50
2023,SRB,NOR,36
2023,SRB,SVK,5
2023,SRB,SVN,8
2023,SRB,SWE,183
2023,SRB,USA,343
2023,SSD,AUS,8
2023,SSD,AUT,5
2023,SSD,BEL,61
2023,SSD,CAN,21
2023,SSD,CHE,100
2023,SSD,CMR,20
2023,SSD,COD,180
2023,SSD,DEU,112
2023,SSD,EGY,14175
2023,SSD,ESP,6
2023,SSD,ETH,8232
2023,SSD,FRA,254
2023,SSD,GBR,266
2023,SSD,GRC,74
2023,SSD,IND,5
2023,SSD,ISR,6
2023,SSD,ITA,90
2023,SSD,KEN,92
2023,SSD,LBN,10
2023,SSD,LBY,475
2023,SSD,LTU,5
2023,SSD,LUX,20
2023,SSD,MYS,20
2023,SSD,NER,11
2023,SSD,NLD,25
2023,SSD,NOR,5
2023,SSD,RWA,16
2023,SSD,SWE,10
2023,SSD,TUN,406
2023,SSD,UGA,46
2023,SSD,USA,82
2023,STP,BRA,5
2023,STP,DEU,7
2023,SUR,BEL,53
2023,SUR,BRA,13
2023,SUR,CAN,6
2023,SUR,MEX,12
2023,SUR,NLD,8
2023,SUR,URY,5
2023,SUR,USA,29
2023,SVK,AUS,5
2023,SVK,BIH,5
2023,SVK,CAN,39
2023,SVK,GBR,8
2023,SVK,MEX,5
2023,SVK,RUS,5
2023,SVK,USA,13
2023,SVN,AUS,5
2023,SVN,BRA,8
2023,SVN,USA,8
2023,SWE,AUS,24
2023,SWE,AUT,5
2023,SWE,CAN,70
2023,SWE,DEU,14
2023,SWE,FIN,5
2023,SWE,GBR,8
2023,SWE,POL,5
2023,SWE,USA,30
2023,SWZ,AUS,13
2023,SWZ,CAN,23
2023,SWZ,IRL,130
2023,SWZ,USA,40
2023,SYC,USA,5
2023,SYR,ALB,8
2023,SYR,ARE,51
2023,SYR,ARG,33
2023,SYR,ARM,23
2023,SYR,AUS,114
2023,SYR,AUT,21409
2023,SYR,BEL,4409
2023,SYR,BEN,9
2023,SYR,BGR,12416
2023,SYR,BIH,5
2023,SYR,BLR,28
2023,SYR,BRA,162
2023,SYR,CAN,1228
2023,SYR,CHE,1417
2023,SYR,COD,14
2023,SYR,CRI,5
2023,SYR,CUB,5
2023,SYR,CYP,6179
2023,SYR,CZE,56
2023,SYR,DEU,117363
2023,SYR,DJI,14
2023,SYR,DNK,497
2023,SYR,DZA,112
2023,SYR,ECU,5
2023,SYR,ESP,1315
2023,SYR,EST,7
2023,SYR,ETH,15
2023,SYR,FIN,690
2023,SYR,FJI,6
2023,SYR,FRA,4465
2023,SYR,GBR,3906
2023,SYR,GEO,17
2023,SYR,GHA,10
2023,SYR,GRC,14495
2023,SYR,HRV,154
2023,SYR,IND,40
2023,SYR,IRL,200
2023,SYR,ISL,83
2023,SYR,ITA,464
2023,SYR,KAZ,7
2023,SYR,KGZ,10
2023,SYR,KOR,118
2023,SYR,KWT,5
2023,SYR,LBR,39
2023,SYR,LBY,4567
2023,SYR,LIE,5
2023,SYR,LTU,31
2023,SYR,LUX,785
2023,SYR,LVA,348
2023,SYR,MAR,26
2023,SYR,MDA,40
2023,SYR,MEX,9
2023,SYR,MKD,259
2023,SYR,MLI,9
2023,SYR,MLT,119
2023,SYR,MNE,5
2023,SYR,MRT,67
2023,SYR,MUS,5
2023,SYR,MYS,33
2023,SYR,NGA,271
2023,SYR,NLD,13109
2023,SYR,NOR,1681
2023,SYR,NZL,8
2023,SYR,PAK,5
2023,SYR,PER,7
2023,SYR,PHL,36
2023,SYR,POL,140
2023,SYR,PRT,22
2023,SYR,ROU,1996
2023,SYR,RUS,244
2023,SYR,SEN,5
2023,SYR,SOM,48
2023,SYR,SRB,78
2023,SYR,SVK,5
2023,SYR,SVN,47
2023,SYR,SWE,1220
2023,SYR,TCD,11
2023,SYR,TGO,5
2023,SYR,THA,15
2023,SYR,TZA,9
2023,SYR,UGA,15
2023,SYR,UKR,6
2023,SYR,USA,747
2023,SYR,VEN,5
2023,SYR,ZAF,5
2023,SYR,ZMB,20
2023,TCD,AUT,11
2023,TCD,BEL,44
2023,TCD,BEN,96
2023,TCD,BRA,5
2023,TCD,CAF,32025
2023,TCD,CAN,1465
2023,TCD,CHE,12
2023,TCD,CIV,11
2023,TCD,CMR,1976
2023,TCD,COG,21
2023,TCD,DEU,81
2023,TCD,DZA,24
2023,TCD,EGY,47
2023,TCD,ESP,17
2023,TCD,FRA,1296
2023,TCD,GBR,99
2023,TCD,GHA,5
2023,TCD,GRC,5
2023,TCD,IND,5
2023,TCD,ITA,49
2023,TCD,MAR,88
2023,TCD,MEX,5
2023,TCD,MLI,9
2023,TCD,NER,172
2023,TCD,NGA,14
2023,TCD,NLD,14
2023,TCD,NOR,5
2023,TCD,PHL,8
2023,TCD,SEN,8
2023,TCD,TGO,7
2023,TCD,TUN,54
2023,TCD,UGA,7
2023,TCD,USA,325
2023,TGO,AUS,6
2023,TGO,AUT,5
2023,TGO,BEL,189
2023,TGO,BEN,4735
2023,TGO,BFA,5
2023,TGO,BRA,173
2023,TGO,CAN,390
2023,TGO,CHE,26
2023,TGO,CIV,27
2023,TGO,CMR,10
2023,TGO,DEU,406
2023,TGO,DZA,14
2023,TGO,ESP,5
2023,TGO,FRA,239
2023,TGO,GBR,6
2023,TGO,GRC,47
2023,TGO,IRL,12
2023,TGO,ISR,5
2023,TGO,ITA,200
2023,TGO,LBY,5
2023,TGO,LUX,5
2023,TGO,MEX,16
2023,TGO,MLT,5
2023,TGO,MRT,46
2023,TGO,NER,10
2023,TGO,NLD,5
2023,TGO,PER,5
2023,TGO,SEN,5
2023,TGO,USA,353
2023,THA,AUS,1634
2023,THA,BRA,14
2023,THA,CAN,10
2023,THA,DEU,36
2023,THA,GBR,248
2023,THA,ISR,20
2023,THA,ITA,19
2023,THA,JPN,184
2023,THA,KOR,109
2023,THA,MYS,5
2023,THA,NZL,7
2023,THA,POL,5
2023,THA,SWE,26
2023,THA,USA,64
2023,THA,ZAF,5
2023,TJK,ARM,5
2023,TJK,AUT,31
2023,TJK,BEL,12
2023,TJK,BGR,5
2023,TJK,CAN,77
2023,TJK,CHE,5
2023,TJK,DEU,978
2023,TJK,ESP,9
2023,TJK,EST,5
2023,TJK,FRA,39
2023,TJK,GBR,496
2023,TJK,GEO,6
2023,TJK,GRC,5
2023,TJK,ITA,25
2023,TJK,KGZ,726
2023,TJK,KOR,182
2023,TJK,LTU,20
2023,TJK,LUX,5
2023,TJK,LVA,12
2023,TJK,MDA,28
2023,TJK,NLD,39
2023,TJK,NOR,5
2023,TJK,POL,257
2023,TJK,RUS,45
2023,TJK,SWE,68
2023,TJK,UKR,21
2023,TJK,USA,1820
2023,TKM,ARM,5
2023,TKM,AUT,7
2023,TKM,BEL,5
2023,TKM,CAN,16
2023,TKM,CHE,5
2023,TKM,CZE,11
2023,TKM,DEU,188
2023,TKM,FIN,5
2023,TKM,GBR,10
2023,TKM,GEO,16
2023,TKM,IND,5
2023,TKM,KGZ,5
2023,TKM,KOR,109
2023,TKM,MEX,5
2023,TKM,NLD,11
2023,TKM,NOR,9
2023,TKM,POL,76
2023,TKM,RUS,72
2023,TKM,SWE,15
2023,TKM,UGA,16
2023,TKM,UKR,5
2023,TKM,USA,931
2023,TLS,AUS,1179
2023,TLS,DEU,13
2023,TLS,GBR,43
2023,TLS,NLD,5
2023,TLS,PRT,5
2023,TON,AUS,1459
2023,TON,GBR,5
2023,TON,NZL,6
2023,TTO,BEL,5
2023,TTO,BRA,14
2023,TTO,CAN,94
2023,TTO,DEU,6
2023,TTO,GBR,320
2023,TTO,MEX,5
2023,TTO,NLD,7
2023,TTO,SWE,6
2023,TTO,USA,95
2023,TUN,ALB,5
2023,TUN,AUT,437
2023,TUN,BEL,210
2023,TUN,BGR,66
2023,TUN,BIH,5
2023,TUN,BRA,203
2023,TUN,CAN,198
2023,TUN,CHE,572
2023,TUN,CYP,5
2023,TUN,CZE,24
2023,TUN,DEU,3444
2023,TUN,DNK,50
2023,TUN,DZA,13
2023,TUN,ESP,51
2023,TUN,FIN,7
2023,TUN,FRA,496
2023,TUN,GBR,281
2023,TUN,GEO,5
2023,TUN,GRC,34
2023,TUN,HRV,5
2023,TUN,IRL,68
2023,TUN,ISL,5
2023,TUN,ITA,7785
2023,TUN,JPN,151
2023,TUN,KOR,409
2023,TUN,LIE,12
2023,TUN,LUX,40
2023,TUN,MAR,6
2023,TUN,MKD,5
2023,TUN,NLD,452
2023,TUN,NOR,22
2023,TUN,PHL,5
2023,TUN,POL,21
2023,TUN,PRT,23
2023,TUN,ROU,16
2023,TUN,SRB,5
2023,TUN,SVN,76
2023,TUN,SWE,101
2023,TUN,URY,6
2023,TUN,USA,181
2023,TUR,ARM,19
2023,TUR,AUS,267
2023,TUR,AUT,7769
2023,TUR,BEL,2902
2023,TUR,BEN,5
2023,TUR,BGR,29
2023,TUR,BIH,25
2023,TUR,BLR,6
2023,TUR,BRA,54
2023,TUR,CAN,6663
2023,TUR,CHE,6822
2023,TUR,CMR,5
2023,TUR,COL,5
2023,TUR,CYP,82
2023,TUR,CZE,311
2023,TUR,DEU,80758
2023,TUR,DNK,63
2023,TUR,DZA,5
2023,TUR,EGY,9
2023,TUR,ESP,59
2023,TUR,EST,9
2023,TUR,FIN,335
2023,TUR,FRA,10788
2023,TUR,GBR,4369
2023,TUR,GEO,156
2023,TUR,GRC,2806
2023,TUR,HRV,190
2023,TUR,IRL,39
2023,TUR,ISL,49
2023,TUR,ISR,256
2023,TUR,ITA,1436
2023,TUR,JPN,3614
2023,TUR,KEN,12
2023,TUR,KGZ,5
2023,TUR,KOR,1099
2023,TUR,LBY,6
2023,TUR,LIE,5
2023,TUR,LTU,5
2023,TUR,LUX,75
2023,TUR,LVA,6
2023,TUR,MDA,20
2023,TUR,MEX,16
2023,TUR,MKD,12
2023,TUR,MLT,5
2023,TUR,MNE,10
2023,TUR,NLD,2894
2023,TUR,NOR,572
2023,TUR,NZL,19
2023,TUR,PER,7
2023,TUR,PHL,6
2023,TUR,POL,269
2023,TUR,PRT,15
2023,TUR,ROU,111
2023,TUR,RUS,5
2023,TUR,SRB,24
2023,TUR,SVK,139
2023,TUR,SVN,26
2023,TUR,SWE,928
2023,TUR,UGA,11
2023,TUR,UKR,5
2023,TUR,USA,14779
2023,TUR,ZMB,5
2023,TZA,AUS,7
2023,TZA,BEL,41
2023,TZA,BRA,12
2023,TZA,CAN,732
2023,TZA,CHE,7
2023,TZA,DEU,272
2023,TZA,ESP,20
2023,TZA,FIN,7
2023,TZA,FRA,27
2023,TZA,GBR,65
2023,TZA,GRC,5
2023,TZA,IND,5
2023,TZA,IRL,8
2023,TZA,ISR,47
2023,TZA,ITA,5
2023,TZA,KEN,5
2023,TZA,KOR,33
2023,TZA,LUX,10
2023,TZA,MEX,5
2023,TZA,NLD,27
2023,TZA,NOR,5
2023,TZA,POL,13
2023,TZA,SWE,66
2023,TZA,USA,511
2023,TZA,ZAF,10
2023,UGA,AUS,51
2023,UGA,AUT,8
2023,UGA,BDI,8
2023,UGA,BEL,35
2023,UGA,CAN,3689
2023,UGA,CHE,25
2023,UGA,CHN,10
2023,UGA,DEU,424
2023,UGA,DNK,21
2023,UGA,EGY,5
2023,UGA,FIN,16
2023,UGA,FRA,63
2023,UGA,GBR,260
2023,UGA,GRC,59
2023,UGA,IND,33
2023,UGA,IRL,39
2023,UGA,ISL,5
2023,UGA,ISR,86
2023,UGA,ITA,11
2023,UGA,JPN,102
2023,UGA,KEN,462
2023,UGA,KOR,92
2023,UGA,LUX,5
2023,UGA,MEX,5
2023,UGA,MKD,6
2023,UGA,MWI,5
2023,UGA,MYS,10
2023,UGA,NAM,5
2023,UGA,NLD,336
2023,UGA,NOR,5
2023,UGA,POL,5
2023,UGA,ROU,15
2023,UGA,SGP,5
2023,UGA,SSD,260
2023,UGA,SWE,259
2023,UGA,SWZ,5
2023,UGA,THA,5
2023,UGA,USA,895
2023,UGA,ZAF,253
2023,UGA,ZMB,141
2023,UKR,ARG,5
2023,UKR,ARM,206
2023,UKR,AUS,593
2023,UKR,AUT,125
2023,UKR,AZE,72
2023,UKR,BEL,121
2023,UKR,BGR,15
2023,UKR,BIH,12
2023,UKR,BLR,1083
2023,UKR,BOL,5
2023,UKR,BRA,23
2023,UKR,CAN,290
2023,UKR,CHE,24
2023,UKR,CHL,25
2023,UKR,CHN,8
2023,UKR,COL,5
2023,UKR,CRI,5
2023,UKR,CYP,13
2023,UKR,CZE,148
2023,UKR,DEU,782
2023,UKR,DNK,99
2023,UKR,DOM,5
2023,UKR,ECU,24
2023,UKR,EGY,6
2023,UKR,ESP,86
2023,UKR,EST,3776
2023,UKR,FIN,8
2023,UKR,FRA,3250
2023,UKR,GBR,144
2023,UKR,GEO,163
2023,UKR,GRC,161
2023,UKR,IRL,225
2023,UKR,ISL,1633
2023,UKR,ITA,1256
2023,UKR,KAZ,337
2023,UKR,KGZ,16
2023,UKR,KOR,25
2023,UKR,LBN,5
2023,UKR,LBY,5
2023,UKR,LIE,300
2023,UKR,LTU,5
2023,UKR,LUX,20
2023,UKR,LVA,9
2023,UKR,MDA,3708
2023,UKR,MEX,60
2023,UKR,MLT,30
2023,UKR,NLD,601
2023,UKR,NOR,1219
2023,UKR,NZL,19
2023,UKR,PER,13
2023,UKR,PHL,31
2023,UKR,POL,1840
2023,UKR,PRT,11
2023,UKR,ROU,59
2023,UKR,RUS,5587
2023,UKR,SRB,11
2023,UKR,SVK,32
2023,UKR,SVN,92
2023,UKR,SWE,526
2023,UKR,TUN,5
2023,UKR,TUR,713
2023,UKR,USA,5604
2023,UNK,ARG,18
2023,UNK,AUS,202
2023,UNK,AUT,608
2023,UNK,BEL,590
2023,UNK,BRA,25
2023,UNK,CAN,389
2023,UNK,CHE,231
2023,UNK,CHL,163
2023,UNK,CYP,36
2023,UNK,DEU,5470
2023,UNK,DOM,17
2023,UNK,ECU,9
2023,UNK,EGY,5
2023,UNK,ESP,15
2023,UNK,FIN,102
2023,UNK,FRA,273
2023,UNK,GBR,191
2023,UNK,GEO,37
2023,UNK,HUN,5
2023,UNK,ISR,9
2023,UNK,ITA,53
2023,UNK,JPN,843
2023,UNK,KOR,223
2023,UNK,LUX,20
2023,UNK,NLD,1249
2023,UNK,NOR,5
2023,UNK,NZL,64
2023,UNK,PER,232
2023,UNK,PHL,5
2023,UNK,POL,22
2023,UNK,RUS,30
2023,UNK,RWA,5
2023,UNK,SWE,164
2023,UNK,TUR,1044
2023,UNK,USA,3350
2023,URY,BRA,16
2023,URY,CAN,19
2023,URY,ESP,187
2023,URY,IRL,5
2023,URY,ITA,7
2023,URY,MEX,19
2023,URY,NZL,10
2023,URY,USA,201
2023,USA,AUS,58
2023,USA,AUT,5
2023,USA,BEL,10
2023,USA,BRA,23
2023,USA,CAN,798
2023,USA,CHE,20
2023,USA,CRI,5
2023,USA,DEU,33
2023,USA,DNK,8
2023,USA,ECU,5
2023,USA,ESP,26
2023,USA,FIN,12
2023,USA,FRA,17
2023,USA,GBR,93
2023,USA,GRC,8
2023,USA,GTM,5
2023,USA,HRV,5
2023,USA,IRL,18
2023,USA,ISL,5
2023,USA,ITA,6
2023,USA,LUX,5
2023,USA,MEX,37
2023,USA,NLD,18
2023,USA,NOR,13
2023,USA,NZL,5
2023,USA,PER,5
2023,USA,PHL,5
2023,USA,PRT,5
2023,USA,RUS,22
2023,USA,SRB,5
2023,USA,SWE,26
2023,UZB,ARM,5
2023,UZB,AUS,21
2023,UZB,AUT,68
2023,UZB,BEL,8
2023,UZB,CAN,189
2023,UZB,CHE,11
2023,UZB,CZE,202
2023,UZB,DEU,165
2023,UZB,ESP,18
2023,UZB,EST,5
2023,UZB,FRA,29
2023,UZB,GBR,794
2023,UZB,GEO,5
2023,UZB,GRC,10
2023,UZB,IRL,7
2023,UZB,ISR,204
2023,UZB,JPN,509
2023,UZB,KAZ,10
2023,UZB,KGZ,15
2023,UZB,KOR,509
2023,UZB,LTU,12
2023,UZB,LVA,8
2023,UZB,MDA,7
2023,UZB,MEX,11
2023,UZB,NLD,58
2023,UZB,NOR,8
2023,UZB,POL,46
2023,UZB,ROU,5
2023,UZB,RUS,88
2023,UZB,SWE,1396
2023,UZB,USA,10445
2023,VCT,CAN,42
2023,VCT,GBR,79
2023,VCT,USA,5
2023,VEN,ARG,129
2023,VEN,AUS,53
2023,VEN,AUT,61
2023,VEN,BEL,508
2023,VEN,BGR,5
2023,VEN,BOL,5
2023,VEN,BRA,29327
2023,VEN,CAN,3100
2023,VEN,CHE,72
2023,VEN,CHL,2266
2023,VEN,COL,5613
2023,VEN,CRI,1983
2023,VEN,CZE,18
2023,VEN,DEU,5290
2023,VEN,DNK,5
2023,VEN,DOM,611
2023,VEN,ECU,1078
2023,VEN,ESP,60534
2023,VEN,FIN,46
2023,VEN,FRA,933
2023,VEN,GBR,15
2023,VEN,GRC,16
2023,VEN,GTM,192
2023,VEN,HND,43
2023,VEN,IRL,23
2023,VEN,ISL,2272
2023,VEN,ITA,1426
2023,VEN,LUX,144
2023,VEN,MEX,5518
2023,VEN,MLT,7
2023,VEN,NLD,175
2023,VEN,NOR,128
2023,VEN,PAN,21
2023,VEN,PER,7861
2023,VEN,POL,5
2023,VEN,PRT,56
2023,VEN,PRY,669
2023,VEN,SLV,91
2023,VEN,SUR,61
2023,VEN,SWE,170
2023,VEN,SXM,10
2023,VEN,URY,1051
2023,VEN,USA,186494
2023,VNM,AUS,3920
2023,VNM,AUT,11
2023,VNM,BEL,165
2023,VNM,BRA,1210
2023,VNM,CAN,363
2023,VNM,CHE,5
2023,VNM,CYP,78
2023,VNM,CZE,235
2023,VNM,DEU,1223
2023,VNM,DNK,5
2023,VNM,ESP,78
2023,VNM,GBR,2396
2023,VNM,IRL,41
2023,VNM,ISR,18
2023,VNM,KOR,14
2023,VNM,NLD,31
2023,VNM,NOR,5
2023,VNM,NZL,6
2023,VNM,PER,30
2023,VNM,PHL,5
2023,VNM,POL,7
2023,VNM,ROU,95
2023,VNM,SWE,57
2023,VNM,THA,576
2023,VNM,USA,2401
2023,VUT,AUS,1271
2023,VUT,GBR,7
2023,VUT,USA,9
2023,WSM,AUS,602
2023,WSM,USA,5
2023,XXA,AUS,1490
2023,XXA,BEL,15
2023,XXA,BGR,93
2023,XXA,CAN,346
2023,XXA,CHE,15
2023,XXA,CRI,25
2023,XXA,CYP,10
2023,XXA,CZE,15
2023,XXA,DEU,445
2023,XXA,DNK,112
2023,XXA,ESP,8
2023,XXA,FIN,15
2023,XXA,FRA,465
2023,XXA,GBR,363
2023,XXA,GRC,187
2023,XXA,IRL,29
2023,XXA,ITA,5
2023,XXA,KOR,6
2023,XXA,NLD,73
2023,XXA,NOR,129
2023,XXA,POL,14
2023,XXA,ROU,18
2023,XXA,RUS,23
2023,XXA,SWE,409
2023,YEM,ARG,5
2023,YEM,ARM,5
2023,YEM,AUS,142
2023,YEM,AUT,72
2023,YEM,BEL,219
2023,YEM,BGR,12
2023,YEM,BLR,10
2023,YEM,BRA,34
2023,YEM,CAN,409
2023,YEM,CHE,17
2023,YEM,CHN,5
2023,YEM,CYP,18
2023,YEM,CZE,5
2023,YEM,DEU,2406
2023,YEM,DNK,5
2023,YEM,DZA,5
2023,YEM,ESP,49
2023,YEM,ETH,5
2023,YEM,FIN,149
2023,YEM,FRA,162
2023,YEM,GBR,460
2023,YEM,GEO,14
2023,YEM,GMB,5
2023,YEM,GRC,958
2023,YEM,IDN,5
2023,YEM,IND,187
2023,YEM,IRL,34
2023,YEM,ISL,14
2023,YEM,ITA,15
2023,YEM,JPN,73
2023,YEM,KAZ,5
2023,YEM,KEN,18
2023,YEM,KOR,90
2023,YEM,LBN,5
2023,YEM,LBY,49
2023,YEM,LUX,10
2023,YEM,LVA,12
2023,YEM,MAR,6
2023,YEM,MDA,5
2023,YEM,MEX,5
2023,YEM,MRT,10
2023,YEM,MYS,45
2023,YEM,NER,5
2023,YEM,NLD,1987
2023,YEM,NOR,34
2023,YEM,PAK,5
2023,YEM,PER,17
2023,YEM,PHL,27
2023,YEM,POL,39
2023,YEM,PRT,5
2023,YEM,ROU,29
2023,YEM,RUS,23
2023,YEM,SWE,98
2023,YEM,TCD,5
2023,YEM,THA,5
2023,YEM,TUN,91
2023,YEM,UGA,12
2023,YEM,USA,387
2023,YEM,ZAF,8
2023,ZAF,AUS,95
2023,ZAF,BEL,5
2023,ZAF,BRA,51
2023,ZAF,CAN,218
2023,ZAF,CHE,5
2023,ZAF,CYP,9
2023,ZAF,DEU,98
2023,ZAF,ESP,8
2023,ZAF,FIN,5
2023,ZAF,FRA,58
2023,ZAF,GBR,83
2023,ZAF,IRL,954
2023,ZAF,ISR,163
2023,ZAF,ITA,5
2023,ZAF,KOR,170
2023,ZAF,MEX,12
2023,ZAF,NLD,19
2023,ZAF,NZL,6
2023,ZAF,SWE,19
2023,ZAF,USA,378
2023,ZMB,AUS,23
2023,ZMB,CAN,29
2023,ZMB,DEU,9
2023,ZMB,GBR,10
2023,ZMB,GRC,5
2023,ZMB,IRL,17
2023,ZMB,ISR,14
2023,ZMB,SWE,5
2023,ZMB,USA,166
2023,ZMB,ZAF,16
2023,ZWE,AUS,90
2023,ZWE,AUT,5
2023,ZWE,BEL,5
2023,ZWE,CAN,565
2023,ZWE,CHE,5
2023,ZWE,CHN,26
2023,ZWE,CYP,11
2023,ZWE,DEU,329
2023,ZWE,DNK,5
2023,ZWE,EGY,5
2023,ZWE,ESP,9
2023,ZWE,FRA,11
2023,ZWE,GBR,106
2023,ZWE,GRC,5
2023,ZWE,IRL,1144
2023,ZWE,ISR,5
2023,ZWE,ITA,6
2023,ZWE,KOR,11
2023,ZWE,LSO,6
2023,ZWE,MYS,5
2023,ZWE,NLD,25
2023,ZWE,NOR,6
2023,ZWE,POL,15
2023,ZWE,PRT,9
2023,ZWE,SWE,22
2023,ZWE,UGA,5
2023,ZWE,USA,919
2023,ZWE,ZAF,1548
2023,ZWE,ZMB,7
2024,AFG,ARM,10
2024,AFG,AUS,18
2024,AFG,AUT,3396
2024,AFG,AZE,7
2024,AFG,BEL,5857
2024,AFG,BGD,7
2024,AFG,BGR,1980
2024,AFG,BIH,26
2024,AFG,BLR,24
2024,AFG,BRA,345
2024,AFG,CAN,1445
2024,AFG,CHE,8627
2024,AFG,CHN,5
2024,AFG,CYP,516
2024,AFG,CZE,8
2024,AFG,DEU,43039
2024,AFG,DNK,229
2024,AFG,ECU,7
2024,AFG,EGY,32
2024,AFG,ESP,912
2024,AFG,FIN,273
2024,AFG,FRA,20764
2024,AFG,GBR,8640
2024,AFG,GEO,7
2024,AFG,GIN,11
2024,AFG,GRC,15796
2024,AFG,HRV,95
2024,AFG,IDN,14
2024,AFG,IND,448
2024,AFG,IRL,1291
2024,AFG,ISL,59
2024,AFG,ITA,2042
2024,AFG,JPN,137
2024,AFG,KAZ,166
2024,AFG,KEN,322
2024,AFG,KGZ,146
2024,AFG,KOR,40
2024,AFG,LBN,13
2024,AFG,LTU,8
2024,AFG,LUX,48
2024,AFG,LVA,149
2024,AFG,MAR,35
2024,AFG,MEX,142
2024,AFG,MNG,5
2024,AFG,MYS,138
2024,AFG,NLD,506
2024,AFG,NOR,259
2024,AFG,NZL,66
2024,AFG,PAK,293
2024,AFG,PER,18
2024,AFG,PHL,37
2024,AFG,POL,291
2024,AFG,PRT,177
2024,AFG,ROU,30
2024,AFG,RUS,475
2024,AFG,RWA,43
2024,AFG,SRB,14
2024,AFG,SVK,17
2024,AFG,SVN,382
2024,AFG,SWE,1180
2024,AFG,SWZ,5
2024,AFG,SYR,15
2024,AFG,TGO,7
2024,AFG,THA,86
2024,AFG,TJK,5307
2024,AFG,TUR,5550
2024,AFG,TZA,7
2024,AFG,UGA,159
2024,AFG,USA,4624
2024,AFG,ZAF,6
2024,AFG,ZMB,17
2024,AGO,AUT,10
2024,AGO,BEL,423
2024,AGO,BRA,3421
2024,AGO,CAN,392
2024,AGO,CHE,106
2024,AGO,COD,10
2024,AGO,CUB,10
2024,AGO,CYP,5
2024,AGO,DEU,1148
2024,AGO,ESP,28
2024,AGO,FIN,16
2024,AGO,FRA,3356
2024,AGO,GBR,42
2024,AGO,GRC,11
2024,AGO,IRL,39
2024,AGO,ITA,14
2024,AGO,LUX,16
2024,AGO,MEX,218
2024,AGO,NLD,45
2024,AGO,POL,5
2024,AGO,PRT,202
2024,AGO,ROU,6
2024,AGO,SWE,16
2024,AGO,USA,2082
2024,AGO,ZAF,11
2024,AGO,ZWE,5
2024,ALB,AUS,16
2024,ALB,AUT,18
2024,ALB,BEL,521
2024,ALB,CAN,151
2024,ALB,CHE,62
2024,ALB,DEU,2083
2024,ALB,DNK,8
2024,ALB,ESP,22
2024,ALB,FIN,8
2024,ALB,FRA,3088
2024,ALB,GBR,3382
2024,ALB,GRC,1577
2024,ALB,IRL,347
2024,ALB,ISL,5
2024,ALB,ITA,1882
2024,ALB,LUX,10
2024,ALB,MEX,5
2024,ALB,NLD,27
2024,ALB,NOR,38
2024,ALB,SVN,5
2024,ALB,SWE,77
2024,ALB,USA,354
2024,AND,BRA,5
2024,ARE,CAN,61
2024,ARE,DEU,5
2024,ARE,GBR,5
2024,ARE,NLD,5
2024,ARE,USA,11
2024,ARG,AUS,26
2024,ARG,BEL,19
2024,ARG,BOL,9
2024,ARG,BRA,179
2024,ARG,CAN,112
2024,ARG,CRI,9
2024,ARG,DEU,19
2024,ARG,ESP,1161
2024,ARG,FRA,30
2024,ARG,GBR,22
2024,ARG,IRL,21
2024,ARG,ISR,5
2024,ARG,ITA,287
2024,ARG,MEX,107
2024,ARG,NOR,10
2024,ARG,NZL,5
2024,ARG,PER,24
2024,ARG,PRT,5
2024,ARG,SWE,11
2024,ARG,URY,9
2024,ARG,USA,712
2024,ARM,ARG,26
2024,ARM,AUT,69
2024,ARM,BEL,578
2024,ARM,BGR,5
2024,ARM,BRA,6
2024,ARM,CAN,36
2024,ARM,CHE,28
2024,ARM,CZE,14
2024,ARM,DEU,3466
2024,ARM,DNK,26
2024,ARM,ESP,118
2024,ARM,FRA,3743
2024,ARM,GBR,13
2024,ARM,GEO,5
2024,ARM,GRC,88
2024,ARM,ITA,45
2024,ARM,MDA,19
2024,ARM,MNE,5
2024,ARM,NLD,44
2024,ARM,NOR,16
2024,ARM,POL,50
